indice,canal,tensao
320000,0,1.630273
320001,1,1.630310
320002,2,1.630306
320003,3,1.624755
320004,4,1.624784
320005,5,1.624765
320006,6,1.622838
320007,7,1.622852
320008,0,1.630321
320009,1,1.630308
320010,2,1.630290
320011,3,1.624773
320012,4,1.624734
320013,5,1.624751
320014,6,1.622838
320015,7,1.622800
320016,0,1.630291
320017,1,1.630295
320018,2,1.630321
320019,3,1.624765
320020,4,1.624801
320021,5,1.624812
320022,6,1.622868
320023,7,1.622835
320024,0,1.630289
320025,1,1.630257
320026,2,1.630268
320027,3,1.624752
320028,4,1.624777
320029,5,1.624770
320030,6,1.622840
320031,7,1.622816
320032,0,1.630307
320033,1,1.630323
320034,2,1.630322
320035,3,1.624818
320036,4,1.624812
320037,5,1.624760
320038,6,1.622857
320039,7,1.622804
320040,0,1.630257
320041,1,1.630284
320042,2,1.630306
320043,3,1.624794
320044,4,1.624745
320045,5,1.624776
320046,6,1.622844
320047,7,1.622797
320048,0,1.630313
320049,1,1.630327
320050,2,1.630315
320051,3,1.624798
320052,4,1.624749
320053,5,1.624750
320054,6,1.622831
320055,7,1.622778
320056,0,1.630285
320057,1,1.630293
320058,2,1.630309
320059,3,1.624785
320060,4,1.624779
320061,5,1.624748
320062,6,1.622894
320063,7,1.622846
320064,0,1.630310
320065,1,1.630291
320066,2,1.630297
320067,3,1.624755
320068,4,1.624739
320069,5,1.624761
320070,6,1.622825
320071,7,1.622832
320072,0,1.630299
320073,1,1.630297
320074,2,1.630298
320075,3,1.624770
320076,4,1.624811
320077,5,1.624807
320078,6,1.622863
320079,7,1.622809
320080,0,1.630268
320081,1,1.630272
320082,2,1.630257
320083,3,1.624771
320084,4,1.624770
320085,5,1.624744
320086,6,1.622835
320087,7,1.622810
320088,0,1.630287
320089,1,1.630330
320090,2,1.630327
320091,3,1.624798
320092,4,1.624786
320093,5,1.624764
320094,6,1.622811
320095,7,1.622777
320096,0,1.630242
320097,1,1.630297
320098,2,1.630299
320099,3,1.624781
320100,4,1.624779
320101,5,1.624774
320102,6,1.622835
320103,7,1.622819
320104,0,1.630316
320105,1,1.630299
320106,2,1.630311
320107,3,1.624749
320108,4,1.624771
320109,5,1.624714
320110,6,1.622819
320111,7,1.622829
320112,0,1.630291
320113,1,1.630278
320114,2,1.630292
320115,3,1.624770
320116,4,1.624791
320117,5,1.624784
320118,6,1.622858
320119,7,1.622836
320120,0,1.630307
320121,1,1.630281
320122,2,1.630264
320123,3,1.624757
320124,4,1.624733
320125,5,1.624768
320126,6,1.622834
320127,7,1.622810
320128,0,1.630288
320129,1,1.630283
320130,2,1.630275
320131,3,1.624792
320132,4,1.624810
320133,5,1.624778
320134,6,1.622863
320135,7,1.622804
320136,0,1.630239
320137,1,1.630280
320138,2,1.630295
320139,3,1.624779
320140,4,1.624756
320141,5,1.624778
320142,6,1.622847
320143,7,1.622801
320144,0,1.630255
320145,1,1.630328
320146,2,1.630341
320147,3,1.624821
320148,4,1.624786
320149,5,1.624751
320150,6,1.622814
320151,7,1.622769
320152,0,1.630272
320153,1,1.630295
320154,2,1.630291
320155,3,1.624753
320156,4,1.624806
320157,5,1.624764
320158,6,1.622837
320159,7,1.622840
320160,0,1.630339
320161,1,1.630328
320162,2,1.630310
320163,3,1.624784
320164,4,1.624734
320165,5,1.624725
320166,6,1.622846
320167,7,1.622789
320168,0,1.630304
320169,1,1.630306
320170,2,1.630279
320171,3,1.624761
320172,4,1.624780
320173,5,1.624793
320174,6,1.622843
320175,7,1.622850
320176,0,1.630305
320177,1,1.630275
320178,2,1.630264
320179,3,1.624759
320180,4,1.624784
320181,5,1.624762
320182,6,1.622865
320183,7,1.622820
320184,0,1.630285
320185,1,1.630304
320186,2,1.630300
320187,3,1.624808
320188,4,1.624788
320189,5,1.624807
320190,6,1.622828
320191,7,1.622818
320192,0,1.630244
320193,1,1.630315
320194,2,1.630282
320195,3,1.624798
320196,4,1.624792
320197,5,1.624773
320198,6,1.622857
320199,7,1.622812
320200,0,1.630317
320201,1,1.630344
320202,2,1.630322
320203,3,1.624806
320204,4,1.624784
320205,5,1.624733
320206,6,1.622813
320207,7,1.622794
320208,0,1.630293
320209,1,1.630314
320210,2,1.630324
320211,3,1.624783
320212,4,1.624792
320213,5,1.624779
320214,6,1.622849
320215,7,1.622838
320216,0,1.630335
320217,1,1.630324
320218,2,1.630328
320219,3,1.624743
320220,4,1.624753
320221,5,1.624766
320222,6,1.622850
320223,7,1.622818
320224,0,1.630287
320225,1,1.630316
320226,2,1.630285
320227,3,1.624800
320228,4,1.624810
320229,5,1.624810
320230,6,1.622880
320231,7,1.622832
320232,0,1.630273
320233,1,1.630307
320234,2,1.630269
320235,3,1.624758
320236,4,1.624796
320237,5,1.624773
320238,6,1.622860
320239,7,1.622791
320240,0,1.630303
320241,1,1.630301
320242,2,1.630304
320243,3,1.624836
320244,4,1.624811
320245,5,1.624764
320246,6,1.622854
320247,7,1.622797
320248,0,1.630257
320249,1,1.630285
320250,2,1.630295
320251,3,1.624782
320252,4,1.624769
320253,5,1.624764
320254,6,1.622832
320255,7,1.622837
320256,0,1.630327
320257,1,1.630326
320258,2,1.630314
320259,3,1.624797
320260,4,1.624784
320261,5,1.624728
320262,6,1.622815
320263,7,1.622794
320264,0,1.630297
320265,1,1.630293
320266,2,1.630297
320267,3,1.624765
320268,4,1.624770
320269,5,1.624786
320270,6,1.622868
320271,7,1.622826
320272,0,1.630335
320273,1,1.630306
320274,2,1.630291
320275,3,1.624748
320276,4,1.624756
320277,5,1.624762
320278,6,1.622831
320279,7,1.622824
320280,0,1.630307
320281,1,1.630280
320282,2,1.630309
320283,3,1.624801
320284,4,1.624790
320285,5,1.624816
320286,6,1.622864
320287,7,1.622801
320288,0,1.630251
320289,1,1.630268
320290,2,1.630301
320291,3,1.624775
320292,4,1.624748
320293,5,1.624780
320294,6,1.622841
320295,7,1.622833
320296,0,1.630306
320297,1,1.630317
320298,2,1.630357
320299,3,1.624810
320300,4,1.624812
320301,5,1.624749
320302,6,1.622859
320303,7,1.622768
320304,0,1.630282
320305,1,1.630291
320306,2,1.630322
320307,3,1.624771
320308,4,1.624812
320309,5,1.624740
320310,6,1.622874
320311,7,1.622818
320312,0,1.630334
320313,1,1.630331
320314,2,1.630324
320315,3,1.624788
320316,4,1.624732
320317,5,1.624745
320318,6,1.622834
320319,7,1.622819
320320,0,1.630288
320321,1,1.630310
320322,2,1.630307
320323,3,1.624804
320324,4,1.624761
320325,5,1.624812
320326,6,1.622874
320327,7,1.622853
320328,0,1.630301
320329,1,1.630288
320330,2,1.630285
320331,3,1.624776
320332,4,1.624764
320333,5,1.624783
320334,6,1.622820
320335,7,1.622837
320336,0,1.630300
320337,1,1.630324
320338,2,1.630298
320339,3,1.624825
320340,4,1.624807
320341,5,1.624788
320342,6,1.622868
320343,7,1.622790
320344,0,1.630270
320345,1,1.630278
320346,2,1.630300
320347,3,1.624792
320348,4,1.624782
320349,5,1.624784
320350,6,1.622835
320351,7,1.622809
320352,0,1.630310
320353,1,1.630337
320354,2,1.630341
320355,3,1.624801
320356,4,1.624786
320357,5,1.624774
320358,6,1.622814
320359,7,1.622797
320360,0,1.630306
320361,1,1.630293
320362,2,1.630310
320363,3,1.624798
320364,4,1.624794
320365,5,1.624745
320366,6,1.622865
320367,7,1.622853
320368,0,1.630335
320369,1,1.630340
320370,2,1.630287
320371,3,1.624801
320372,4,1.624729
320373,5,1.624772
320374,6,1.622840
320375,7,1.622859
320376,0,1.630286
320377,1,1.630325
320378,2,1.630284
320379,3,1.624796
320380,4,1.624808
320381,5,1.624800
320382,6,1.622891
320383,7,1.622835
320384,0,1.630291
320385,1,1.630306
320386,2,1.630251
320387,3,1.624783
320388,4,1.624768
320389,5,1.624786
320390,6,1.622863
320391,7,1.622794
320392,0,1.630315
320393,1,1.630316
320394,2,1.630318
320395,3,1.624821
320396,4,1.624849
320397,5,1.624754
320398,6,1.622864
320399,7,1.622799
320400,0,1.630250
320401,1,1.630281
320402,2,1.630306
320403,3,1.624764
320404,4,1.624774
320405,5,1.624762
320406,6,1.622850
320407,7,1.622822
320408,0,1.630324
320409,1,1.630342
320410,2,1.630321
320411,3,1.624792
320412,4,1.624787
320413,5,1.624748
320414,6,1.622822
320415,7,1.622810
320416,0,1.630291
320417,1,1.630289
320418,2,1.630304
320419,3,1.624765
320420,4,1.624765
320421,5,1.624786
320422,6,1.622887
320423,7,1.622873
320424,0,1.630301
320425,1,1.630293
320426,2,1.630279
320427,3,1.624760
320428,4,1.624734
320429,5,1.624757
320430,6,1.622863
320431,7,1.622799
320432,0,1.630318
320433,1,1.630292
320434,2,1.630301
320435,3,1.624805
320436,4,1.624830
320437,5,1.624801
320438,6,1.622894
320439,7,1.622816
320440,0,1.630293
320441,1,1.630275
320442,2,1.630309
320443,3,1.624799
320444,4,1.624779
320445,5,1.624766
320446,6,1.622838
320447,7,1.622814
320448,0,1.630315
320449,1,1.630307
320450,2,1.630329
320451,3,1.624832
320452,4,1.624802
320453,5,1.624778
320454,6,1.622847
320455,7,1.622790
320456,0,1.630281
320457,1,1.630321
320458,2,1.630279
320459,3,1.624809
320460,4,1.624753
320461,5,1.624768
320462,6,1.622838
320463,7,1.622835
320464,0,1.630347
320465,1,1.630339
320466,2,1.630319
320467,3,1.624793
320468,4,1.624759
320469,5,1.624761
320470,6,1.622818
320471,7,1.622803
320472,0,1.630285
320473,1,1.630283
320474,2,1.630309
320475,3,1.624802
320476,4,1.624793
320477,5,1.624773
320478,6,1.622905
320479,7,1.622852
320480,0,1.630312
320481,1,1.630299
320482,2,1.630287
320483,3,1.624764
320484,4,1.624733
320485,5,1.624759
320486,6,1.622860
320487,7,1.622815
320488,0,1.630303
320489,1,1.630315
320490,2,1.630322
320491,3,1.624817
320492,4,1.624808
320493,5,1.624790
320494,6,1.622866
320495,7,1.622815
320496,0,1.630275
320497,1,1.630267
320498,2,1.630266
320499,3,1.624782
320500,4,1.624779
320501,5,1.624786
320502,6,1.622864
320503,7,1.622816
320504,0,1.630306
320505,1,1.630321
320506,2,1.630325
320507,3,1.624814
320508,4,1.624756
320509,5,1.624783
320510,6,1.622826
320511,7,1.622769
320512,0,1.630303
320513,1,1.630294
320514,2,1.630303
320515,3,1.624798
320516,4,1.624776
320517,5,1.624784
320518,6,1.622843
320519,7,1.622848
320520,0,1.630341
320521,1,1.630333
320522,2,1.630300
320523,3,1.624785
320524,4,1.624733
320525,5,1.624743
320526,6,1.622843
320527,7,1.622811
320528,0,1.630293
320529,1,1.630312
320530,2,1.630334
320531,3,1.624773
320532,4,1.624796
320533,5,1.624785
320534,6,1.622881
320535,7,1.622838
320536,0,1.630298
320537,1,1.630293
320538,2,1.630259
320539,3,1.624745
320540,4,1.624784
320541,5,1.624773
320542,6,1.622850
320543,7,1.622812
320544,0,1.630301
320545,1,1.630293
320546,2,1.630307
320547,3,1.624819
320548,4,1.624820
320549,5,1.624792
320550,6,1.622840
320551,7,1.622799
320552,0,1.630258
320553,1,1.630289
320554,2,1.630315
320555,3,1.624772
320556,4,1.624776
320557,5,1.624773
320558,6,1.622836
320559,7,1.622816
320560,0,1.630316
320561,1,1.630352
320562,2,1.630322
320563,3,1.624818
320564,4,1.624764
320565,5,1.624753
320566,6,1.622810
320567,7,1.622794
320568,0,1.630297
320569,1,1.630315
320570,2,1.630297
320571,3,1.624800
320572,4,1.624784
320573,5,1.624791
320574,6,1.622868
320575,7,1.622857
320576,0,1.630334
320577,1,1.630309
320578,2,1.630322
320579,3,1.624758
320580,4,1.624747
320581,5,1.624748
320582,6,1.622853
320583,7,1.622809
320584,0,1.630294
320585,1,1.630304
320586,2,1.630317
320587,3,1.624772
320588,4,1.624814
320589,5,1.624820
320590,6,1.622875
320591,7,1.622826
320592,0,1.630276
320593,1,1.630262
320594,2,1.630279
320595,3,1.624768
320596,4,1.624777
320597,5,1.624767
320598,6,1.622845
320599,7,1.622810
320600,0,1.630296
320601,1,1.630303
320602,2,1.630333
320603,3,1.624838
320604,4,1.624791
320605,5,1.624781
320606,6,1.622842
320607,7,1.622787
320608,0,1.630259
320609,1,1.630289
320610,2,1.630292
320611,3,1.624779
320612,4,1.624771
320613,5,1.624773
320614,6,1.622858
320615,7,1.622828
320616,0,1.630313
320617,1,1.630341
320618,2,1.630338
320619,3,1.624800
320620,4,1.624764
320621,5,1.624742
320622,6,1.622841
320623,7,1.622823
320624,0,1.630296
320625,1,1.630298
320626,2,1.630323
320627,3,1.624801
320628,4,1.624789
320629,5,1.624788
320630,6,1.622890
320631,7,1.622848
320632,0,1.630305
320633,1,1.630329
320634,2,1.630293
320635,3,1.624750
320636,4,1.624749
320637,5,1.624774
320638,6,1.622876
320639,7,1.622822
320640,0,1.630317
320641,1,1.630315
320642,2,1.630328
320643,3,1.624805
320644,4,1.624812
320645,5,1.624813
320646,6,1.622871
320647,7,1.622815
320648,0,1.630281
320649,1,1.630293
320650,2,1.630268
320651,3,1.624796
320652,4,1.624772
320653,5,1.624767
320654,6,1.622859
320655,7,1.622813
320656,0,1.630294
320657,1,1.630328
320658,2,1.630331
320659,3,1.624810
320660,4,1.624793
320661,5,1.624759
320662,6,1.622832
320663,7,1.622785
320664,0,1.630290
320665,1,1.630285
