indice,canal,tensao
0,0,1.629651
1,1,1.629711
2,2,1.629795
3,3,1.629870
4,4,1.629801
5,5,1.629734
6,6,1.629608
7,7,1.629825
8,0,1.629750
9,1,1.629823
10,2,1.629778
11,3,1.629792
12,4,1.629745
13,5,1.629779
14,6,1.629793
15,7,1.629744
16,0,1.629800
17,1,1.629774
18,2,1.629926
19,3,1.629754
20,4,1.629820
21,5,1.629727
22,6,1.629772
23,7,1.629741
24,0,1.629848
25,1,1.629771
26,2,1.629815
27,3,1.629743
28,4,1.629667
29,5,1.629744
30,6,1.629770
31,7,1.629777
32,0,1.629724
33,1,1.629936
34,2,1.629751
35,3,1.629865
36,4,1.629536
37,5,1.629892
38,6,1.629770
39,7,1.629748
40,0,1.629809
41,1,1.630235
42,2,1.629472
43,3,1.629661
44,4,1.629922
45,5,1.629664
46,6,1.629752
47,7,1.630124
48,0,1.629685
49,1,1.629711
50,2,1.629834
51,3,1.629658
52,4,1.629800
53,5,1.629774
54,6,1.629775
55,7,1.629640
56,0,1.629763
57,1,1.629688
58,2,1.629720
59,3,1.629804
60,4,1.629798
61,5,1.629794
62,6,1.629790
63,7,1.629829
64,0,1.629770
65,1,1.629884
66,2,1.629778
67,3,1.629873
68,4,1.629717
69,5,1.629857
70,6,1.629788
71,7,1.629764
72,0,1.629767
73,1,1.629806
74,2,1.629751
75,3,1.629819
76,4,1.629631
77,5,1.629753
78,6,1.629841
79,7,1.629706
80,0,1.629828
81,1,1.630258
82,2,1.629550
83,3,1.629658
84,4,1.630059
85,5,1.629625
86,6,1.629656
87,7,1.630058
88,0,1.629668
89,1,1.629628
90,2,1.629770
91,3,1.629711
92,4,1.629778
93,5,1.629700
94,6,1.629719
95,7,1.629686
96,0,1.629775
97,1,1.629815
98,2,1.629826
99,3,1.629879
100,4,1.629760
101,5,1.629804
102,6,1.629786
103,7,1.629791
104,0,1.629783
105,1,1.629796
106,2,1.629727
107,3,1.629806
108,4,1.629787
109,5,1.629825
110,6,1.629764
111,7,1.629727
112,0,1.629816
113,1,1.629804
114,2,1.629816
115,3,1.629844
116,4,1.629846
117,5,1.629716
118,6,1.629766
119,7,1.629720
120,0,1.629952
121,1,1.630164
122,2,1.629466
123,3,1.629649
124,4,1.629907
125,5,1.629472
126,6,1.629770
127,7,1.630049
128,0,1.629674
129,1,1.629807
130,2,1.629710
131,3,1.629857
132,4,1.629745
133,5,1.629890
134,6,1.629701
135,7,1.629836
136,0,1.629751
137,1,1.629840
138,2,1.629785
139,3,1.629825
140,4,1.629681
141,5,1.629782
142,6,1.629713
143,7,1.629711
144,0,1.629753
145,1,1.629779
146,2,1.629779
147,3,1.629800
148,4,1.629889
149,5,1.629750
150,6,1.629840
151,7,1.629689
152,0,1.629847
153,1,1.629754
154,2,1.629862
155,3,1.629730
156,4,1.629732
157,5,1.629676
158,6,1.629741
159,7,1.629593
160,0,1.629802
161,1,1.630144
162,2,1.629535
163,3,1.629744
164,4,1.629998
165,5,1.629667
166,6,1.629722
167,7,1.630127
168,0,1.629674
169,1,1.629886
170,2,1.629779
171,3,1.629804
172,4,1.629784
173,5,1.629752
174,6,1.629688
175,7,1.629754
176,0,1.629697
177,1,1.629875
178,2,1.629760
179,3,1.629773
180,4,1.629786
181,5,1.629810
182,6,1.629793
183,7,1.629782
184,0,1.629899
185,1,1.629720
186,2,1.629869
187,3,1.629767
188,4,1.629704
189,5,1.629689
190,6,1.629772
191,7,1.629621
192,0,1.629744
193,1,1.629751
194,2,1.629695
195,3,1.629817
196,4,1.629740
197,5,1.629732
198,6,1.629713
199,7,1.629672
200,0,1.629768
201,1,1.630204
202,2,1.629459
203,3,1.629772
204,4,1.629931
205,5,1.629650
206,6,1.629758
207,7,1.630140
