indice,canal,tensao
0,0,1.651469
1,1,1.651110
2,2,1.651121
3,3,1.642099
4,4,1.641853
5,5,1.642055
6,6,1.628112
7,7,1.628355
8,0,1.651050
9,1,1.651415
10,2,1.651095
11,3,1.641905
12,4,1.642140
13,5,1.641665
14,6,1.628022
15,7,1.628368
16,0,1.651041
17,1,1.651422
18,2,1.651317
19,3,1.641651
20,4,1.642074
21,5,1.642004
22,6,1.628028
23,7,1.628379
24,0,1.651179
25,1,1.650981
26,2,1.651629
27,3,1.641666
28,4,1.641778
29,5,1.642159
30,6,1.627864
31,7,1.628283
32,0,1.651458
33,1,1.651092
34,2,1.651353
35,3,1.641852
36,4,1.642170
37,5,1.641980
38,6,1.627918
39,7,1.628391
40,0,1.651285
41,1,1.651312
42,2,1.651178
43,3,1.641630
44,4,1.641619
45,5,1.642051
46,6,1.627800
47,7,1.628083
48,0,1.651222
49,1,1.650801
50,2,1.651024
51,3,1.641890
52,4,1.641820
53,5,1.642249
54,6,1.627850
55,7,1.628236
56,0,1.650923
57,1,1.651167
58,2,1.651170
59,3,1.642055
60,4,1.641899
61,5,1.642073
62,6,1.628000
63,7,1.627842
64,0,1.651784
65,1,1.651230
66,2,1.651039
67,3,1.641989
68,4,1.641510
69,5,1.642140
70,6,1.628264
71,7,1.627953
72,0,1.651434
73,1,1.651237
74,2,1.651179
75,3,1.641954
76,4,1.641724
77,5,1.641889
78,6,1.628030
79,7,1.628215
80,0,1.651066
81,1,1.651431
82,2,1.651088
83,3,1.641385
84,4,1.641784
85,5,1.642056
86,6,1.627777
87,7,1.628321
88,0,1.650969
89,1,1.651140
90,2,1.651281
91,3,1.641871
92,4,1.641732
93,5,1.642329
94,6,1.628218
95,7,1.627796
96,0,1.651446
97,1,1.651216
98,2,1.651133
99,3,1.641932
100,4,1.641772
101,5,1.642106
102,6,1.627911
103,7,1.628275
104,0,1.651417
105,1,1.651286
106,2,1.651103
107,3,1.642076
108,4,1.642032
109,5,1.641763
110,6,1.628075
111,7,1.627940
112,0,1.651340
113,1,1.651301
114,2,1.651053
115,3,1.641697
116,4,1.641867
117,5,1.641882
118,6,1.627895
119,7,1.627902
120,0,1.651291
121,1,1.651658
122,2,1.650693
123,3,1.641743
124,4,1.641700
125,5,1.641768
126,6,1.628068
127,7,1.628036
128,0,1.651012
129,1,1.651031
130,2,1.651247
131,3,1.641748
132,4,1.641774
133,5,1.641977
134,6,1.628275
135,7,1.628139
136,0,1.651130
137,1,1.651253
138,2,1.651374
139,3,1.641781
140,4,1.642016
141,5,1.642038
142,6,1.628014
143,7,1.627808
144,0,1.651218
145,1,1.651419
146,2,1.650991
147,3,1.642058
148,4,1.641688
149,5,1.642065
150,6,1.628259
151,7,1.627993
152,0,1.651371
153,1,1.651056
154,2,1.651461
155,3,1.641873
156,4,1.642053
157,5,1.641858
158,6,1.628309
159,7,1.628082
160,0,1.651153
161,1,1.651433
162,2,1.650785
163,3,1.641878
164,4,1.641809
165,5,1.641786
166,6,1.628153
167,7,1.628381
168,0,1.650937
169,1,1.651086
170,2,1.651095
171,3,1.641812
172,4,1.641842
173,5,1.642104
174,6,1.628173
175,7,1.627894
176,0,1.651148
177,1,1.651325
178,2,1.651005
179,3,1.641989
180,4,1.641623
181,5,1.642123
182,6,1.627942
183,7,1.628368
184,0,1.651183
185,1,1.651132
186,2,1.651319
187,3,1.641879
188,4,1.641772
189,5,1.642024
190,6,1.628149
191,7,1.627865
192,0,1.651314
193,1,1.651008
194,2,1.651304
195,3,1.641733
196,4,1.642020
197,5,1.642087
198,6,1.627998
199,7,1.628022
200,0,1.651347
201,1,1.651237
202,2,1.650868
203,3,1.641486
204,4,1.641853
205,5,1.641812
206,6,1.627877
207,7,1.628214
208,0,1.650751
209,1,1.651334
210,2,1.650921
211,3,1.641884
212,4,1.641896
213,5,1.641942
214,6,1.628147
215,7,1.628184
216,0,1.651408
217,1,1.651118
218,2,1.651140
219,3,1.641929
220,4,1.642025
221,5,1.642055
222,6,1.628128
223,7,1.627870
224,0,1.651164
225,1,1.651455
226,2,1.651163
227,3,1.641808
228,4,1.641928
229,5,1.642117
230,6,1.628239
231,7,1.628076
232,0,1.651405
233,1,1.650920
234,2,1.651377
235,3,1.641982
236,4,1.641801
237,5,1.641930
238,6,1.628034
239,7,1.628222
240,0,1.651352
241,1,1.651499
242,2,1.650708
243,3,1.641873
244,4,1.641881
245,5,1.641601
246,6,1.628132
247,7,1.628036
248,0,1.650958
249,1,1.650993
250,2,1.650966
251,3,1.641647
252,4,1.641716
253,5,1.642507
254,6,1.628135
255,7,1.627741
256,0,1.651451
257,1,1.651212
258,2,1.651120
259,3,1.641742
260,4,1.641933
261,5,1.642113
262,6,1.628030
263,7,1.628041
264,0,1.651199
265,1,1.651236
266,2,1.651299
267,3,1.642030
268,4,1.641813
269,5,1.641800
270,6,1.628298
271,7,1.627939
272,0,1.651134
273,1,1.651117
274,2,1.651348
275,3,1.641952
276,4,1.641805
277,5,1.641887
278,6,1.628304
279,7,1.627904
280,0,1.651373
281,1,1.651379
282,2,1.651039
283,3,1.641371
284,4,1.641787
285,5,1.641917
286,6,1.627950
287,7,1.628367
288,0,1.650903
289,1,1.651061
290,2,1.651220
291,3,1.641807
292,4,1.641750
293,5,1.642249
294,6,1.628227
295,7,1.627896
296,0,1.651286
297,1,1.651381
298,2,1.651145
299,3,1.641995
300,4,1.641863
301,5,1.642025
302,6,1.628132
303,7,1.627978
304,0,1.651338
305,1,1.651384
306,2,1.651123
307,3,1.641874
308,4,1.641964
309,5,1.642081
310,6,1.628057
311,7,1.628109
312,0,1.651266
313,1,1.651061
314,2,1.651128
315,3,1.641927
316,4,1.641687
317,5,1.642121
318,6,1.627987
319,7,1.628275
320,0,1.651211
321,1,1.650994
322,2,1.650867
323,3,1.641855
324,4,1.641656
325,5,1.641995
326,6,1.628000
327,7,1.627759
328,0,1.651145
329,1,1.651300
330,2,1.651342
331,3,1.641665
332,4,1.642067
333,5,1.641974
334,6,1.627992
335,7,1.627896
336,0,1.651376
337,1,1.651002
338,2,1.651419
339,3,1.641765
340,4,1.642175
341,5,1.641861
342,6,1.628073
343,7,1.628053
344,0,1.651424
345,1,1.651304
346,2,1.651245
347,3,1.641593
348,4,1.642142
349,5,1.641620
350,6,1.628452
351,7,1.627889
352,0,1.651380
353,1,1.650879
354,2,1.651492
355,3,1.641826
356,4,1.642053
357,5,1.641799
358,6,1.628209
359,7,1.628302
360,0,1.651087
361,1,1.651859
362,2,1.650699
363,3,1.641909
364,4,1.641743
365,5,1.641923
366,6,1.627950
367,7,1.628259
368,0,1.651223
369,1,1.651105
370,2,1.650951
371,3,1.641909
372,4,1.641898
373,5,1.642148
374,6,1.628059
375,7,1.628116
376,0,1.651222
377,1,1.651285
378,2,1.651089
379,3,1.641975
380,4,1.642051
381,5,1.641912
382,6,1.627973
383,7,1.628024
384,0,1.651506
385,1,1.651323
386,2,1.651034
387,3,1.641695
388,4,1.641709
389,5,1.641953
390,6,1.628240
391,7,1.628022
392,0,1.651005
393,1,1.651275
394,2,1.651317
395,3,1.641892
396,4,1.641791
397,5,1.641831
398,6,1.628236
399,7,1.628242
400,0,1.651146
401,1,1.651423
402,2,1.651080
403,3,1.641577
404,4,1.641638
405,5,1.641648
406,6,1.628173
407,7,1.628337
408,0,1.650940
409,1,1.651081
410,2,1.651335
411,3,1.641724
412,4,1.641778
413,5,1.642459
414,6,1.628126
415,7,1.627699
416,0,1.651239
417,1,1.651403
418,2,1.651223
419,3,1.641732
420,4,1.642066
421,5,1.642019
422,6,1.627991
423,7,1.628013
424,0,1.651249
425,1,1.651419
426,2,1.651140
427,3,1.641899
428,4,1.641922
429,5,1.642057
430,6,1.628272
431,7,1.627966
432,0,1.651372
433,1,1.651245
434,2,1.651253
435,3,1.642008
436,4,1.641871
437,5,1.641811
438,6,1.628379
439,7,1.627814
440,0,1.651146
441,1,1.651790
442,2,1.650519
443,3,1.641780
444,4,1.641687
445,5,1.641693
