indice,canal,tensao
240000,0,1.630046
240001,1,1.630044
240002,2,1.630153
240003,3,1.624404
240004,4,1.624491
240005,5,1.624221
240006,6,1.622539
240007,7,1.622558
240008,0,1.629969
240009,1,1.630206
240010,2,1.630147
240011,3,1.624534
240012,4,1.624469
240013,5,1.624250
240014,6,1.622496
240015,7,1.622467
240016,0,1.630059
240017,1,1.629971
240018,2,1.630107
240019,3,1.624572
240020,4,1.624563
240021,5,1.624258
240022,6,1.622664
240023,7,1.622539
240024,0,1.630027
240025,1,1.630068
240026,2,1.630045
240027,3,1.624507
240028,4,1.624530
240029,5,1.624284
240030,6,1.622577
240031,7,1.622393
240032,0,1.630039
240033,1,1.630005
240034,2,1.630070
240035,3,1.624488
240036,4,1.624603
240037,5,1.624200
240038,6,1.622503
240039,7,1.622558
240040,0,1.630108
240041,1,1.630412
240042,2,1.629856
240043,3,1.624271
240044,4,1.624314
240045,5,1.624164
240046,6,1.622459
240047,7,1.622432
240048,0,1.629964
240049,1,1.629966
240050,2,1.629928
240051,3,1.624401
240052,4,1.624352
240053,5,1.624211
240054,6,1.622555
240055,7,1.622488
240056,0,1.629989
240057,1,1.630059
240058,2,1.630033
240059,3,1.624525
240060,4,1.624537
240061,5,1.624224
240062,6,1.622607
240063,7,1.622547
240064,0,1.630049
240065,1,1.630083
240066,2,1.630000
240067,3,1.624476
240068,4,1.624569
240069,5,1.624237
240070,6,1.622536
240071,7,1.622621
240072,0,1.630052
240073,1,1.630108
240074,2,1.630078
240075,3,1.624500
240076,4,1.624553
240077,5,1.624318
240078,6,1.622569
240079,7,1.622592
240080,0,1.630073
240081,1,1.630427
240082,2,1.629893
240083,3,1.624388
240084,4,1.624302
240085,5,1.624236
240086,6,1.622440
240087,7,1.622475
240088,0,1.629979
240089,1,1.630034
240090,2,1.629928
240091,3,1.624379
240092,4,1.624404
240093,5,1.624135
240094,6,1.622475
240095,7,1.622455
240096,0,1.630002
240097,1,1.630076
240098,2,1.630045
240099,3,1.624441
240100,4,1.624444
240101,5,1.624242
240102,6,1.622608
240103,7,1.622536
240104,0,1.630050
240105,1,1.630043
240106,2,1.630047
240107,3,1.624357
240108,4,1.624471
240109,5,1.624202
240110,6,1.622507
240111,7,1.622427
240112,0,1.630062
240113,1,1.630104
240114,2,1.630099
240115,3,1.624413
240116,4,1.624455
240117,5,1.624213
240118,6,1.622568
240119,7,1.622511
240120,0,1.630060
240121,1,1.630452
240122,2,1.629769
240123,3,1.624454
240124,4,1.624447
240125,5,1.624275
240126,6,1.622484
240127,7,1.622630
240128,0,1.629937
240129,1,1.629951
240130,2,1.629983
240131,3,1.624513
240132,4,1.624434
240133,5,1.624175
240134,6,1.622546
240135,7,1.622635
240136,0,1.629966
240137,1,1.629986
240138,2,1.630123
240139,3,1.624444
240140,4,1.624416
240141,5,1.624175
240142,6,1.622525
240143,7,1.622428
240144,0,1.630108
240145,1,1.630080
240146,2,1.629997
