indice,canal,tensao
0,0,1.629355
1,1,1.629292
2,2,1.629899
3,3,1.629403
4,4,1.629839
5,5,1.630477
6,6,1.629578
7,7,1.629317
8,0,1.629997
9,1,1.630292
10,2,1.630046
11,3,1.629571
12,4,1.629955
13,5,1.630211
14,6,1.629766
15,7,1.629353
16,0,1.629663
17,1,1.630183
18,2,1.630183
19,3,1.629620
20,4,1.629571
21,5,1.629848
22,6,1.630254
23,7,1.629735
24,0,1.629584
25,1,1.629999
26,2,1.629933
27,3,1.629613
28,4,1.629862
29,5,1.629976
30,6,1.629508
31,7,1.629364
32,0,1.629719
33,1,1.630119
34,2,1.629930
35,3,1.630313
36,4,1.629710
37,5,1.629853
38,6,1.630213
39,7,1.629519
40,0,1.629636
41,1,1.630368
42,2,1.629831
43,3,1.629260
44,4,1.629590
45,5,1.629546
46,6,1.629642
47,7,1.629841
48,0,1.629110
49,1,1.629586
50,2,1.629560
51,3,1.629186
52,4,1.629476
53,5,1.630643
54,6,1.630023
55,7,1.629863
56,0,1.629857
57,1,1.629824
58,2,1.629864
59,3,1.629475
60,4,1.630233
61,5,1.630020
62,6,1.629806
63,7,1.629590
64,0,1.630061
65,1,1.629378
66,2,1.629912
67,3,1.629980
68,4,1.629428
69,5,1.630183
70,6,1.629584
71,7,1.629752
72,0,1.629823
73,1,1.630181
74,2,1.630038
75,3,1.629556
76,4,1.629858
77,5,1.630349
78,6,1.629890
79,7,1.629432
80,0,1.630142
81,1,1.630891
82,2,1.628690
83,3,1.629509
84,4,1.629201
85,5,1.629030
86,6,1.629519
87,7,1.630219
88,0,1.629691
89,1,1.629509
90,2,1.629709
91,3,1.629645
92,4,1.629155
93,5,1.630824
94,6,1.629918
95,7,1.629974
96,0,1.629616
97,1,1.629453
98,2,1.629856
99,3,1.630161
100,4,1.629223
101,5,1.629882
102,6,1.630296
103,7,1.629712
104,0,1.629460
105,1,1.629919
106,2,1.630129
107,3,1.630173
108,4,1.629825
109,5,1.629644
110,6,1.629715
111,7,1.630082
112,0,1.630071
113,1,1.629645
114,2,1.629385
115,3,1.629839
116,4,1.630167
117,5,1.629763
118,6,1.629642
119,7,1.629601
120,0,1.630216
121,1,1.630754
122,2,1.628795
123,3,1.628885
124,4,1.629531
125,5,1.629641
126,6,1.629562
127,7,1.629676
128,0,1.629556
129,1,1.629692
130,2,1.630015
131,3,1.629456
132,4,1.629434
133,5,1.629674
134,6,1.630078
135,7,1.629916
136,0,1.629796
137,1,1.629748
138,2,1.629648
139,3,1.629916
140,4,1.630200
141,5,1.629956
142,6,1.629732
143,7,1.629619
144,0,1.629844
145,1,1.630220
146,2,1.630026
147,3,1.629462
148,4,1.629834
149,5,1.629968
150,6,1.630376
151,7,1.630006
152,0,1.629632
153,1,1.629588
154,2,1.630122
155,3,1.629896
156,4,1.629776
157,5,1.629715
158,6,1.629459
159,7,1.629584
160,0,1.629881
161,1,1.630654
162,2,1.629310
163,3,1.628960
164,4,1.629300
165,5,1.629632
166,6,1.629829
