indice,canal,tensao
0,0,1.629575
1,1,1.630126
2,2,1.629492
3,3,1.629454
4,4,1.630052
5,5,1.630438
6,6,1.629844
7,7,1.629794
8,0,1.630179
9,1,1.629664
10,2,1.629449
11,3,1.629968
12,4,1.630102
13,5,1.630006
14,6,1.629842
15,7,1.629505
16,0,1.629778
17,1,1.630179
18,2,1.629368
19,3,1.629867
20,4,1.629971
21,5,1.630063
22,6,1.630312
23,7,1.629851
24,0,1.629553
25,1,1.629587
26,2,1.630095
27,3,1.629698
28,4,1.629765
29,5,1.629762
30,6,1.629871
31,7,1.629689
32,0,1.630158
33,1,1.629441
34,2,1.629979
35,3,1.630206
36,4,1.629736
37,5,1.629722
38,6,1.629779
39,7,1.630301
40,0,1.629506
41,1,1.630582
42,2,1.629316
43,3,1.629423
44,4,1.629378
45,5,1.629267
46,6,1.629875
47,7,1.629776
48,0,1.629286
49,1,1.629446
50,2,1.629391
51,3,1.629382
52,4,1.629550
53,5,1.630784
54,6,1.629777
55,7,1.629233
56,0,1.629910
57,1,1.630142
58,2,1.630065
59,3,1.629702
60,4,1.629850
61,5,1.629893
62,6,1.630075
63,7,1.629789
64,0,1.629885
65,1,1.629587
66,2,1.629788
67,3,1.629980
68,4,1.630043
69,5,1.629807
70,6,1.629801
71,7,1.630006
72,0,1.630130
73,1,1.629716
74,2,1.629838
75,3,1.630025
76,4,1.629707
77,5,1.629669
78,6,1.629544
79,7,1.629763
80,0,1.630067
81,1,1.630376
82,2,1.628919
83,3,1.629497
84,4,1.629525
85,5,1.629115
86,6,1.629702
87,7,1.630322
88,0,1.628861
89,1,1.629998
90,2,1.629686
91,3,1.629340
92,4,1.629788
93,5,1.631059
94,6,1.629656
95,7,1.629308
96,0,1.629992
97,1,1.629981
98,2,1.629928
99,3,1.629654
100,4,1.629774
101,5,1.630203
102,6,1.629919
103,7,1.629685
104,0,1.629885
105,1,1.629928
106,2,1.629812
107,3,1.629465
108,4,1.629670
109,5,1.629587
110,6,1.630084
111,7,1.629917
112,0,1.629641
113,1,1.629516
114,2,1.629950
115,3,1.630331
116,4,1.629971
117,5,1.629593
118,6,1.629496
119,7,1.630033
120,0,1.630338
121,1,1.630695
122,2,1.628610
123,3,1.629025
124,4,1.630006
125,5,1.629672
