indice,canal,tensao
0,0,1.643192
1,1,1.643193
2,2,1.643187
3,3,1.638109
4,4,1.638101
5,5,1.638107
6,6,1.627579
7,7,1.627578
8,0,1.643255
9,1,1.643214
10,2,1.643207
11,3,1.638122
12,4,1.638064
13,5,1.638050
14,6,1.627572
15,7,1.627595
16,0,1.643229
17,1,1.643199
18,2,1.643203
19,3,1.638113
20,4,1.638121
21,5,1.638125
22,6,1.627613
23,7,1.627604
24,0,1.643223
25,1,1.643183
26,2,1.643173
27,3,1.638068
28,4,1.638105
29,5,1.638097
30,6,1.627591
31,7,1.627576
32,0,1.643222
33,1,1.643211
34,2,1.643198
35,3,1.638144
36,4,1.638142
37,5,1.638141
38,6,1.627588
39,7,1.627557
40,0,1.643226
41,1,1.643169
42,2,1.643212
43,3,1.638092
44,4,1.638126
45,5,1.638096
46,6,1.627592
47,7,1.627535
48,0,1.643238
49,1,1.643224
50,2,1.643227
51,3,1.638130
52,4,1.638099
53,5,1.638079
54,6,1.627550
55,7,1.627526
56,0,1.643233
57,1,1.643193
58,2,1.643198
59,3,1.638122
60,4,1.638107
61,5,1.638124
62,6,1.627605
63,7,1.627608
64,0,1.643271
65,1,1.643237
66,2,1.643194
67,3,1.638100
68,4,1.638092
69,5,1.638087
70,6,1.627587
71,7,1.627569
72,0,1.643240
73,1,1.643228
74,2,1.643204
75,3,1.638131
76,4,1.638137
77,5,1.638162
78,6,1.627601
79,7,1.627573
80,0,1.643239
81,1,1.643193
82,2,1.643174
83,3,1.638097
84,4,1.638114
85,5,1.638104
86,6,1.627594
87,7,1.627548
88,0,1.643235
89,1,1.643200
90,2,1.643235
91,3,1.638146
92,4,1.638147
93,5,1.638131
94,6,1.627588
95,7,1.627547
96,0,1.643223
97,1,1.643188
98,2,1.643201
99,3,1.638132
100,4,1.638126
101,5,1.638096
102,6,1.627586
103,7,1.627553
104,0,1.643285
105,1,1.643227
106,2,1.643236
107,3,1.638137
108,4,1.638135
109,5,1.638092
110,6,1.627547
111,7,1.627560
112,0,1.643248
113,1,1.643199
114,2,1.643213
115,3,1.638106
116,4,1.638131
117,5,1.638115
118,6,1.627630
119,7,1.627586
120,0,1.643255
121,1,1.643210
122,2,1.643236
123,3,1.638110
124,4,1.638091
125,5,1.638097
126,6,1.627575
127,7,1.627578
128,0,1.643273
129,1,1.643217
130,2,1.643214
131,3,1.638129
132,4,1.638151
133,5,1.638141
134,6,1.627599
135,7,1.627575
136,0,1.643239
137,1,1.643181
138,2,1.643192
139,3,1.638119
140,4,1.638145
141,5,1.638135
142,6,1.627597
143,7,1.627557
144,0,1.643245
145,1,1.643218
146,2,1.643234
147,3,1.638160
148,4,1.638132
149,5,1.638114
150,6,1.627585
151,7,1.627539
152,0,1.643245
153,1,1.643224
154,2,1.643212
155,3,1.638131
156,4,1.638113
157,5,1.638111
158,6,1.627578
159,7,1.627577
160,0,1.643296
161,1,1.643259
162,2,1.643257
163,3,1.638143
164,4,1.638123
165,5,1.638092
166,6,1.627569
167,7,1.627575
168,0,1.643235
169,1,1.643224
170,2,1.643211
171,3,1.638117
172,4,1.638142
173,5,1.638147
174,6,1.627622
175,7,1.627587
176,0,1.643263
177,1,1.643249
178,2,1.643205
179,3,1.638104
180,4,1.638117
181,5,1.638116
182,6,1.627609
183,7,1.627554
184,0,1.643244
185,1,1.643236
186,2,1.643211
187,3,1.638163
188,4,1.638185
189,5,1.638149
190,6,1.627591
191,7,1.627543
192,0,1.643232
193,1,1.643182
194,2,1.643198
195,3,1.638145
196,4,1.638122
197,5,1.638118
198,6,1.627595
199,7,1.627588
200,0,1.643262
201,1,1.643257
202,2,1.643280
203,3,1.638147
204,4,1.638172
205,5,1.638121
206,6,1.627558
207,7,1.627550
208,0,1.643264
209,1,1.643230
210,2,1.643218
211,3,1.638142
212,4,1.638132
213,5,1.638147
214,6,1.627574
215,7,1.627617
216,0,1.643277
217,1,1.643249
218,2,1.643224
219,3,1.638148
220,4,1.638107
221,5,1.638106
222,6,1.627576
223,7,1.627571
224,0,1.643260
225,1,1.643214
226,2,1.643215
227,3,1.638139
228,4,1.638165
229,5,1.638137
230,6,1.627624
231,7,1.627569
232,0,1.643276
233,1,1.643233
234,2,1.643201
235,3,1.638134
236,4,1.638132
237,5,1.638128
238,6,1.627598
239,7,1.627563
240,0,1.643269
241,1,1.643215
242,2,1.643273
243,3,1.638143
244,4,1.638151
245,5,1.638127
246,6,1.627609
247,7,1.627550
248,0,1.643234
