indice,canal,tensao
0,0,1.645148
1,1,1.645118
2,2,1.645108
3,3,1.639972
4,4,1.639985
5,5,1.639987
6,6,1.628817
7,7,1.628804
8,0,1.645156
9,1,1.645111
10,2,1.645115
11,3,1.640021
12,4,1.640033
13,5,1.640012
14,6,1.628844
15,7,1.628795
16,0,1.645132
17,1,1.645100
18,2,1.645109
19,3,1.640005
20,4,1.639986
21,5,1.639976
22,6,1.628833
23,7,1.628784
24,0,1.645161
25,1,1.645171
26,2,1.645156
27,3,1.640019
28,4,1.639997
29,5,1.639985
30,6,1.628812
31,7,1.628758
32,0,1.645138
33,1,1.645143
34,2,1.645126
35,3,1.640006
36,4,1.639999
37,5,1.639988
38,6,1.628829
39,7,1.628819
40,0,1.645185
41,1,1.645136
42,2,1.645125
43,3,1.640006
44,4,1.639952
45,5,1.639972
46,6,1.628786
47,7,1.628786
48,0,1.645159
49,1,1.645131
50,2,1.645113
51,3,1.640004
52,4,1.640016
53,5,1.640018
54,6,1.628836
55,7,1.628793
56,0,1.645165
57,1,1.645111
58,2,1.645092
59,3,1.639987
60,4,1.639993
61,5,1.639987
62,6,1.628816
63,7,1.628785
64,0,1.645148
65,1,1.645130
66,2,1.645108
67,3,1.640018
68,4,1.640021
69,5,1.639983
70,6,1.628830
71,7,1.628780
72,0,1.645126
73,1,1.645097
74,2,1.645130
75,3,1.639994
76,4,1.639983
77,5,1.639990
78,6,1.628823
79,7,1.628799
80,0,1.645176
81,1,1.645153
82,2,1.645145
83,3,1.640027
84,4,1.639997
85,5,1.639966
86,6,1.628785
87,7,1.628782
88,0,1.645139
89,1,1.645123
90,2,1.645125
91,3,1.639995
92,4,1.639988
93,5,1.639972
94,6,1.628834
95,7,1.628827
96,0,1.645175
97,1,1.645141
98,2,1.645128
99,3,1.639973
100,4,1.639952
101,5,1.639975
102,6,1.628819
103,7,1.628804
104,0,1.645148
105,1,1.645121
106,2,1.645125
107,3,1.639996
108,4,1.640022
109,5,1.640033
110,6,1.628844
111,7,1.628802
112,0,1.645150
113,1,1.645117
114,2,1.645087
115,3,1.639978
116,4,1.639991
117,5,1.639993
118,6,1.628834
119,7,1.628791
120,0,1.645163
121,1,1.645122
122,2,1.645156
123,3,1.640041
124,4,1.640022
125,5,1.640025
126,6,1.628810
127,7,1.628777
128,0,1.645144
129,1,1.645122
130,2,1.645121
131,3,1.639977
132,4,1.639994
133,5,1.639982
134,6,1.628833
135,7,1.628787
136,0,1.645194
137,1,1.645147
138,2,1.645128
139,3,1.640005
140,4,1.639994
141,5,1.639974
142,6,1.628791
143,7,1.628783
144,0,1.645172
145,1,1.645126
146,2,1.645126
147,3,1.639990
148,4,1.640003
149,5,1.639986
150,6,1.628851
151,7,1.628823
152,0,1.645166
153,1,1.645137
154,2,1.645110
155,3,1.639982
156,4,1.639968
157,5,1.639977
158,6,1.628813
159,7,1.628803
160,0,1.645144
161,1,1.645124
162,2,1.645118
163,3,1.640019
164,4,1.640018
165,5,1.640009
166,6,1.628834
167,7,1.628803
168,0,1.645143
169,1,1.645090
170,2,1.645116
171,3,1.639999
172,4,1.639990
173,5,1.639982
174,6,1.628801
175,7,1.628793
176,0,1.645141
177,1,1.645148
178,2,1.645153
179,3,1.640032
180,4,1.640003
181,5,1.639996
182,6,1.628801
183,7,1.628770
184,0,1.645136
185,1,1.645117
186,2,1.645126
187,3,1.639982
188,4,1.639985
189,5,1.639979
190,6,1.628813
191,7,1.628802
192,0,1.645176
193,1,1.645157
194,2,1.645118
195,3,1.639997
196,4,1.639974
197,5,1.639952
198,6,1.628786
199,7,1.628801
200,0,1.645148
201,1,1.645130
202,2,1.645128
203,3,1.640022
204,4,1.639993
205,5,1.640012
206,6,1.628848
207,7,1.628811
208,0,1.645166
209,1,1.645120
210,2,1.645088
211,3,1.639976
212,4,1.639990
213,5,1.639982
214,6,1.628825
215,7,1.628781
216,0,1.645161
217,1,1.645119
218,2,1.645119
219,3,1.640027
220,4,1.640029
221,5,1.640005
222,6,1.628814
223,7,1.628795
224,0,1.645134
225,1,1.645096
226,2,1.645111
227,3,1.639993
228,4,1.640003
229,5,1.639979
230,6,1.628813
231,7,1.628799
232,0,1.645148
233,1,1.645150
234,2,1.645148
235,3,1.640025
236,4,1.639995
237,5,1.639969
238,6,1.628790
239,7,1.628776
240,0,1.645148
241,1,1.645123
242,2,1.645126
243,3,1.640010
244,4,1.639982
245,5,1.639984
246,6,1.628836
247,7,1.628810
248,0,1.645161
249,1,1.645130
250,2,1.645125
251,3,1.639980
252,4,1.639978
253,5,1.639937
254,6,1.628812
255,7,1.628780
256,0,1.645132
257,1,1.645118
258,2,1.645129
259,3,1.640009
260,4,1.639993
