indice,canal,tensao
0,0,1.650632
1,1,1.650328
2,2,1.650739
3,3,1.641142
4,4,1.641555
5,5,1.641147
6,6,1.628481
7,7,1.628417
8,0,1.650586
9,1,1.650621
10,2,1.650425
11,3,1.641516
12,4,1.641179
13,5,1.641650
14,6,1.628367
15,7,1.628234
16,0,1.650796
17,1,1.650401
18,2,1.650800
19,3,1.641181
20,4,1.641449
21,5,1.641227
22,6,1.628555
23,7,1.628320
24,0,1.650859
25,1,1.650327
26,2,1.650654
27,3,1.641152
28,4,1.641550
29,5,1.641065
30,6,1.628216
31,7,1.628714
32,0,1.650806
33,1,1.650479
34,2,1.650707
35,3,1.641228
36,4,1.641236
37,5,1.641432
38,6,1.628316
39,7,1.628605
40,0,1.650622
41,1,1.651053
42,2,1.650133
43,3,1.641229
44,4,1.640972
45,5,1.641441
46,6,1.628138
47,7,1.628451
48,0,1.650450
49,1,1.650871
50,2,1.650281
51,3,1.641583
52,4,1.641221
53,5,1.641330
54,6,1.628224
55,7,1.628500
56,0,1.650715
57,1,1.650587
58,2,1.650767
59,3,1.641225
60,4,1.641755
61,5,1.641040
62,6,1.628736
63,7,1.628243
64,0,1.650939
65,1,1.650777
66,2,1.650383
67,3,1.641455
68,4,1.641226
69,5,1.641496
70,6,1.628280
71,7,1.628742
72,0,1.650458
73,1,1.650525
74,2,1.650466
75,3,1.641517
76,4,1.641313
77,5,1.641495
78,6,1.628150
79,7,1.628371
80,0,1.650819
81,1,1.650963
82,2,1.650311
83,3,1.641213
84,4,1.641065
85,5,1.641160
86,6,1.628543
87,7,1.628301
88,0,1.650713
89,1,1.650311
90,2,1.650713
91,3,1.641268
92,4,1.641396
93,5,1.641061
94,6,1.628333
95,7,1.628690
96,0,1.650422
97,1,1.650729
98,2,1.650707
99,3,1.641340
100,4,1.641229
101,5,1.641502
102,6,1.628341
103,7,1.628578
104,0,1.650626
105,1,1.650524
106,2,1.650790
107,3,1.641176
108,4,1.641437
109,5,1.641405
110,6,1.628157
111,7,1.628600
112,0,1.650496
113,1,1.650862
114,2,1.650452
115,3,1.641301
116,4,1.641364
117,5,1.641174
118,6,1.628526
119,7,1.628405
120,0,1.650633
121,1,1.651250
122,2,1.649966
123,3,1.641250
124,4,1.641199
125,5,1.641138
126,6,1.628399
127,7,1.628014
128,0,1.650758
129,1,1.651177
130,2,1.650274
131,3,1.641368
132,4,1.641508
133,5,1.640998
134,6,1.628669
135,7,1.628368
136,0,1.650856
137,1,1.650451
138,2,1.650731
139,3,1.641309
140,4,1.641329
141,5,1.641415
142,6,1.628389
143,7,1.628576
144,0,1.650618
145,1,1.650611
146,2,1.650590
147,3,1.641155
148,4,1.641439
149,5,1.641135
150,6,1.628559
151,7,1.628534
152,0,1.650928
153,1,1.650239
154,2,1.650780
155,3,1.641200
156,4,1.641257
157,5,1.641459
158,6,1.628475
159,7,1.628414
160,0,1.650395
161,1,1.651198
162,2,1.650197
163,3,1.641057
164,4,1.641342
165,5,1.641458
166,6,1.628497
167,7,1.628042
168,0,1.650367
169,1,1.650693
170,2,1.650672
171,3,1.641176
172,4,1.641347
173,5,1.641140
174,6,1.628566
175,7,1.628332
176,0,1.650578
177,1,1.650604
178,2,1.650515
179,3,1.641340
180,4,1.641430
181,5,1.641453
182,6,1.628379
183,7,1.628233
184,0,1.650589
185,1,1.650642
186,2,1.650525
187,3,1.641171
188,4,1.641288
189,5,1.641253
190,6,1.628457
191,7,1.628231
192,0,1.650814
193,1,1.650686
194,2,1.650393
195,3,1.641289
196,4,1.641499
197,5,1.641282
198,6,1.628316
199,7,1.628353
200,0,1.650614
201,1,1.651154
202,2,1.649946
203,3,1.641243
204,4,1.641504
205,5,1.641315
206,6,1.628227
207,7,1.628363
208,0,1.650443
209,1,1.650422
210,2,1.650577
211,3,1.641448
212,4,1.641472
213,5,1.640955
214,6,1.628338
215,7,1.628600
216,0,1.650731
217,1,1.650476
218,2,1.650822
219,3,1.641200
220,4,1.641375
221,5,1.641343
222,6,1.628216
223,7,1.628555
224,0,1.650653
225,1,1.650631
226,2,1.650631
227,3,1.641257
228,4,1.641425
229,5,1.641352
230,6,1.628402
231,7,1.628765
232,0,1.650488
233,1,1.650776
234,2,1.650428
235,3,1.641327
236,4,1.641363
237,5,1.641266
238,6,1.628631
239,7,1.628525
240,0,1.650575
241,1,1.650919
242,2,1.650187
243,3,1.641093
244,4,1.640982
245,5,1.641417
246,6,1.628364
247,7,1.628234
248,0,1.650606
249,1,1.650378
250,2,1.650600
251,3,1.640961
252,4,1.641742
253,5,1.640962
254,6,1.628573
255,7,1.628129
256,0,1.650867
257,1,1.650670
258,2,1.650457
259,3,1.641456
260,4,1.641146
261,5,1.641446
262,6,1.628430
263,7,1.628360
264,0,1.650685
265,1,1.650451
266,2,1.650696
267,3,1.641410
268,4,1.641411
269,5,1.641448
270,6,1.628238
271,7,1.628569
272,0,1.650516
273,1,1.650800
274,2,1.650309
275,3,1.641445
276,4,1.641496
277,5,1.641352
278,6,1.628313
279,7,1.628851
280,0,1.650486
281,1,1.651310
282,2,1.650074
283,3,1.641273
284,4,1.641186
285,5,1.641235
286,6,1.628383
287,7,1.628088
288,0,1.650586
289,1,1.650249
290,2,1.650780
291,3,1.640993
292,4,1.641460
293,5,1.641427
294,6,1.628363
295,7,1.628314
296,0,1.650558
297,1,1.650809
298,2,1.650396
299,3,1.641523
300,4,1.641142
301,5,1.641349
302,6,1.628510
303,7,1.628454
304,0,1.650338
305,1,1.650841
306,2,1.650457
307,3,1.641211
308,4,1.641562
309,5,1.641300
310,6,1.628485
311,7,1.628429
312,0,1.650483
313,1,1.650566
314,2,1.650341
315,3,1.641480
316,4,1.641151
317,5,1.641567
318,6,1.628246
319,7,1.628639
320,0,1.650576
321,1,1.650724
322,2,1.650071
323,3,1.641285
324,4,1.641499
325,5,1.640911
326,6,1.628562
327,7,1.628163
328,0,1.650727
329,1,1.650848
330,2,1.650551
331,3,1.641596
332,4,1.641106
333,5,1.641476
334,6,1.628346
335,7,1.628590
336,0,1.650679
337,1,1.650680
338,2,1.650576
339,3,1.641334
340,4,1.641272
341,5,1.641541
342,6,1.628372
343,7,1.628826
344,0,1.650462
345,1,1.650861
346,2,1.650574
347,3,1.641462
348,4,1.641255
349,5,1.641277
350,6,1.628439
351,7,1.628215
352,0,1.650822
353,1,1.650453
354,2,1.650852
355,3,1.640968
356,4,1.641467
357,5,1.641333
358,6,1.628211
359,7,1.628718
360,0,1.650538
361,1,1.651103
362,2,1.650313
363,3,1.640907
364,4,1.641350
365,5,1.640979
366,6,1.628492
367,7,1.628033
368,0,1.650570
369,1,1.650423
370,2,1.650525
371,3,1.641324
372,4,1.641257
373,5,1.641305
374,6,1.628185
375,7,1.628389
376,0,1.650601
377,1,1.650442
378,2,1.650691
379,3,1.641291
380,4,1.641341
381,5,1.641477
382,6,1.628412
383,7,1.628293
384,0,1.650865
385,1,1.650423
386,2,1.650744
387,3,1.641082
388,4,1.641398
389,5,1.641656
390,6,1.628311
391,7,1.628646
392,0,1.650480
393,1,1.650701
394,2,1.650556
395,3,1.641067
396,4,1.641678
397,5,1.641324
398,6,1.628306
399,7,1.628504
400,0,1.650801
401,1,1.651162
402,2,1.650287
403,3,1.640882
404,4,1.641428
405,5,1.641068
406,6,1.628395
407,7,1.628346
408,0,1.650352
409,1,1.650598
410,2,1.650417
411,3,1.641492
412,4,1.641409
413,5,1.641111
414,6,1.628566
415,7,1.628231
416,0,1.650767
417,1,1.650367
418,2,1.650766
419,3,1.641204
420,4,1.641410
421,5,1.641118
422,6,1.628570
423,7,1.628470
424,0,1.650682
425,1,1.650361
426,2,1.650798
427,3,1.640937
428,4,1.641657
429,5,1.641096
430,6,1.628532
431,7,1.628576
432,0,1.650464
433,1,1.650943
434,2,1.650329
435,3,1.641518
436,4,1.641285
437,5,1.641415
438,6,1.628382
439,7,1.628368
440,0,1.650625
441,1,1.651135
442,2,1.650160
443,3,1.641174
444,4,1.641229
445,5,1.641442
446,6,1.628121
447,7,1.628500
448,0,1.650450
449,1,1.650927
450,2,1.650014
451,3,1.641369
452,4,1.641164
453,5,1.641579
454,6,1.628245
455,7,1.628773
456,0,1.650429
457,1,1.650701
458,2,1.650477
459,3,1.641492
460,4,1.641470
461,5,1.641397
462,6,1.628289
463,7,1.628726
464,0,1.650532
465,1,1.650830
466,2,1.650692
467,3,1.641521
468,4,1.641191
469,5,1.641455
470,6,1.628224
471,7,1.628810
472,0,1.650426
473,1,1.650885
474,2,1.650748
475,3,1.641019
476,4,1.641405
477,5,1.641275
478,6,1.628563
479,7,1.628293
480,0,1.650774
481,1,1.650894
482,2,1.650476
483,3,1.640773
484,4,1.641368
485,5,1.641083
486,6,1.628495
487,7,1.628065
488,0,1.650459
489,1,1.650519
490,2,1.650336
491,3,1.641471
492,4,1.641473
493,5,1.641214
494,6,1.628374
495,7,1.628178
496,0,1.650615
497,1,1.650857
498,2,1.650557
499,3,1.641318
500,4,1.640959
501,5,1.641522
502,6,1.628241
503,7,1.628419
504,0,1.650773
505,1,1.650425
506,2,1.650658
507,3,1.641171
508,4,1.641099
509,5,1.641493
510,6,1.628294
511,7,1.628438
512,0,1.650566
513,1,1.650826
514,2,1.650873
515,3,1.641293
516,4,1.641498
517,5,1.641405
518,6,1.628475
519,7,1.628529
520,0,1.650615
521,1,1.651151
522,2,1.650075
523,3,1.641197
524,4,1.641313
525,5,1.641352
526,6,1.628188
527,7,1.628399
528,0,1.650293
529,1,1.650652
530,2,1.650348
531,3,1.641482
532,4,1.641361
533,5,1.641250
534,6,1.628453
535,7,1.628469
536,0,1.650598
537,1,1.650478
538,2,1.650648
539,3,1.641436
540,4,1.641365
541,5,1.641252
542,6,1.628317
543,7,1.628311
544,0,1.650708
545,1,1.650365
546,2,1.650723
547,3,1.641108
548,4,1.641596
549,5,1.641191
550,6,1.628870
551,7,1.628390
552,0,1.650754
553,1,1.650417
554,2,1.650768
555,3,1.640973
556,4,1.641541
557,5,1.641667
558,6,1.628309
559,7,1.628612
560,0,1.650511
561,1,1.651158
562,2,1.650269
563,3,1.640915
564,4,1.641251
565,5,1.641139
566,6,1.628478
567,7,1.627949
568,0,1.650699
569,1,1.650410
570,2,1.650520
571,3,1.641099
572,4,1.641543
573,5,1.641218
574,6,1.628371
575,7,1.628589
576,0,1.650403
577,1,1.650819
578,2,1.650335
579,3,1.641613
580,4,1.641259
581,5,1.641577
582,6,1.628239
583,7,1.628602
584,0,1.650542
585,1,1.650790
586,2,1.650277
587,3,1.641497
588,4,1.641429
589,5,1.641449
590,6,1.628323
591,7,1.628649
592,0,1.650437
593,1,1.650836
594,2,1.650493
595,3,1.641060
596,4,1.641535
597,5,1.641100
598,6,1.628499
599,7,1.628537
600,0,1.650500
601,1,1.651208
602,2,1.650091
603,3,1.641318
604,4,1.640933
605,5,1.641390
606,6,1.628056
607,7,1.628211
608,0,1.650614
609,1,1.650173
610,2,1.650761
611,3,1.640927
612,4,1.641539
613,5,1.641084
614,6,1.628510
615,7,1.628345
616,0,1.650562
617,1,1.650748
618,2,1.650355
619,3,1.641061
620,4,1.641655
621,5,1.641132
622,6,1.628583
623,7,1.628214
624,0,1.650766
625,1,1.650454
626,2,1.650755
627,3,1.641080
628,4,1.641485
629,5,1.641318
630,6,1.628595
631,7,1.628417
632,0,1.650574
633,1,1.650727
634,2,1.650376
635,3,1.641579
636,4,1.641177
637,5,1.641652
638,6,1.628281
639,7,1.628715
640,0,1.650544
641,1,1.650456
642,2,1.650197
643,3,1.641362
644,4,1.641064
645,5,1.641414
646,6,1.628157
647,7,1.628398
648,0,1.650823
649,1,1.650652
650,2,1.650424
651,3,1.641556
652,4,1.641182
653,5,1.641483
654,6,1.628136
655,7,1.628500
656,0,1.650617
657,1,1.650556
658,2,1.650723
659,3,1.641170
660,4,1.641622
661,5,1.641023
662,6,1.628729
663,7,1.628297
664,0,1.650828
665,1,1.650383
666,2,1.650785
667,3,1.641302
668,4,1.641329
669,5,1.641383
670,6,1.628346
671,7,1.628683
672,0,1.650456
673,1,1.650845
674,2,1.650397
675,3,1.641266
676,4,1.641139
677,5,1.641341
678,6,1.628670
679,7,1.628593
680,0,1.650492
681,1,1.651159
682,2,1.650071
683,3,1.641455
684,4,1.641108
685,5,1.641256
686,6,1.628262
687,7,1.628327
688,0,1.650325
689,1,1.650747
690,2,1.650344
691,3,1.641471
692,4,1.641387
693,5,1.641353
694,6,1.628244
695,7,1.628703
696,0,1.650578
697,1,1.650843
698,2,1.650608
699,3,1.641490
700,4,1.641126
701,5,1.641596
702,6,1.628143
703,7,1.628578
704,0,1.650523
705,1,1.650713
706,2,1.650205
707,3,1.641558
708,4,1.641123
709,5,1.641585
710,6,1.628245
711,7,1.628647
712,0,1.650514
713,1,1.650604
714,2,1.650749
715,3,1.641172
716,4,1.641650
717,5,1.641049
718,6,1.628453
719,7,1.628270
720,0,1.650856
721,1,1.650772
722,2,1.650489
723,3,1.640950
724,4,1.641370
725,5,1.641068
726,6,1.628292
727,7,1.628354
728,0,1.650658
729,1,1.650289
730,2,1.650634
731,3,1.641150
732,4,1.641501
733,5,1.641155
734,6,1.628574
735,7,1.628215
736,0,1.650786
737,1,1.650459
738,2,1.650856
739,3,1.641180
740,4,1.641539
741,5,1.641074
742,6,1.628525
743,7,1.628641
744,0,1.650358
745,1,1.650863
746,2,1.650565
747,3,1.641371
748,4,1.641328
749,5,1.641366
750,6,1.628139
751,7,1.628529
752,0,1.650634
753,1,1.650816
754,2,1.650673
755,3,1.641161
756,4,1.641530
757,5,1.641361
758,6,1.628327
759,7,1.628447
760,0,1.650801
761,1,1.651052
762,2,1.650360
763,3,1.640925
764,4,1.641511
765,5,1.640928
766,6,1.628190
767,7,1.628338
768,0,1.650840
769,1,1.650954
770,2,1.650673
771,3,1.640968
772,4,1.641466
773,5,1.641107
774,6,1.628579
775,7,1.628222
776,0,1.650842
777,1,1.650458
778,2,1.650658
779,3,1.641355
780,4,1.641418
781,5,1.641330
782,6,1.628307
783,7,1.628723
784,0,1.650483
785,1,1.650742
786,2,1.650280
787,3,1.641548
788,4,1.641254
789,5,1.641616
790,6,1.628207
791,7,1.628864
792,0,1.650493
793,1,1.650726
794,2,1.650616
795,3,1.641436
796,4,1.641089
797,5,1.641447
798,6,1.628305
799,7,1.628523
800,0,1.650555
801,1,1.651112
802,2,1.650312
803,3,1.640997
804,4,1.641138
805,5,1.641163
806,6,1.628238
807,7,1.628150
808,0,1.650556
809,1,1.650399
810,2,1.650592
811,3,1.641101
812,4,1.641555
813,5,1.641356
814,6,1.628308
815,7,1.628689
816,0,1.650384
817,1,1.651040
818,2,1.650396
819,3,1.641532
820,4,1.641256
821,5,1.641679
822,6,1.628219
823,7,1.628395
824,0,1.650686
825,1,1.650890
826,2,1.650396
827,3,1.641410
828,4,1.641288
829,5,1.641304
