indice,canal,tensao
0,0,1.629681
1,1,1.629755
2,2,1.629637
3,3,1.629871
4,4,1.629841
5,5,1.629587
6,6,1.629775
7,7,1.630057
8,0,1.629710
9,1,1.629637
10,2,1.629815
11,3,1.629840
12,4,1.629706
13,5,1.629966
14,6,1.629681
15,7,1.629626
16,0,1.629929
17,1,1.629786
18,2,1.629765
19,3,1.629940
20,4,1.629798
21,5,1.629736
22,6,1.629861
23,7,1.629926
24,0,1.629766
25,1,1.629854
26,2,1.630042
27,3,1.629796
28,4,1.629847
29,5,1.629801
30,6,1.629779
31,7,1.629794
32,0,1.629827
33,1,1.629717
34,2,1.629775
35,3,1.629794
36,4,1.629825
37,5,1.629773
38,6,1.629872
39,7,1.629670
40,0,1.629636
41,1,1.630765
42,2,1.629262
43,3,1.629601
44,4,1.629684
45,5,1.629791
46,6,1.629388
47,7,1.629534
48,0,1.629696
49,1,1.629711
50,2,1.629657
51,3,1.629639
52,4,1.629692
53,5,1.629723
54,6,1.629825
55,7,1.629555
56,0,1.630020
57,1,1.629814
58,2,1.629697
59,3,1.629922
60,4,1.629902
61,5,1.629573
62,6,1.629816
63,7,1.629747
64,0,1.629595
65,1,1.629851
66,2,1.629653
67,3,1.629846
68,4,1.629974
69,5,1.629691
70,6,1.629810
71,7,1.629912
72,0,1.629647
73,1,1.629789
74,2,1.630149
75,3,1.629766
76,4,1.629770
77,5,1.630040
78,6,1.629861
79,7,1.629975
80,0,1.629817
81,1,1.630920
82,2,1.629212
83,3,1.629692
84,4,1.629708
85,5,1.629980
86,6,1.629435
87,7,1.629609
88,0,1.629713
89,1,1.629822
90,2,1.629541
91,3,1.629644
92,4,1.629860
93,5,1.629675
94,6,1.629741
95,7,1.629716
96,0,1.629775
97,1,1.629819
98,2,1.629975
99,3,1.629767
100,4,1.629832
101,5,1.629761
102,6,1.629700
103,7,1.629951
104,0,1.629799
105,1,1.629757
106,2,1.629913
107,3,1.629740
108,4,1.629779
109,5,1.629789
110,6,1.629688
111,7,1.629788
112,0,1.629802
113,1,1.629737
114,2,1.629866
115,3,1.629705
116,4,1.629690
117,5,1.629819
118,6,1.629785
119,7,1.629576
120,0,1.629825
121,1,1.630754
122,2,1.629273
123,3,1.629577
124,4,1.629630
125,5,1.629845
126,6,1.629556
127,7,1.629775
128,0,1.629656
129,1,1.629589
130,2,1.629750
131,3,1.629756
132,4,1.629952
133,5,1.629845
134,6,1.629819
135,7,1.629888
136,0,1.629912
137,1,1.629791
138,2,1.629783
139,3,1.629678
140,4,1.629890
141,5,1.629957
142,6,1.629876
143,7,1.629704
144,0,1.629856
145,1,1.629801
146,2,1.629714
147,3,1.629913
148,4,1.629702
149,5,1.629710
150,6,1.629775
151,7,1.629728
152,0,1.629851
153,1,1.629807
154,2,1.629876
155,3,1.629831
156,4,1.629827
157,5,1.629760
158,6,1.629735
159,7,1.629775
160,0,1.629708
161,1,1.630933
162,2,1.629233
163,3,1.629493
164,4,1.629736
165,5,1.629921
166,6,1.629536
167,7,1.629519
168,0,1.629412
169,1,1.629867
170,2,1.629488
171,3,1.629634
172,4,1.629832
173,5,1.629772
174,6,1.629763
175,7,1.629702
176,0,1.629935
177,1,1.629723
178,2,1.629841
179,3,1.629818
180,4,1.629803
181,5,1.629828
182,6,1.629715
183,7,1.629536
184,0,1.629885
185,1,1.629851
186,2,1.629741
187,3,1.629740
188,4,1.629657
189,5,1.629632
190,6,1.629727
191,7,1.629785
192,0,1.629711
193,1,1.629828
194,2,1.629753
195,3,1.629732
196,4,1.629955
197,5,1.629730
198,6,1.629807
199,7,1.629921
200,0,1.629682
201,1,1.630759
202,2,1.629341
203,3,1.629617
204,4,1.629648
205,5,1.630158
206,6,1.629462
207,7,1.629509
208,0,1.629841
209,1,1.629688
210,2,1.629601
211,3,1.629840
212,4,1.629676
213,5,1.629788
214,6,1.629760
215,7,1.629737
216,0,1.629879
217,1,1.629916
218,2,1.629848
219,3,1.629695
220,4,1.629894
221,5,1.629863
222,6,1.629693
223,7,1.629826
224,0,1.629891
225,1,1.629855
226,2,1.629817
227,3,1.629746
228,4,1.629800
229,5,1.629727
230,6,1.629837
231,7,1.629715
232,0,1.629710
233,1,1.629882
234,2,1.629813
235,3,1.629671
236,4,1.629794
237,5,1.629753
238,6,1.629698
239,7,1.629748
240,0,1.629704
241,1,1.630620
242,2,1.629307
243,3,1.629611
244,4,1.629651
245,5,1.629852
246,6,1.629465
247,7,1.629554
248,0,1.629600
249,1,1.629879
250,2,1.629429
251,3,1.629754
252,4,1.629950
253,5,1.629692
254,6,1.629769
255,7,1.629851
256,0,1.629627
257,1,1.629815
258,2,1.629681
259,3,1.629686
260,4,1.629862
261,5,1.629765
262,6,1.629826
263,7,1.629910
264,0,1.629704
265,1,1.629770
266,2,1.629921
267,3,1.629739
268,4,1.629845
269,5,1.629916
270,6,1.629882
271,7,1.629844
272,0,1.629862
273,1,1.629754
274,2,1.629807
275,3,1.629896
276,4,1.629788
277,5,1.629807
278,6,1.629868
279,7,1.629757
280,0,1.629886
281,1,1.630833
282,2,1.629152
283,3,1.629532
284,4,1.629634
285,5,1.629854
286,6,1.629466
287,7,1.629461
288,0,1.629590
289,1,1.629782
290,2,1.629583
291,3,1.629590
292,4,1.629745
293,5,1.629705
294,6,1.629762
295,7,1.629784
296,0,1.629786
297,1,1.629803
298,2,1.629802
299,3,1.629782
300,4,1.629926
301,5,1.629748
302,6,1.629660
303,7,1.629815
304,0,1.629754
305,1,1.629728
306,2,1.629825
307,3,1.629784
308,4,1.629698
309,5,1.629632
310,6,1.629859
311,7,1.629655
312,0,1.629781
313,1,1.629919
314,2,1.629738
315,3,1.629893
316,4,1.629869
317,5,1.629717
318,6,1.629871
319,7,1.629745
320,0,1.629773
321,1,1.629679
322,2,1.629383
323,3,1.629741
324,4,1.630304
325,5,1.629525
326,6,1.629686
327,7,1.629828
328,0,1.630535
329,1,1.629736
330,2,1.629781
331,3,1.629832
332,4,1.629684
333,5,1.629853
334,6,1.629708
335,7,1.629847
336,0,1.629888
337,1,1.629729
338,2,1.629977
339,3,1.629832
340,4,1.629754
341,5,1.629817
342,6,1.629835
343,7,1.629748
344,0,1.629861
345,1,1.629813
346,2,1.629758
347,3,1.629879
348,4,1.629871
349,5,1.629809
350,6,1.629761
351,7,1.629714
352,0,1.629807
353,1,1.629748
354,2,1.629822
355,3,1.629843
356,4,1.629767
357,5,1.629748
358,6,1.629733
359,7,1.629850
360,0,1.629743
361,1,1.630714
362,2,1.629207
363,3,1.629505
364,4,1.629700
365,5,1.630014
366,6,1.629456
367,7,1.629590
368,0,1.629675
369,1,1.629725
370,2,1.629658
371,3,1.629683
372,4,1.629683
373,5,1.629708
374,6,1.629777
375,7,1.629641
376,0,1.629781
377,1,1.630123
378,2,1.629662
379,3,1.629792
380,4,1.629795
381,5,1.629627
382,6,1.629807
383,7,1.629644
384,0,1.629598
385,1,1.629849
386,2,1.629584
387,3,1.629695
388,4,1.629947
389,5,1.629744
390,6,1.629776
391,7,1.629944
392,0,1.629758
393,1,1.629823
394,2,1.629837
395,3,1.629865
396,4,1.629851
397,5,1.629991
398,6,1.629714
399,7,1.629704
400,0,1.629912
401,1,1.630843
402,2,1.629227
403,3,1.629794
404,4,1.629632
405,5,1.629937
406,6,1.629695
407,7,1.629463
408,0,1.629673
409,1,1.629838
410,2,1.629637
411,3,1.629676
412,4,1.629783
413,5,1.629747
414,6,1.629801
415,7,1.629888
416,0,1.629797
417,1,1.629849
418,2,1.629711
419,3,1.629815
420,4,1.629800
421,5,1.629710
422,6,1.629763
423,7,1.629813
424,0,1.629814
425,1,1.629900
426,2,1.629982
427,3,1.629635
428,4,1.629773
429,5,1.629894
430,6,1.629633
431,7,1.629559
432,0,1.629747
433,1,1.629649
434,2,1.629781
435,3,1.629806
436,4,1.629763
437,5,1.629898
438,6,1.629771
439,7,1.629576
440,0,1.629857
441,1,1.630762
442,2,1.629121
443,3,1.629592
444,4,1.629593
445,5,1.629899
446,6,1.629465
447,7,1.629476
448,0,1.629717
449,1,1.629661
450,2,1.629536
451,3,1.629967
452,4,1.629835
453,5,1.629705
454,6,1.629897
455,7,1.629955
456,0,1.629712
457,1,1.629902
458,2,1.629971
459,3,1.629700
460,4,1.629730
461,5,1.629862
462,6,1.629884
463,7,1.629814
464,0,1.629748
465,1,1.629986
466,2,1.629817
467,3,1.629691
468,4,1.629945
469,5,1.629903
470,6,1.629950
471,7,1.629657
472,0,1.629775
473,1,1.629989
474,2,1.629790
475,3,1.629688
476,4,1.629804
477,5,1.629776
478,6,1.629794
479,7,1.629747
480,0,1.629743
481,1,1.630787
482,2,1.629272
483,3,1.629474
484,4,1.629645
485,5,1.629857
486,6,1.629444
487,7,1.629705
488,0,1.629572
489,1,1.629769
490,2,1.629657
491,3,1.629586
492,4,1.629810
493,5,1.629773
494,6,1.629664
495,7,1.629754
496,0,1.629816
497,1,1.629819
498,2,1.629813
499,3,1.629878
500,4,1.629648
501,5,1.629620
502,6,1.629933
503,7,1.629624
504,0,1.629741
505,1,1.629817
506,2,1.629599
507,3,1.629884
508,4,1.629995
509,5,1.629564
510,6,1.629714
511,7,1.629754
512,0,1.629673
513,1,1.629775
514,2,1.629645
515,3,1.629871
516,4,1.629938
517,5,1.629809
518,6,1.629785
519,7,1.629946
520,0,1.629796
521,1,1.630868
522,2,1.629494
523,3,1.629538
524,4,1.629675
525,5,1.630085
526,6,1.629316
527,7,1.629592
528,0,1.629842
529,1,1.629789
530,2,1.629528
531,3,1.629888
532,4,1.629770
533,5,1.629657
534,6,1.629900
535,7,1.629829
536,0,1.629851
537,1,1.629919
538,2,1.629887
539,3,1.629812
540,4,1.629862
541,5,1.629788
542,6,1.629754
543,7,1.629733
544,0,1.629882
545,1,1.629765
546,2,1.629691
547,3,1.629913
548,4,1.629784
549,5,1.629848
550,6,1.629769
551,7,1.629734
552,0,1.629677
553,1,1.629787
554,2,1.629931
555,3,1.629782
556,4,1.629841
557,5,1.629744
558,6,1.629722
559,7,1.629815
560,0,1.629785
561,1,1.630774
562,2,1.629265
563,3,1.629671
564,4,1.629581
565,5,1.629958
566,6,1.629512
567,7,1.629307
568,0,1.629732
569,1,1.629827
570,2,1.629604
571,3,1.629612
572,4,1.629809
573,5,1.629530
574,6,1.629769
575,7,1.629643
576,0,1.629619
577,1,1.629773
578,2,1.629608
579,3,1.629894
580,4,1.629932
581,5,1.629822
582,6,1.629725
583,7,1.629971
584,0,1.629775
585,1,1.629754
586,2,1.629968
587,3,1.629758
588,4,1.629947
589,5,1.629950
590,6,1.629721
591,7,1.629757
592,0,1.629882
593,1,1.629875
594,2,1.629796
595,3,1.629922
596,4,1.629800
597,5,1.629938
598,6,1.629907
599,7,1.629918
600,0,1.629839
601,1,1.630811
602,2,1.629161
