indice,canal,tensao
0,0,1.644942
1,1,1.644930
2,2,1.644949
3,3,1.639778
4,4,1.639741
5,5,1.639735
6,6,1.628588
7,7,1.628569
8,0,1.644956
9,1,1.644944
10,2,1.644946
11,3,1.639760
12,4,1.639720
13,5,1.639755
14,6,1.628587
15,7,1.628568
16,0,1.644964
17,1,1.644961
18,2,1.644931
19,3,1.639744
20,4,1.639733
21,5,1.639754
22,6,1.628582
23,7,1.628568
24,0,1.644982
25,1,1.644961
26,2,1.644919
27,3,1.639739
28,4,1.639760
29,5,1.639758
30,6,1.628587
31,7,1.628553
32,0,1.644995
33,1,1.644946
34,2,1.644921
35,3,1.639747
36,4,1.639764
37,5,1.639763
38,6,1.628605
39,7,1.628598
40,0,1.644990
41,1,1.644925
42,2,1.644912
43,3,1.639760
44,4,1.639770
45,5,1.639771
46,6,1.628603
47,7,1.628602
48,0,1.644966
49,1,1.644928
50,2,1.644900
51,3,1.639776
52,4,1.639771
53,5,1.639765
54,6,1.628613
55,7,1.628600
56,0,1.644958
57,1,1.644905
58,2,1.644919
59,3,1.639772
60,4,1.639773
61,5,1.639761
62,6,1.628633
63,7,1.628596
64,0,1.644954
65,1,1.644900
66,2,1.644922
67,3,1.639776
68,4,1.639771
69,5,1.639773
70,6,1.628643
71,7,1.628584
72,0,1.644945
73,1,1.644911
74,2,1.644940
75,3,1.639782
76,4,1.639775
77,5,1.639779
78,6,1.628637
79,7,1.628578
80,0,1.644918
81,1,1.644937
82,2,1.644931
83,3,1.639779
84,4,1.639776
85,5,1.639794
86,6,1.628613
87,7,1.628565
88,0,1.644951
89,1,1.644937
90,2,1.644936
91,3,1.639782
92,4,1.639788
93,5,1.639790
94,6,1.628613
95,7,1.628561
96,0,1.644951
97,1,1.644922
98,2,1.644935
99,3,1.639789
100,4,1.639814
101,5,1.639780
102,6,1.628605
103,7,1.628566
104,0,1.644960
105,1,1.644939
106,2,1.644919
107,3,1.639804
108,4,1.639805
109,5,1.639760
110,6,1.628596
111,7,1.628568
112,0,1.644970
113,1,1.644929
114,2,1.644933
115,3,1.639798
116,4,1.639793
117,5,1.639762
118,6,1.628580
119,7,1.628587
120,0,1.644971
121,1,1.644925
122,2,1.644943
123,3,1.639813
124,4,1.639771
125,5,1.639746
126,6,1.628602
127,7,1.628590
128,0,1.644973
129,1,1.644943
130,2,1.644967
131,3,1.639792
132,4,1.639775
133,5,1.639742
134,6,1.628613
135,7,1.628588
136,0,1.644965
137,1,1.644945
138,2,1.644968
139,3,1.639790
140,4,1.639763
141,5,1.639733
142,6,1.628616
143,7,1.628594
144,0,1.644959
145,1,1.644951
146,2,1.644956
147,3,1.639779
148,4,1.639738
149,5,1.639760
150,6,1.628630
151,7,1.628596
152,0,1.644976
153,1,1.644969
154,2,1.644949
155,3,1.639763
156,4,1.639757
157,5,1.639767
158,6,1.628621
159,7,1.628590
160,0,1.644983
161,1,1.644963
162,2,1.644939
163,3,1.639758
164,4,1.639772
165,5,1.639772
166,6,1.628608
167,7,1.628592
168,0,1.645001
169,1,1.644958
170,2,1.644922
171,3,1.639747
172,4,1.639779
173,5,1.639777
174,6,1.628622
175,7,1.628603
176,0,1.645010
177,1,1.644942
178,2,1.644906
179,3,1.639774
180,4,1.639774
181,5,1.639779
182,6,1.628632
183,7,1.628629
184,0,1.644987
185,1,1.644933
186,2,1.644911
187,3,1.639775
188,4,1.639780
189,5,1.639771
190,6,1.628639
191,7,1.628626
192,0,1.644977
193,1,1.644917
194,2,1.644915
195,3,1.639786
196,4,1.639785
197,5,1.639775
198,6,1.628644
199,7,1.628621
200,0,1.644976
201,1,1.644912
202,2,1.644936
203,3,1.639779
204,4,1.639785
205,5,1.639790
206,6,1.628646
207,7,1.628605
208,0,1.644973
209,1,1.644917
210,2,1.644941
211,3,1.639787
212,4,1.639793
213,5,1.639806
214,6,1.628650
215,7,1.628602
216,0,1.644955
217,1,1.644940
218,2,1.644946
219,3,1.639795
220,4,1.639777
221,5,1.639809
222,6,1.628637
223,7,1.628593
224,0,1.644948
225,1,1.644938
226,2,1.644947
227,3,1.639796
228,4,1.639802
229,5,1.639803
230,6,1.628623
231,7,1.628580
232,0,1.644960
233,1,1.644954
234,2,1.644937
235,3,1.639791
236,4,1.639807
237,5,1.639796
238,6,1.628618
239,7,1.628572
240,0,1.644972
241,1,1.644952
242,2,1.644949
243,3,1.639807
244,4,1.639819
245,5,1.639797
246,6,1.628606
247,7,1.628579
248,0,1.644980
249,1,1.644953
250,2,1.644948
251,3,1.639816
252,4,1.639810
253,5,1.639777
254,6,1.628597
255,7,1.628601
256,0,1.644982
257,1,1.644943
258,2,1.644959
259,3,1.639827
260,4,1.639796
261,5,1.639760
262,6,1.628602
263,7,1.628599
264,0,1.644979
265,1,1.644959
266,2,1.644967
267,3,1.639813
268,4,1.639794
269,5,1.639755
270,6,1.628620
271,7,1.628608
272,0,1.644977
273,1,1.644952
274,2,1.644984
275,3,1.639811
276,4,1.639779
277,5,1.639762
278,6,1.628628
279,7,1.628607
280,0,1.644984
281,1,1.644962
282,2,1.644979
283,3,1.639801
284,4,1.639768
285,5,1.639774
286,6,1.628640
287,7,1.628605
288,0,1.644979
289,1,1.644982
290,2,1.644965
291,3,1.639776
292,4,1.639763
293,5,1.639779
294,6,1.628625
295,7,1.628588
296,0,1.644991
297,1,1.644983
298,2,1.644952
299,3,1.639774
300,4,1.639776
301,5,1.639780
302,6,1.628628
303,7,1.628608
304,0,1.644998
305,1,1.644968
306,2,1.644933
307,3,1.639761
308,4,1.639791
309,5,1.639774
310,6,1.628631
311,7,1.628616
312,0,1.645011
313,1,1.644953
314,2,1.644920
315,3,1.639783
316,4,1.639785
317,5,1.639782
318,6,1.628631
319,7,1.628631
320,0,1.644995
321,1,1.644945
322,2,1.644921
323,3,1.639781
324,4,1.639797
325,5,1.639782
326,6,1.628639
327,7,1.628639
328,0,1.644987
329,1,1.644937
330,2,1.644926
331,3,1.639797
332,4,1.639789
333,5,1.639775
334,6,1.628659
335,7,1.628634
336,0,1.644986
337,1,1.644932
338,2,1.644946
339,3,1.639800
340,4,1.639788
341,5,1.639783
342,6,1.628659
343,7,1.628620
344,0,1.644970
345,1,1.644932
346,2,1.644940
347,3,1.639786
348,4,1.639800
349,5,1.639795
350,6,1.628654
351,7,1.628606
352,0,1.644958
353,1,1.644942
354,2,1.644952
355,3,1.639793
356,4,1.639790
357,5,1.639817
358,6,1.628652
359,7,1.628604
360,0,1.644951
361,1,1.644953
362,2,1.644965
363,3,1.639792
364,4,1.639798
365,5,1.639810
366,6,1.628652
367,7,1.628597
368,0,1.644960
369,1,1.644958
370,2,1.644961
371,3,1.639796
372,4,1.639810
373,5,1.639813
374,6,1.628643
375,7,1.628593
376,0,1.644972
377,1,1.644958
378,2,1.644957
379,3,1.639802
380,4,1.639819
381,5,1.639796
382,6,1.628621
383,7,1.628597
384,0,1.644980
