indice,canal,tensao
0,0,1.649922
1,1,1.649812
2,2,1.649752
3,3,1.640630
4,4,1.640852
5,5,1.640782
6,6,1.628779
7,7,1.628914
8,0,1.649964
9,1,1.649833
10,2,1.650032
11,3,1.640825
12,4,1.640891
13,5,1.640793
14,6,1.628698
15,7,1.628589
16,0,1.649819
17,1,1.649766
18,2,1.649793
19,3,1.640764
20,4,1.640687
21,5,1.640620
22,6,1.628795
23,7,1.628565
24,0,1.649807
25,1,1.649858
26,2,1.649873
27,3,1.640743
28,4,1.640659
29,5,1.640630
30,6,1.628570
31,7,1.628585
32,0,1.649863
33,1,1.649869
34,2,1.649923
35,3,1.640753
36,4,1.640840
37,5,1.640865
38,6,1.628706
39,7,1.628746
40,0,1.650038
41,1,1.650364
42,2,1.649573
43,3,1.640657
44,4,1.640793
45,5,1.640863
46,6,1.628584
47,7,1.628654
48,0,1.649778
49,1,1.649777
50,2,1.649739
51,3,1.640527
52,4,1.640609
53,5,1.640546
54,6,1.628591
55,7,1.628510
56,0,1.649750
57,1,1.649846
58,2,1.649739
59,3,1.640658
60,4,1.640651
61,5,1.640717
62,6,1.628590
63,7,1.628578
64,0,1.649726
65,1,1.649891
66,2,1.649879
67,3,1.640732
68,4,1.640797
69,5,1.640825
70,6,1.628726
71,7,1.628865
72,0,1.649817
73,1,1.649879
74,2,1.649987
75,3,1.640648
76,4,1.640846
77,5,1.640838
78,6,1.628757
79,7,1.628697
80,0,1.650021
81,1,1.650370
82,2,1.649603
83,3,1.640779
84,4,1.640706
85,5,1.640736
86,6,1.628674
87,7,1.628572
88,0,1.649903
89,1,1.649969
90,2,1.649792
91,3,1.640717
92,4,1.640793
93,5,1.640735
94,6,1.628720
95,7,1.628720
96,0,1.649874
97,1,1.649773
98,2,1.649888
99,3,1.640596
100,4,1.640712
101,5,1.640764
102,6,1.628698
103,7,1.628627
104,0,1.649824
105,1,1.649817
106,2,1.649663
107,3,1.640612
108,4,1.640755
109,5,1.640762
110,6,1.628655
111,7,1.628634
112,0,1.649838
113,1,1.649849
114,2,1.649840
115,3,1.640694
116,4,1.640728
117,5,1.640653
118,6,1.628550
119,7,1.628610
120,0,1.649835
121,1,1.650274
122,2,1.649417
123,3,1.640670
124,4,1.640701
125,5,1.640919
126,6,1.628644
127,7,1.628535
128,0,1.649880
129,1,1.649743
130,2,1.649800
131,3,1.640759
132,4,1.640849
133,5,1.640723
134,6,1.628742
135,7,1.628784
136,0,1.649875
137,1,1.649814
138,2,1.649799
139,3,1.640716
140,4,1.640677
141,5,1.640826
142,6,1.628755
143,7,1.628618
144,0,1.649836
145,1,1.649902
146,2,1.649681
147,3,1.640698
148,4,1.640679
149,5,1.640700
150,6,1.628709
151,7,1.628650
152,0,1.649871
153,1,1.649796
154,2,1.649804
155,3,1.640782
156,4,1.640701
157,5,1.640616
158,6,1.628665
159,7,1.628746
160,0,1.649852
161,1,1.650292
162,2,1.649528
163,3,1.640549
164,4,1.640517
165,5,1.640872
166,6,1.628514
167,7,1.628566
168,0,1.649752
169,1,1.649771
170,2,1.649755
171,3,1.640726
172,4,1.640666
173,5,1.640660
174,6,1.628743
175,7,1.628632
176,0,1.649823
177,1,1.649812
178,2,1.649866
179,3,1.640761
180,4,1.640671
181,5,1.640746
182,6,1.628692
183,7,1.628597
184,0,1.649817
185,1,1.649917
186,2,1.649820
187,3,1.640767
188,4,1.640649
189,5,1.640704
190,6,1.628665
191,7,1.628609
192,0,1.649855
193,1,1.649764
194,2,1.649733
195,3,1.640742
196,4,1.640806
197,5,1.640674
198,6,1.628615
199,7,1.628823
200,0,1.649881
201,1,1.650352
202,2,1.649672
203,3,1.640632
204,4,1.640702
205,5,1.640798
206,6,1.628585
207,7,1.628608
208,0,1.649882
209,1,1.649879
210,2,1.649712
211,3,1.640597
212,4,1.640748
213,5,1.640726
214,6,1.628670
215,7,1.628613
216,0,1.649971
217,1,1.649954
218,2,1.649808
219,3,1.640693
220,4,1.640745
221,5,1.640764
222,6,1.628679
223,7,1.628652
224,0,1.649823
225,1,1.649823
226,2,1.649871
227,3,1.640763
228,4,1.640746
229,5,1.640816
230,6,1.628734
231,7,1.628659
232,0,1.649894
233,1,1.649816
234,2,1.649804
235,3,1.640768
236,4,1.640687
237,5,1.640561
238,6,1.628706
239,7,1.628785
240,0,1.649851
241,1,1.650385
242,2,1.649701
243,3,1.640512
244,4,1.640705
245,5,1.640747
246,6,1.628460
247,7,1.628600
248,0,1.649759
249,1,1.649803
250,2,1.649686
251,3,1.640636
252,4,1.640674
253,5,1.640670
254,6,1.628671
255,7,1.628656
256,0,1.649842
257,1,1.649854
258,2,1.649752
259,3,1.640707
260,4,1.640785
261,5,1.640721
262,6,1.628731
263,7,1.628780
264,0,1.649900
265,1,1.649865
266,2,1.649929
267,3,1.640694
268,4,1.640683
