indice,canal,tensao
0,0,1.649975
1,1,1.649991
2,2,1.649905
3,3,1.640880
4,4,1.640923
5,5,1.640802
6,6,1.628593
7,7,1.628678
8,0,1.649881
9,1,1.649972
10,2,1.649858
11,3,1.640826
12,4,1.640885
13,5,1.640798
14,6,1.628420
15,7,1.628692
16,0,1.650095
17,1,1.649978
18,2,1.649948
19,3,1.640783
20,4,1.640891
21,5,1.640878
22,6,1.628616
23,7,1.628587
24,0,1.649668
25,1,1.649964
26,2,1.649989
27,3,1.640646
28,4,1.640794
29,5,1.640835
30,6,1.628664
31,7,1.628768
32,0,1.649972
33,1,1.649697
34,2,1.649979
35,3,1.640786
36,4,1.640840
37,5,1.640720
38,6,1.628559
39,7,1.628617
40,0,1.649693
41,1,1.650344
42,2,1.649597
43,3,1.640697
44,4,1.640745
45,5,1.640929
46,6,1.628538
47,7,1.628576
48,0,1.649880
49,1,1.649803
50,2,1.649782
51,3,1.640786
52,4,1.640746
53,5,1.640797
54,6,1.628636
55,7,1.628547
56,0,1.649958
57,1,1.649948
58,2,1.649907
59,3,1.640800
60,4,1.640881
61,5,1.640744
62,6,1.628650
63,7,1.628496
64,0,1.649884
65,1,1.649874
66,2,1.649905
67,3,1.640608
68,4,1.640989
69,5,1.640838
70,6,1.628675
71,7,1.628717
72,0,1.649997
73,1,1.649764
74,2,1.649998
75,3,1.640835
76,4,1.640785
77,5,1.641015
78,6,1.628651
79,7,1.628553
80,0,1.650028
81,1,1.650259
82,2,1.649609
83,3,1.640761
84,4,1.640807
85,5,1.640974
86,6,1.628466
87,7,1.628451
88,0,1.649830
89,1,1.649986
90,2,1.649762
91,3,1.640731
92,4,1.640828
93,5,1.640717
94,6,1.628671
95,7,1.628551
96,0,1.649920
97,1,1.649815
98,2,1.649856
99,3,1.640806
100,4,1.640795
101,5,1.640811
102,6,1.628567
103,7,1.628608
104,0,1.650010
105,1,1.649891
106,2,1.649787
107,3,1.640640
108,4,1.640818
109,5,1.640736
110,6,1.628507
111,7,1.628605
112,0,1.650052
113,1,1.649908
114,2,1.649930
115,3,1.640880
116,4,1.640620
117,5,1.640728
118,6,1.628603
119,7,1.628609
120,0,1.650012
121,1,1.650449
122,2,1.649432
123,3,1.640655
124,4,1.640630
125,5,1.640754
126,6,1.628475
127,7,1.628517
128,0,1.649868
129,1,1.649794
130,2,1.649785
131,3,1.640714
132,4,1.640785
133,5,1.640757
134,6,1.628583
135,7,1.628592
136,0,1.649736
137,1,1.649762
138,2,1.649986
139,3,1.640788
140,4,1.640806
141,5,1.640769
142,6,1.628586
143,7,1.628620
144,0,1.650025
145,1,1.649872
146,2,1.649780
147,3,1.640770
148,4,1.640775
149,5,1.640773
150,6,1.628663
151,7,1.628653
152,0,1.649951
153,1,1.649913
154,2,1.649849
155,3,1.640677
156,4,1.640709
157,5,1.640686
158,6,1.628639
159,7,1.628598
160,0,1.649990
161,1,1.650478
162,2,1.649690
163,3,1.640779
164,4,1.640764
165,5,1.640927
166,6,1.628522
167,7,1.628554
168,0,1.649894
169,1,1.649923
170,2,1.649845
171,3,1.640689
172,4,1.640802
173,5,1.640814
174,6,1.628546
175,7,1.628475
176,0,1.649822
177,1,1.649793
178,2,1.649855
179,3,1.640791
180,4,1.640816
181,5,1.640735
182,6,1.628612
183,7,1.628572
184,0,1.649999
185,1,1.649904
186,2,1.649903
187,3,1.640856
188,4,1.640815
189,5,1.640692
190,6,1.628475
191,7,1.628524
192,0,1.649851
193,1,1.649949
194,2,1.649760
195,3,1.640773
196,4,1.640924
197,5,1.640857
198,6,1.628649
199,7,1.628687
200,0,1.649887
201,1,1.650352
202,2,1.649752
203,3,1.640652
204,4,1.640580
