indice,canal,tensao
240000,0,1.630524
240001,1,1.630054
240002,2,1.630375
240003,3,1.624516
240004,4,1.624697
240005,5,1.624631
240006,6,1.622837
240007,7,1.622539
240008,0,1.630425
240009,1,1.630097
240010,2,1.630432
240011,3,1.624431
240012,4,1.624748
240013,5,1.624411
240014,6,1.622826
240015,7,1.622640
240016,0,1.630321
240017,1,1.630093
240018,2,1.630377
240019,3,1.624466
240020,4,1.624792
240021,5,1.624388
240022,6,1.622981
240023,7,1.622451
240024,0,1.630401
240025,1,1.630233
240026,2,1.630388
240027,3,1.624827
240028,4,1.624568
240029,5,1.624700
240030,6,1.622615
240031,7,1.622908
240032,0,1.630264
240033,1,1.630200
240034,2,1.630357
240035,3,1.624690
240036,4,1.624413
240037,5,1.624753
240038,6,1.622644
240039,7,1.622493
240040,0,1.630203
240041,1,1.630663
240042,2,1.630106
240043,3,1.624423
240044,4,1.624658
240045,5,1.624457
240046,6,1.622567
240047,7,1.622852
240048,0,1.629934
240049,1,1.630315
240050,2,1.629983
240051,3,1.624796
240052,4,1.624460
240053,5,1.624944
240054,6,1.622597
240055,7,1.622721
240056,0,1.630249
240057,1,1.630403
240058,2,1.630070
240059,3,1.624779
240060,4,1.624887
240061,5,1.624411
240062,6,1.622965
240063,7,1.622693
240064,0,1.630349
240065,1,1.630316
240066,2,1.630002
240067,3,1.624822
240068,4,1.624462
240069,5,1.624636
240070,6,1.622747
240071,7,1.622813
240072,0,1.630256
240073,1,1.630402
240074,2,1.630069
240075,3,1.624622
240076,4,1.624840
240077,5,1.624342
240078,6,1.622863
240079,7,1.622650
240080,0,1.630114
240081,1,1.630682
240082,2,1.629924
240083,3,1.624252
240084,4,1.624572
240085,5,1.624465
240086,6,1.622893
240087,7,1.622663
240088,0,1.630220
240089,1,1.630019
240090,2,1.630363
240091,3,1.624379
240092,4,1.624682
240093,5,1.624734
240094,6,1.622960
240095,7,1.622459
240096,0,1.630414
240097,1,1.630118
240098,2,1.630434
240099,3,1.624554
240100,4,1.624819
240101,5,1.624430
240102,6,1.622894
240103,7,1.622451
240104,0,1.630378
240105,1,1.630157
240106,2,1.630283
240107,3,1.624635
240108,4,1.624759
240109,5,1.624382
240110,6,1.622856
240111,7,1.622677
240112,0,1.630394
240113,1,1.630124
240114,2,1.630383
240115,3,1.624466
240116,4,1.624757
240117,5,1.624511
240118,6,1.622925
240119,7,1.622556
240120,0,1.630252
240121,1,1.630657
240122,2,1.630054
240123,3,1.624497
240124,4,1.624662
240125,5,1.624478
240126,6,1.622816
240127,7,1.622723
240128,0,1.630380
240129,1,1.630164
240130,2,1.630195
240131,3,1.624501
240132,4,1.624774
240133,5,1.624541
240134,6,1.622847
240135,7,1.622673
240136,0,1.630364
240137,1,1.630083
240138,2,1.630328
240139,3,1.624460
240140,4,1.624587
240141,5,1.624379
240142,6,1.622938
240143,7,1.622534
240144,0,1.630390
240145,1,1.630096
240146,2,1.630372
240147,3,1.624477
240148,4,1.624860
240149,5,1.624498
240150,6,1.622725
240151,7,1.622789
240152,0,1.630113
240153,1,1.630357
240154,2,1.630144
240155,3,1.624829
240156,4,1.624524
240157,5,1.624703
240158,6,1.622557
240159,7,1.622859
240160,0,1.630371
240161,1,1.630287
240162,2,1.629911
240163,3,1.624431
240164,4,1.624488
240165,5,1.624591
240166,6,1.622675
240167,7,1.622996
240168,0,1.629828
240169,1,1.630147
240170,2,1.630050
240171,3,1.624621
240172,4,1.624517
240173,5,1.624808
240174,6,1.622584
240175,7,1.622632
240176,0,1.630131
240177,1,1.630463
240178,2,1.630291
240179,3,1.624736
240180,4,1.624587
240181,5,1.624580
240182,6,1.622651
240183,7,1.622848
240184,0,1.630300
240185,1,1.630254
240186,2,1.630341
240187,3,1.624851
240188,4,1.624637
240189,5,1.624756
240190,6,1.622789
240191,7,1.622745
240192,0,1.630342
240193,1,1.630374
240194,2,1.630130
240195,3,1.624534
240196,4,1.624464
240197,5,1.624665
240198,6,1.622689
240199,7,1.622785
240200,0,1.630198
240201,1,1.630643
240202,2,1.629634
240203,3,1.624564
240204,4,1.624504
240205,5,1.624426
240206,6,1.622864
240207,7,1.622565
240208,0,1.630179
240209,1,1.630008
240210,2,1.630300
240211,3,1.624229
240212,4,1.624616
240213,5,1.624840
240214,6,1.622600
240215,7,1.622587
240216,0,1.630407
240217,1,1.630139
240218,2,1.630486
240219,3,1.624439
240220,4,1.624815
240221,5,1.624416
240222,6,1.622880
240223,7,1.622548
240224,0,1.630414
240225,1,1.630218
240226,2,1.630102
240227,3,1.624822
240228,4,1.624459
240229,5,1.624659
240230,6,1.622563
240231,7,1.622908
240232,0,1.629975
240233,1,1.630517
240234,2,1.630062
240235,3,1.624857
240236,4,1.624441
240237,5,1.624604
240238,6,1.622580
240239,7,1.622756
240240,0,1.630090
240241,1,1.630654
240242,2,1.629903
240243,3,1.624560
240244,4,1.624324
240245,5,1.624506
240246,6,1.622486
240247,7,1.623024
240248,0,1.630039
240249,1,1.630327
240250,2,1.630020
240251,3,1.624562
240252,4,1.624547
240253,5,1.624759
240254,6,1.622701
240255,7,1.622906
240256,0,1.630155
240257,1,1.630216
240258,2,1.630306
240259,3,1.624579
240260,4,1.624809
240261,5,1.624512
240262,6,1.622857
240263,7,1.622679
240264,0,1.630321
240265,1,1.630209
240266,2,1.630404
240267,3,1.624545
240268,4,1.624729
240269,5,1.624451
240270,6,1.622790
240271,7,1.622838
240272,0,1.630327
240273,1,1.630062
240274,2,1.630405
240275,3,1.624641
240276,4,1.624553
240277,5,1.624607
240278,6,1.622764
240279,7,1.622550
240280,0,1.630187
240281,1,1.630630
240282,2,1.630019
240283,3,1.624463
240284,4,1.624312
240285,5,1.624647
240286,6,1.622432
240287,7,1.623051
240288,0,1.630030
240289,1,1.630205
240290,2,1.630070
240291,3,1.624506
240292,4,1.624559
240293,5,1.624967
