indice,canal,tensao
320000,0,1.630527
320001,1,1.630218
320002,2,1.630465
320003,3,1.624830
320004,4,1.624675
320005,5,1.624888
320006,6,1.622666
320007,7,1.622849
320008,0,1.630546
320009,1,1.630253
320010,2,1.630343
320011,3,1.624904
320012,4,1.624644
320013,5,1.624737
320014,6,1.622800
320015,7,1.622914
320016,0,1.630270
320017,1,1.630529
320018,2,1.630461
320019,3,1.624720
320020,4,1.624755
320021,5,1.624831
320022,6,1.622902
320023,7,1.622845
320024,0,1.630569
320025,1,1.630293
320026,2,1.630436
320027,3,1.624834
320028,4,1.624495
320029,5,1.624765
320030,6,1.622806
320031,7,1.622741
320032,0,1.630556
320033,1,1.630238
320034,2,1.630525
320035,3,1.624838
320036,4,1.624619
320037,5,1.624696
320038,6,1.622884
320039,7,1.622767
320040,0,1.630523
320041,1,1.630580
320042,2,1.630098
320043,3,1.624458
320044,4,1.624675
320045,5,1.624491
320046,6,1.622668
320047,7,1.622936
320048,0,1.630346
320049,1,1.630061
320050,2,1.630418
320051,3,1.624430
320052,4,1.624669
320053,5,1.624977
320054,6,1.622661
320055,7,1.622879
320056,0,1.630442
320057,1,1.630287
320058,2,1.630248
320059,3,1.624727
320060,4,1.624955
320061,5,1.624616
320062,6,1.622735
320063,7,1.622948
320064,0,1.630555
320065,1,1.630235
320066,2,1.630433
320067,3,1.624833
320068,4,1.624680
320069,5,1.624715
320070,6,1.622712
320071,7,1.622953
320072,0,1.630380
320073,1,1.630279
320074,2,1.630400
320075,3,1.624855
320076,4,1.624604
320077,5,1.624765
320078,6,1.622746
320079,7,1.622778
320080,0,1.630492
320081,1,1.630546
320082,2,1.630099
320083,3,1.624742
320084,4,1.624497
320085,5,1.624753
320086,6,1.622823
320087,7,1.622950
320088,0,1.630318
320089,1,1.630116
320090,2,1.630540
320091,3,1.624622
320092,4,1.624694
320093,5,1.624994
320094,6,1.622696
320095,7,1.622645
320096,0,1.630424
320097,1,1.630194
320098,2,1.630507
320099,3,1.624685
320100,4,1.624659
320101,5,1.624674
320102,6,1.622850
320103,7,1.622778
320104,0,1.630324
320105,1,1.630571
320106,2,1.630198
320107,3,1.624964
320108,4,1.624690
320109,5,1.624762
320110,6,1.622866
320111,7,1.622676
320112,0,1.630299
320113,1,1.630445
320114,2,1.630241
320115,3,1.624973
320116,4,1.624568
320117,5,1.624708
320118,6,1.622738
320119,7,1.622838
320120,0,1.630500
320121,1,1.630510
320122,2,1.630080
320123,3,1.624688
320124,4,1.624502
320125,5,1.624634
320126,6,1.622767
320127,7,1.622877
320128,0,1.630457
320129,1,1.630242
320130,2,1.630396
320131,3,1.624545
320132,4,1.624820
320133,5,1.624646
320134,6,1.622869
320135,7,1.622971
320136,0,1.630238
320137,1,1.630545
320138,2,1.630425
320139,3,1.624636
320140,4,1.624908
320141,5,1.624469
320142,6,1.622938
320143,7,1.622906
320144,0,1.630409
320145,1,1.630271
320146,2,1.630440
320147,3,1.624631
320148,4,1.624811
320149,5,1.624794
320150,6,1.622826
320151,7,1.623017
320152,0,1.630250
320153,1,1.630555
320154,2,1.630471
320155,3,1.624655
320156,4,1.624782
320157,5,1.624748
320158,6,1.622679
320159,7,1.622943
320160,0,1.630207
320161,1,1.630784
320162,2,1.630089
320163,3,1.624425
320164,4,1.624821
320165,5,1.624478
320166,6,1.622608
320167,7,1.622952
320168,0,1.630304
320169,1,1.630084
320170,2,1.630173
320171,3,1.624774
320172,4,1.624583
320173,5,1.624969
320174,6,1.622783
320175,7,1.622651
320176,0,1.630401
320177,1,1.630125
320178,2,1.630462
320179,3,1.624621
320180,4,1.624715
320181,5,1.624557
320182,6,1.622806
320183,7,1.622822
320184,0,1.630260
320185,1,1.630428
320186,2,1.630492
320187,3,1.624807
320188,4,1.624736
320189,5,1.624751
320190,6,1.622843
320191,7,1.622661
320192,0,1.630555
320193,1,1.630478
320194,2,1.630127
320195,3,1.624880
320196,4,1.624610
320197,5,1.624739
320198,6,1.622910
320199,7,1.622639
320200,0,1.630395
320201,1,1.630662
320202,2,1.630057
320203,3,1.624472
320204,4,1.624820
320205,5,1.624507
320206,6,1.622772
320207,7,1.622918
320208,0,1.630092
320209,1,1.630340
320210,2,1.630246
320211,3,1.624514
320212,4,1.624887
320213,5,1.624732
320214,6,1.623061
320215,7,1.622814
320216,0,1.630239
320217,1,1.630595
320218,2,1.630365
320219,3,1.624860
320220,4,1.624733
320221,5,1.624644
320222,6,1.622961
320223,7,1.622885
320224,0,1.630260
320225,1,1.630504
320226,2,1.630475
320227,3,1.624616
320228,4,1.624715
320229,5,1.624616
320230,6,1.622678
320231,7,1.623026
320232,0,1.630182
320233,1,1.630442
320234,2,1.630369
320235,3,1.624677
320236,4,1.624846
320237,5,1.624596
320238,6,1.622684
320239,7,1.623027
320240,0,1.630208
320241,1,1.630556
320242,2,1.630111
320243,3,1.624364
320244,4,1.624547
320245,5,1.624568
320246,6,1.622550
320247,7,1.622869
320248,0,1.630347
320249,1,1.630036
320250,2,1.630449
320251,3,1.624574
320252,4,1.624751
320253,5,1.624818
320254,6,1.622642
320255,7,1.622825
320256,0,1.630470
320257,1,1.630309
320258,2,1.630304
320259,3,1.624702
320260,4,1.624714
320261,5,1.624790
320262,6,1.622992
320263,7,1.622777
320264,0,1.630219
320265,1,1.630510
320266,2,1.630340
320267,3,1.624730
320268,4,1.624955
320269,5,1.624569
320270,6,1.622979
320271,7,1.622803
320272,0,1.630263
320273,1,1.630372
320274,2,1.630499
320275,3,1.624627
320276,4,1.624705
320277,5,1.624443
320278,6,1.622922
320279,7,1.623048
320280,0,1.630169
320281,1,1.630798
320282,2,1.630353
320283,3,1.624393
320284,4,1.624767
320285,5,1.624631
320286,6,1.622644
320287,7,1.623095
320288,0,1.630039
320289,1,1.630437
320290,2,1.630214
320291,3,1.624680
320292,4,1.624846
320293,5,1.624946
320294,6,1.622685
320295,7,1.622665
320296,0,1.630450
320297,1,1.630430
320298,2,1.630355
320299,3,1.624879
320300,4,1.624593
320301,5,1.624659
320302,6,1.622962
320303,7,1.622801
320304,0,1.630463
320305,1,1.630316
320306,2,1.630426
320307,3,1.624755
320308,4,1.624550
320309,5,1.624685
320310,6,1.622899
320311,7,1.622625
320312,0,1.630223
320313,1,1.630424
320314,2,1.630164
320315,3,1.624882
320316,4,1.624792
320317,5,1.624569
320318,6,1.622975
320319,7,1.622812
320320,0,1.630428
320321,1,1.630092
320322,2,1.630330
320323,3,1.624379
320324,4,1.624687
320325,5,1.624601
320326,6,1.622895
320327,7,1.622672
320328,0,1.630121
320329,1,1.630314
320330,2,1.630565
320331,3,1.624674
320332,4,1.624739
320333,5,1.624536
320334,6,1.622767
320335,7,1.622897
320336,0,1.630271
320337,1,1.630544
320338,2,1.630473
320339,3,1.624573
320340,4,1.624896
320341,5,1.624544
320342,6,1.622966
320343,7,1.622925
320344,0,1.630234
320345,1,1.630528
320346,2,1.630479
320347,3,1.624607
320348,4,1.624812
320349,5,1.624712
320350,6,1.622766
320351,7,1.622859
320352,0,1.630422
320353,1,1.630283
320354,2,1.630530
320355,3,1.624827
320356,4,1.624706
320357,5,1.624758
320358,6,1.622983
320359,7,1.622784
320360,0,1.630557
320361,1,1.630542
320362,2,1.630104
320363,3,1.624749
320364,4,1.624404
320365,5,1.624674
320366,6,1.622731
320367,7,1.622881
320368,0,1.630321
320369,1,1.630033
320370,2,1.630422
320371,3,1.624447
320372,4,1.624700
320373,5,1.624903
320374,6,1.622614
320375,7,1.622864
320376,0,1.630415
320377,1,1.630206
320378,2,1.630522
320379,3,1.624544
320380,4,1.624932
320381,5,1.624545
320382,6,1.622824
320383,7,1.622887
320384,0,1.630357
320385,1,1.630257
320386,2,1.630253
320387,3,1.624686
320388,4,1.624832
320389,5,1.624813
320390,6,1.622707
320391,7,1.622908
320392,0,1.630350
320393,1,1.630214
320394,2,1.630579
320395,3,1.624576
320396,4,1.624998
320397,5,1.624624
320398,6,1.623005
320399,7,1.622720
320400,0,1.630553
320401,1,1.630455
320402,2,1.630152
320403,3,1.624478
320404,4,1.624470
320405,5,1.624598
320406,6,1.622772
320407,7,1.622739
320408,0,1.630374
320409,1,1.630200
320410,2,1.630509
320411,3,1.624577
320412,4,1.624706
320413,5,1.624925
320414,6,1.622666
320415,7,1.622922
320416,0,1.630231
320417,1,1.630546
320418,2,1.630237
320419,3,1.624902
320420,4,1.624792
320421,5,1.624596
320422,6,1.623103
320423,7,1.622627
320424,0,1.630342
320425,1,1.630415
320426,2,1.630224
320427,3,1.625049
320428,4,1.624746
320429,5,1.624709
320430,6,1.623013
320431,7,1.622747
320432,0,1.630501
320433,1,1.630208
320434,2,1.630536
320435,3,1.624478
320436,4,1.624882
320437,5,1.624697
320438,6,1.622929
320439,7,1.622760
320440,0,1.630450
320441,1,1.630455
320442,2,1.630279
320443,3,1.624441
320444,4,1.624586
320445,5,1.624568
320446,6,1.622784
320447,7,1.622840
320448,0,1.630348
320449,1,1.630158
320450,2,1.630479
320451,3,1.624442
320452,4,1.624926
320453,5,1.624609
320454,6,1.622996
320455,7,1.622819
320456,0,1.630269
320457,1,1.630639
320458,2,1.630203
320459,3,1.624942
320460,4,1.624515
320461,5,1.624854
320462,6,1.622671
320463,7,1.622803
320464,0,1.630409
320465,1,1.630427
320466,2,1.630439
320467,3,1.624758
320468,4,1.624910
320469,5,1.624656
320470,6,1.622955
320471,7,1.623003
320472,0,1.630262
320473,1,1.630554
320474,2,1.630450
320475,3,1.624684
320476,4,1.624858
320477,5,1.624612
320478,6,1.622983
320479,7,1.622620
320480,0,1.630570
320481,1,1.630561
320482,2,1.630158
320483,3,1.624567
320484,4,1.624650
320485,5,1.624643
320486,6,1.622708
320487,7,1.623112
320488,0,1.630126
320489,1,1.630136
320490,2,1.630489
320491,3,1.624617
320492,4,1.624810
320493,5,1.624939
320494,6,1.622845
320495,7,1.622767
320496,0,1.630130
320497,1,1.630232
320498,2,1.630334
320499,3,1.624666
320500,4,1.624792
320501,5,1.624647
320502,6,1.622802
320503,7,1.622940
320504,0,1.630244
320505,1,1.630505
320506,2,1.630179
320507,3,1.624937
320508,4,1.624733
