indice,canal,tensao
320000,0,1.630275
320001,1,1.630296
320002,2,1.630233
320003,3,1.624613
320004,4,1.624736
320005,5,1.624696
320006,6,1.622698
320007,7,1.622801
320008,0,1.630235
320009,1,1.630176
320010,2,1.630268
320011,3,1.624644
320012,4,1.624718
320013,5,1.624608
320014,6,1.622828
320015,7,1.622660
320016,0,1.630237
320017,1,1.630297
320018,2,1.630279
320019,3,1.624740
320020,4,1.624711
320021,5,1.624719
320022,6,1.622749
320023,7,1.622769
320024,0,1.630169
320025,1,1.630203
320026,2,1.630166
320027,3,1.624686
320028,4,1.624649
320029,5,1.624622
320030,6,1.622689
320031,7,1.622745
320032,0,1.630153
320033,1,1.630310
320034,2,1.630291
320035,3,1.624679
320036,4,1.624601
320037,5,1.624731
320038,6,1.622698
320039,7,1.622726
320040,0,1.630216
320041,1,1.630480
320042,2,1.630186
320043,3,1.624667
320044,4,1.624798
320045,5,1.624638
320046,6,1.622712
320047,7,1.622857
320048,0,1.630231
320049,1,1.630276
320050,2,1.630172
320051,3,1.624766
320052,4,1.624733
320053,5,1.624699
320054,6,1.622757
320055,7,1.622802
320056,0,1.630290
320057,1,1.630208
320058,2,1.630240
320059,3,1.624706
320060,4,1.624725
320061,5,1.624581
320062,6,1.622720
320063,7,1.622709
320064,0,1.630147
320065,1,1.630256
320066,2,1.630217
320067,3,1.624659
320068,4,1.624573
320069,5,1.624694
320070,6,1.622788
320071,7,1.622679
320072,0,1.630150
320073,1,1.630282
320074,2,1.630262
320075,3,1.624641
320076,4,1.624690
320077,5,1.624654
320078,6,1.622784
320079,7,1.622779
320080,0,1.630147
320081,1,1.630411
320082,2,1.630161
320083,3,1.624696
320084,4,1.624841
320085,5,1.624543
320086,6,1.622735
320087,7,1.622943
320088,0,1.630256
320089,1,1.630234
320090,2,1.630256
320091,3,1.624731
320092,4,1.624715
320093,5,1.624626
320094,6,1.622729
320095,7,1.622784
320096,0,1.630220
320097,1,1.630272
320098,2,1.630233
320099,3,1.624621
320100,4,1.624668
320101,5,1.624607
320102,6,1.622662
320103,7,1.622724
320104,0,1.630273
320105,1,1.630228
320106,2,1.630177
320107,3,1.624739
320108,4,1.624662
320109,5,1.624607
320110,6,1.622770
320111,7,1.622760
320112,0,1.630206
320113,1,1.630250
320114,2,1.630314
320115,3,1.624631
320116,4,1.624737
320117,5,1.624674
320118,6,1.622760
320119,7,1.622668
320120,0,1.630293
320121,1,1.630412
320122,2,1.630127
320123,3,1.624766
320124,4,1.624804
320125,5,1.624615
320126,6,1.622791
320127,7,1.622853
320128,0,1.630119
320129,1,1.630232
320130,2,1.630244
320131,3,1.624712
320132,4,1.624689
320133,5,1.624626
320134,6,1.622713
320135,7,1.622716
320136,0,1.630180
320137,1,1.630243
320138,2,1.630146
320139,3,1.624584
320140,4,1.624622
320141,5,1.624680
320142,6,1.622757
320143,7,1.622713
320144,0,1.630230
320145,1,1.630206
320146,2,1.630288
320147,3,1.624700
320148,4,1.624717
320149,5,1.624659
320150,6,1.622776
320151,7,1.622763
320152,0,1.630210
320153,1,1.630211
320154,2,1.630296
320155,3,1.624660
320156,4,1.624731
320157,5,1.624580
320158,6,1.622808
320159,7,1.622787
320160,0,1.630244
320161,1,1.630414
320162,2,1.630259
320163,3,1.624705
320164,4,1.624717
320165,5,1.624583
320166,6,1.622710
320167,7,1.622902
320168,0,1.630178
320169,1,1.630225
320170,2,1.630182
320171,3,1.624659
320172,4,1.624665
320173,5,1.624636
320174,6,1.622755
320175,7,1.622711
320176,0,1.630194
320177,1,1.630213
320178,2,1.630303
320179,3,1.624656
320180,4,1.624673
320181,5,1.624668
320182,6,1.622779
320183,7,1.622704
320184,0,1.630262
320185,1,1.630264
320186,2,1.630283
320187,3,1.624609
320188,4,1.624728
320189,5,1.624683
320190,6,1.622704
320191,7,1.622655
320192,0,1.630298
320193,1,1.630213
320194,2,1.630258
320195,3,1.624728
320196,4,1.624739
320197,5,1.624678
320198,6,1.622788
320199,7,1.622677
320200,0,1.630159
320201,1,1.630414
320202,2,1.630147
320203,3,1.624608
320204,4,1.624722
320205,5,1.624620
320206,6,1.622655
320207,7,1.622812
320208,0,1.630287
320209,1,1.630214
320210,2,1.630226
320211,3,1.624697
320212,4,1.624737
320213,5,1.624671
320214,6,1.622675
320215,7,1.622743
320216,0,1.630273
320217,1,1.630254
320218,2,1.630185
320219,3,1.624665
320220,4,1.624718
320221,5,1.624615
320222,6,1.622697
320223,7,1.622798
320224,0,1.630216
320225,1,1.630231
320226,2,1.630249
320227,3,1.624756
320228,4,1.624685
320229,5,1.624666
320230,6,1.622847
320231,7,1.622818
320232,0,1.630262
320233,1,1.630196
320234,2,1.630297
320235,3,1.624716
