indice,canal,tensao
0,0,1.648331
1,1,1.648402
2,2,1.648341
3,3,1.639522
4,4,1.639524
5,5,1.639509
6,6,1.627620
7,7,1.627659
8,0,1.648444
9,1,1.648355
10,2,1.648409
11,3,1.639552
12,4,1.639508
13,5,1.639533
14,6,1.627733
15,7,1.627671
16,0,1.648416
17,1,1.648367
18,2,1.648408
19,3,1.639476
20,4,1.639491
21,5,1.639522
22,6,1.627649
23,7,1.627604
24,0,1.648409
25,1,1.648389
26,2,1.648361
27,3,1.639545
28,4,1.639537
29,5,1.639459
30,6,1.627707
31,7,1.627685
32,0,1.648406
33,1,1.648380
34,2,1.648381
35,3,1.639546
36,4,1.639516
37,5,1.639533
38,6,1.627757
39,7,1.627669
40,0,1.648509
41,1,1.648405
42,2,1.648414
43,3,1.639488
44,4,1.639585
45,5,1.639450
46,6,1.627637
47,7,1.627611
48,0,1.648445
49,1,1.648384
50,2,1.648368
51,3,1.639542
52,4,1.639519
53,5,1.639478
54,6,1.627719
55,7,1.627700
56,0,1.648369
57,1,1.648419
58,2,1.648443
59,3,1.639531
60,4,1.639519
61,5,1.639575
62,6,1.627702
63,7,1.627614
64,0,1.648459
65,1,1.648439
66,2,1.648391
67,3,1.639506
68,4,1.639512
69,5,1.639463
70,6,1.627637
71,7,1.627640
72,0,1.648439
73,1,1.648363
74,2,1.648420
75,3,1.639544
76,4,1.639500
77,5,1.639512
78,6,1.627709
79,7,1.627606
80,0,1.648446
81,1,1.648419
82,2,1.648459
83,3,1.639498
84,4,1.639611
85,5,1.639580
86,6,1.627670
87,7,1.627628
88,0,1.648433
89,1,1.648446
90,2,1.648374
91,3,1.639527
92,4,1.639511
93,5,1.639487
94,6,1.627614
95,7,1.627659
96,0,1.648428
97,1,1.648409
98,2,1.648406
99,3,1.639535
100,4,1.639505
101,5,1.639552
102,6,1.627722
103,7,1.627627
104,0,1.648408
105,1,1.648438
106,2,1.648421
107,3,1.639534
108,4,1.639578
109,5,1.639552
110,6,1.627672
111,7,1.627687
112,0,1.648487
113,1,1.648374
114,2,1.648362
115,3,1.639515
116,4,1.639488
117,5,1.639453
118,6,1.627638
119,7,1.627637
120,0,1.648464
121,1,1.648431
122,2,1.648447
123,3,1.639564
124,4,1.639535
125,5,1.639525
126,6,1.627680
127,7,1.627603
128,0,1.648437
129,1,1.648474
130,2,1.648355
131,3,1.639568
132,4,1.639610
133,5,1.639549
134,6,1.627658
135,7,1.627684
136,0,1.648428
137,1,1.648389
138,2,1.648393
139,3,1.639540
140,4,1.639495
141,5,1.639429
142,6,1.627670
143,7,1.627648
144,0,1.648394
145,1,1.648424
146,2,1.648443
147,3,1.639517
148,4,1.639538
149,5,1.639517
150,6,1.627645
151,7,1.627644
152,0,1.648449
153,1,1.648437
154,2,1.648397
155,3,1.639577
156,4,1.639565
157,5,1.639563
158,6,1.627679
159,7,1.627669
160,0,1.648500
161,1,1.648427
162,2,1.648429
163,3,1.639537
164,4,1.639506
165,5,1.639505
166,6,1.627651
167,7,1.627631
168,0,1.648426
169,1,1.648432
170,2,1.648386
171,3,1.639526
172,4,1.639551
173,5,1.639502
174,6,1.627655
175,7,1.627641
176,0,1.648489
177,1,1.648420
178,2,1.648403
179,3,1.639615
180,4,1.639566
181,5,1.639537
182,6,1.627669
183,7,1.627657
184,0,1.648433
185,1,1.648418
186,2,1.648396
187,3,1.639525
