indice,canal,tensao
0,0,1.648687
1,1,1.648820
2,2,1.646450
3,3,1.639811
4,4,1.639829
5,5,1.639779
6,6,1.628652
7,7,1.628663
8,0,1.648710
9,1,1.648669
10,2,1.645024
11,3,1.639790
12,4,1.639808
13,5,1.639790
14,6,1.628696
15,7,1.628655
16,0,1.648712
17,1,1.648721
18,2,1.643839
19,3,1.639785
20,4,1.639803
21,5,1.639853
22,6,1.628706
23,7,1.628681
24,0,1.648729
25,1,1.648744
26,2,1.642929
27,3,1.639804
28,4,1.639865
29,5,1.639757
30,6,1.628680
31,7,1.628681
32,0,1.648688
33,1,1.648641
34,2,1.641688
35,3,1.639765
36,4,1.639805
37,5,1.639810
38,6,1.628671
39,7,1.628678
40,0,1.648734
41,1,1.648808
42,2,1.640627
43,3,1.639786
44,4,1.639777
45,5,1.639870
46,6,1.628675
47,7,1.628704
48,0,1.648781
49,1,1.648729
50,2,1.639833
51,3,1.639836
52,4,1.639828
53,5,1.639705
54,6,1.628672
55,7,1.628677
56,0,1.648699
57,1,1.648685
58,2,1.638722
59,3,1.639771
60,4,1.639769
61,5,1.639756
62,6,1.628740
63,7,1.628681
64,0,1.648781
65,1,1.648752
66,2,1.637779
67,3,1.639823
68,4,1.639835
69,5,1.639794
70,6,1.628704
71,7,1.628727
72,0,1.648778
73,1,1.648758
74,2,1.637125
75,3,1.639801
76,4,1.639792
77,5,1.639773
78,6,1.628720
79,7,1.628658
80,0,1.648678
81,1,1.648782
82,2,1.636114
83,3,1.639816
84,4,1.639844
85,5,1.639878
86,6,1.628688
87,7,1.628652
88,0,1.648749
89,1,1.648738
90,2,1.635230
91,3,1.639800
92,4,1.639811
93,5,1.639802
94,6,1.628748
95,7,1.628674
96,0,1.648763
97,1,1.648734
98,2,1.634644
99,3,1.639783
100,4,1.639785
101,5,1.639801
102,6,1.628681
103,7,1.628623
104,0,1.648662
105,1,1.648718
106,2,1.633667
107,3,1.639779
108,4,1.639833
109,5,1.639809
110,6,1.628696
111,7,1.628680
112,0,1.648766
113,1,1.648704
114,2,1.632898
115,3,1.639827
116,4,1.639785
117,5,1.639800
118,6,1.628730
119,7,1.628701
120,0,1.648765
121,1,1.648777
122,2,1.632383
123,3,1.639870
124,4,1.639791
125,5,1.639838
126,6,1.628683
127,7,1.628610
128,0,1.648678
129,1,1.648738
130,2,1.631491
131,3,1.639790
132,4,1.639794
133,5,1.639785
134,6,1.628687
135,7,1.628676
136,0,1.648752
137,1,1.648710
138,2,1.630821
139,3,1.639831
140,4,1.639814
141,5,1.639810
142,6,1.628706
143,7,1.628677
144,0,1.648746
145,1,1.648716
146,2,1.630356
147,3,1.639853
148,4,1.639807
149,5,1.639783
150,6,1.628674
151,7,1.628623
152,0,1.648725
153,1,1.648694
154,2,1.629557
155,3,1.639786
156,4,1.639842
157,5,1.639762
158,6,1.628695
159,7,1.628652
160,0,1.648709
161,1,1.648737
162,2,1.628925
163,3,1.639840
164,4,1.639804
165,5,1.639873
166,6,1.628721
167,7,1.628704
168,0,1.648715
169,1,1.648741
170,2,1.628641
171,3,1.639737
172,4,1.639791
173,5,1.639780
174,6,1.628672
175,7,1.628636
176,0,1.648713
177,1,1.648699
178,2,1.627856
179,3,1.639810
180,4,1.639803
181,5,1.639799
182,6,1.628717
183,7,1.628668
184,0,1.648740
185,1,1.648722
186,2,1.627365
187,3,1.639838
188,4,1.639825
189,5,1.639858
190,6,1.628715
191,7,1.628703
192,0,1.648781
193,1,1.648753
194,2,1.627125
195,3,1.639797
196,4,1.639802
197,5,1.639756
198,6,1.628673
199,7,1.628617
200,0,1.648712
201,1,1.648726
202,2,1.626453
203,3,1.639854
204,4,1.639809
205,5,1.639801
206,6,1.628718
207,7,1.628663
208,0,1.648712
209,1,1.648712
210,2,1.626018
211,3,1.639813
212,4,1.639823
213,5,1.639847
214,6,1.628705
215,7,1.628695
216,0,1.648800
217,1,1.648687
218,2,1.625817
219,3,1.639814
220,4,1.639825
221,5,1.639740
222,6,1.628658
223,7,1.628647
224,0,1.648727
225,1,1.648715
226,2,1.625214
227,3,1.639837
228,4,1.639760
229,5,1.639802
230,6,1.628723
231,7,1.628691
232,0,1.648742
233,1,1.648680
234,2,1.624801
235,3,1.639769
236,4,1.639854
237,5,1.639856
238,6,1.628727
239,7,1.628717
240,0,1.648729
241,1,1.648731
242,2,1.624657
243,3,1.639822
244,4,1.639790
245,5,1.639801
246,6,1.628655
247,7,1.628646
248,0,1.648692
249,1,1.648700
250,2,1.624088
251,3,1.639801
252,4,1.639778
253,5,1.639792
254,6,1.628746
255,7,1.628665
256,0,1.648746
257,1,1.648756
258,2,1.623687
259,3,1.639774
260,4,1.639858
261,5,1.639838
262,6,1.628709
263,7,1.628702
264,0,1.648757
265,1,1.648720
266,2,1.623512
267,3,1.639833
268,4,1.639768
269,5,1.639733
270,6,1.628689
271,7,1.628670
272,0,1.648774
273,1,1.648706
274,2,1.622958
275,3,1.639795
276,4,1.639834
277,5,1.639777
278,6,1.628701
279,7,1.628643
280,0,1.648725
281,1,1.648766
282,2,1.622652
283,3,1.639867
284,4,1.639873
285,5,1.639864
286,6,1.628735
287,7,1.628703
288,0,1.648749
289,1,1.648659
290,2,1.622563
291,3,1.639780
292,4,1.639812
293,5,1.639735
294,6,1.628721
295,7,1.628620
296,0,1.648725
297,1,1.648735
298,2,1.622059
299,3,1.639785
300,4,1.639791
301,5,1.639768
302,6,1.628699
303,7,1.628678
304,0,1.648712
305,1,1.648694
306,2,1.621725
307,3,1.639803
308,4,1.639855
309,5,1.639797
310,6,1.628730
311,7,1.628718
312,0,1.648718
313,1,1.648716
314,2,1.621652
315,3,1.639810
316,4,1.639746
317,5,1.639728
318,6,1.628658
319,7,1.628653
320,0,1.648746
321,1,1.648804
322,2,1.621184
323,3,1.639792
324,4,1.639813
325,5,1.639822
326,6,1.628692
327,7,1.628686
328,0,1.648753
329,1,1.648700
330,2,1.620938
331,3,1.639820
332,4,1.639814
333,5,1.639834
334,6,1.628708
335,7,1.628678
336,0,1.648729
337,1,1.648756
338,2,1.620983
339,3,1.639817
340,4,1.639779
341,5,1.639822
342,6,1.628620
343,7,1.628645
344,0,1.648821
345,1,1.648715
346,2,1.620631
347,3,1.639839
348,4,1.639840
349,5,1.639810
350,6,1.628661
351,7,1.628665
352,0,1.648770
353,1,1.648663
354,2,1.620483
355,3,1.639882
356,4,1.639836
357,5,1.639820
358,6,1.628735
359,7,1.628670
360,0,1.648704
361,1,1.648760
362,2,1.620584
363,3,1.639780
364,4,1.639816
365,5,1.639802
366,6,1.628665
367,7,1.628662
368,0,1.648710
369,1,1.648744
370,2,1.620326
371,3,1.639789
372,4,1.639846
373,5,1.639777
374,6,1.628675
375,7,1.628688
376,0,1.648717
377,1,1.648695
378,2,1.620327
379,3,1.639835
380,4,1.639833
381,5,1.639847
382,6,1.628739
383,7,1.628644
384,0,1.648745
385,1,1.648721
386,2,1.620420
387,3,1.639756
388,4,1.639774
389,5,1.639770
390,6,1.628659
391,7,1.628665
392,0,1.648744
393,1,1.648688
394,2,1.620276
395,3,1.639819
396,4,1.639827
397,5,1.639767
398,6,1.628680
399,7,1.628670
400,0,1.648725
401,1,1.648751
402,2,1.620269
403,3,1.639824
404,4,1.639819
405,5,1.639844
406,6,1.628713
407,7,1.628641
408,0,1.648719
409,1,1.648692
410,2,1.620359
411,3,1.639757
412,4,1.639785
413,5,1.639766
414,6,1.628670
415,7,1.628666
416,0,1.648729
417,1,1.648734
418,2,1.620118
419,3,1.639816
420,4,1.639776
421,5,1.639794
422,6,1.628714
423,7,1.628657
424,0,1.648729
425,1,1.648725
426,2,1.620120
427,3,1.639833
428,4,1.639808
429,5,1.639820
430,6,1.628715
431,7,1.628637
432,0,1.648742
433,1,1.648659
434,2,1.620161
435,3,1.639768
436,4,1.639786
437,5,1.639761
438,6,1.628702
439,7,1.628706
440,0,1.648727
441,1,1.648762
442,2,1.619946
443,3,1.639858
444,4,1.639792
445,5,1.639845
446,6,1.628715
447,7,1.628678
448,0,1.648706
449,1,1.648807
450,2,1.619934
451,3,1.639794
452,4,1.639817
453,5,1.639801
454,6,1.628683
455,7,1.628716
456,0,1.648697
457,1,1.648690
458,2,1.619888
459,3,1.639805
460,4,1.639786
461,5,1.639773
462,6,1.628696
463,7,1.628732
464,0,1.648691
465,1,1.648694
466,2,1.619722
467,3,1.639820
468,4,1.639801
469,5,1.639770
470,6,1.628687
471,7,1.628671
472,0,1.648754
473,1,1.648751
474,2,1.619804
475,3,1.639820
476,4,1.639859
477,5,1.639800
478,6,1.628640
479,7,1.628696
480,0,1.648684
481,1,1.648738
482,2,1.619821
483,3,1.639798
484,4,1.639812
485,5,1.639829
486,6,1.628687
487,7,1.628662
488,0,1.648733
489,1,1.648720
490,2,1.619713
491,3,1.639804
492,4,1.639853
493,5,1.639790
494,6,1.628662
495,7,1.628665
496,0,1.648734
497,1,1.648722
498,2,1.619807
499,3,1.639806
500,4,1.639820
501,5,1.639788
502,6,1.628715
503,7,1.628680
504,0,1.648735
505,1,1.648629
506,2,1.619798
507,3,1.639806
508,4,1.639753
509,5,1.639845
510,6,1.628736
511,7,1.628653
512,0,1.648754
513,1,1.648767
514,2,1.619674
515,3,1.639825
516,4,1.639830
517,5,1.639794
518,6,1.628680
519,7,1.628715
520,0,1.648778
521,1,1.648763
522,2,1.619767
523,3,1.639862
524,4,1.639804
525,5,1.639847
526,6,1.628670
527,7,1.628693
528,0,1.648738
529,1,1.648678
530,2,1.619759
531,3,1.639754
532,4,1.639744
533,5,1.639778
534,6,1.628733
535,7,1.628646
536,0,1.648761
537,1,1.648743
538,2,1.619671
539,3,1.639827
540,4,1.639822
541,5,1.639808
542,6,1.628681
543,7,1.628696
544,0,1.648717
545,1,1.648742
546,2,1.619701
547,3,1.639881
548,4,1.639833
549,5,1.639767
550,6,1.628730
551,7,1.628641
552,0,1.648696
553,1,1.648659
554,2,1.619632
555,3,1.639748
556,4,1.639792
557,5,1.639774
558,6,1.628677
559,7,1.628643
560,0,1.648704
561,1,1.648802
562,2,1.619481
563,3,1.639823
