indice,canal,tensao
0,0,1.628708
1,1,1.628780
2,2,1.628746
3,3,1.628749
4,4,1.628749
5,5,1.628733
6,6,1.628731
7,7,1.628693
8,0,1.628716
9,1,1.628709
10,2,1.628729
11,3,1.628707
12,4,1.628702
13,5,1.628724
14,6,1.628698
15,7,1.628688
16,0,1.628751
17,1,1.628761
18,2,1.628795
19,3,1.628731
20,4,1.628746
21,5,1.628704
22,6,1.628703
23,7,1.628689
24,0,1.628749
25,1,1.628762
26,2,1.628742
27,3,1.628748
28,4,1.628711
29,5,1.628753
30,6,1.628676
31,7,1.628710
32,0,1.628761
33,1,1.628768
34,2,1.628736
35,3,1.628761
36,4,1.628718
37,5,1.628736
38,6,1.628688
39,7,1.628696
40,0,1.628735
41,1,1.628770
42,2,1.628790
43,3,1.628681
44,4,1.628712
45,5,1.628751
46,6,1.628744
47,7,1.628699
48,0,1.628765
49,1,1.628762
50,2,1.628717
51,3,1.628742
52,4,1.628726
53,5,1.628707
54,6,1.628735
55,7,1.628688
56,0,1.628737
57,1,1.628782
58,2,1.628702
59,3,1.628762
60,4,1.628745
61,5,1.628745
62,6,1.628731
63,7,1.628708
64,0,1.628736
65,1,1.628718
66,2,1.628734
67,3,1.628767
68,4,1.628742
69,5,1.628696
70,6,1.628749
71,7,1.628693
72,0,1.628755
73,1,1.628745
74,2,1.628773
75,3,1.628758
76,4,1.628755
77,5,1.628701
78,6,1.628715
79,7,1.628696
80,0,1.628721
81,1,1.628747
82,2,1.628804
83,3,1.628731
84,4,1.628730
85,5,1.628737
86,6,1.628721
87,7,1.628728
88,0,1.628776
89,1,1.628785
90,2,1.628753
91,3,1.628742
92,4,1.628734
93,5,1.628711
94,6,1.628731
95,7,1.628694
96,0,1.628746
97,1,1.628741
98,2,1.628748
99,3,1.628751
100,4,1.628751
101,5,1.628722
102,6,1.628735
103,7,1.628724
104,0,1.628724
105,1,1.628761
106,2,1.628729
107,3,1.628713
108,4,1.628724
109,5,1.628742
110,6,1.628716
111,7,1.628722
112,0,1.628760
113,1,1.628764
114,2,1.628756
115,3,1.628731
116,4,1.628771
117,5,1.628762
118,6,1.628698
119,7,1.628712
120,0,1.628736
121,1,1.628774
122,2,1.628771
123,3,1.628708
124,4,1.628750
125,5,1.628739
126,6,1.628705
127,7,1.628711
128,0,1.628744
129,1,1.628786
130,2,1.628783
131,3,1.628764
132,4,1.628726
133,5,1.628678
134,6,1.628698
135,7,1.628684
136,0,1.628745
137,1,1.628745
138,2,1.628737
139,3,1.628741
140,4,1.628749
141,5,1.628730
142,6,1.628767
143,7,1.628706
144,0,1.628782
145,1,1.628765
146,2,1.628771
147,3,1.628696
148,4,1.628732
149,5,1.628711
150,6,1.628734
151,7,1.628712
152,0,1.628751
153,1,1.628748
154,2,1.628762
155,3,1.628749
156,4,1.628745
157,5,1.628737
158,6,1.628750
159,7,1.628721
160,0,1.628776
161,1,1.628735
162,2,1.628753
163,3,1.628742
164,4,1.628780
165,5,1.628725
166,6,1.628707
167,7,1.628698
168,0,1.628745
169,1,1.628765
170,2,1.628777
171,3,1.628811
172,4,1.628760
173,5,1.628739
174,6,1.628694
175,7,1.628664
176,0,1.628741
177,1,1.628748
178,2,1.628769
179,3,1.628760
180,4,1.628765
181,5,1.628729
182,6,1.628738
183,7,1.628709
184,0,1.628805
185,1,1.628782
186,2,1.628758
187,3,1.628765
188,4,1.628764
189,5,1.628717
190,6,1.628701
191,7,1.628698
192,0,1.628752
193,1,1.628784
194,2,1.628766
195,3,1.628754
196,4,1.628758
197,5,1.628754
198,6,1.628763
199,7,1.628754
200,0,1.628800
201,1,1.628790
202,2,1.628779
203,3,1.628724
204,4,1.628714
205,5,1.628743
206,6,1.628757
207,7,1.628727
208,0,1.628788
209,1,1.628760
210,2,1.628768
211,3,1.628799
212,4,1.628809
213,5,1.628767
214,6,1.628755
215,7,1.628691
216,0,1.628753
217,1,1.628717
218,2,1.628764
219,3,1.628746
220,4,1.628798
221,5,1.628723
222,6,1.628723
223,7,1.628680
224,0,1.628773
225,1,1.628808
226,2,1.628789
227,3,1.628767
228,4,1.628690
229,5,1.628772
230,6,1.628714
231,7,1.628675
232,0,1.628787
233,1,1.628771
234,2,1.628767
235,3,1.628773
236,4,1.628763
237,5,1.628742
238,6,1.628705
239,7,1.628708
240,0,1.628777
241,1,1.628825
242,2,1.628816
243,3,1.628699
244,4,1.628707
245,5,1.628738
246,6,1.628699
247,7,1.628703
248,0,1.628745
249,1,1.628766
