indice,canal,tensao
0,0,1.628966
1,1,1.629055
2,2,1.628965
3,3,1.623472
4,4,1.623499
5,5,1.623425
6,6,1.621514
7,7,1.621479
8,0,1.628953
9,1,1.628925
10,2,1.628981
11,3,1.623468
12,4,1.623452
13,5,1.623414
14,6,1.621568
15,7,1.621510
16,0,1.628961
17,1,1.628997
18,2,1.628975
19,3,1.623451
20,4,1.623431
21,5,1.623461
22,6,1.621540
23,7,1.621515
24,0,1.629040
25,1,1.629015
26,2,1.628984
27,3,1.623513
28,4,1.623430
29,5,1.623410
30,6,1.621493
31,7,1.621498
32,0,1.628911
33,1,1.628993
34,2,1.628963
35,3,1.623488
36,4,1.623408
37,5,1.623448
38,6,1.621537
39,7,1.621497
40,0,1.629043
41,1,1.629004
42,2,1.628997
43,3,1.623439
44,4,1.623530
45,5,1.623439
46,6,1.621514
47,7,1.621521
48,0,1.628993
49,1,1.629001
50,2,1.629006
51,3,1.623484
52,4,1.623470
53,5,1.623397
54,6,1.621537
55,7,1.621509
56,0,1.628942
57,1,1.628975
58,2,1.629001
59,3,1.623453
60,4,1.623442
61,5,1.623457
62,6,1.621524
63,7,1.621468
64,0,1.629018
65,1,1.629007
66,2,1.628931
67,3,1.623468
68,4,1.623471
69,5,1.623475
70,6,1.621525
71,7,1.621552
72,0,1.629006
73,1,1.629047
74,2,1.629010
75,3,1.623471
76,4,1.623456
77,5,1.623436
78,6,1.621532
79,7,1.621446
80,0,1.628947
81,1,1.628931
82,2,1.628981
83,3,1.623454
84,4,1.623524
85,5,1.623452
86,6,1.621538
87,7,1.621503
88,0,1.628999
89,1,1.629020
90,2,1.628983
91,3,1.623462
92,4,1.623455
93,5,1.623433
94,6,1.621565
95,7,1.621599
96,0,1.629013
97,1,1.629018
98,2,1.628999
99,3,1.623473
100,4,1.623461
101,5,1.623465
102,6,1.621533
103,7,1.621475
104,0,1.628947
105,1,1.628988
106,2,1.628956
107,3,1.623437
108,4,1.623482
109,5,1.623451
110,6,1.621520
111,7,1.621503
112,0,1.629018
113,1,1.628984
114,2,1.628980
115,3,1.623507
116,4,1.623472
117,5,1.623472
118,6,1.621583
119,7,1.621584
120,0,1.629056
121,1,1.629009
122,2,1.629044
123,3,1.623466
124,4,1.623446
125,5,1.623424
126,6,1.621521
127,7,1.621436
128,0,1.629003
129,1,1.629032
130,2,1.629013
131,3,1.623496
132,4,1.623438
133,5,1.623439
134,6,1.621512
135,7,1.621537
136,0,1.629010
137,1,1.629000
138,2,1.629015
139,3,1.623503
140,4,1.623473
141,5,1.623424
142,6,1.621629
143,7,1.621533
144,0,1.629012
145,1,1.629007
146,2,1.629012
147,3,1.623458
148,4,1.623474
149,5,1.623473
150,6,1.621475
151,7,1.621474
152,0,1.629010
153,1,1.628972
154,2,1.628966
155,3,1.623482
156,4,1.623514
157,5,1.623453
158,6,1.621541
159,7,1.621522
160,0,1.629008
161,1,1.628975
162,2,1.629022
163,3,1.623491
164,4,1.623455
165,5,1.623449
166,6,1.621627
167,7,1.621527
168,0,1.629043
169,1,1.629032
170,2,1.629010
171,3,1.623411
172,4,1.623476
173,5,1.623415
174,6,1.621472
175,7,1.621511
176,0,1.629010
177,1,1.628980
178,2,1.628996
179,3,1.623461
180,4,1.623466
181,5,1.623402
182,6,1.621562
183,7,1.621553
184,0,1.628993
185,1,1.628985
186,2,1.629000
187,3,1.623467
188,4,1.623456
189,5,1.623510
190,6,1.621577
191,7,1.621538
192,0,1.629015
193,1,1.629018
194,2,1.628971
195,3,1.623465
196,4,1.623467
197,5,1.623430
198,6,1.621484
199,7,1.621470
200,0,1.629039
201,1,1.628966
202,2,1.629022
203,3,1.623501
204,4,1.623476
205,5,1.623460
206,6,1.621543
207,7,1.621528
208,0,1.628975
209,1,1.629014
210,2,1.629009
211,3,1.623458
212,4,1.623492
213,5,1.623502
214,6,1.621584
215,7,1.621530
216,0,1.629045
217,1,1.629033
218,2,1.628987
219,3,1.623474
220,4,1.623444
221,5,1.623391
222,6,1.621541
223,7,1.621506
224,0,1.628987
225,1,1.628985
226,2,1.629010
227,3,1.623469
228,4,1.623417
229,5,1.623475
230,6,1.621546
231,7,1.621514
232,0,1.628999
233,1,1.629012
234,2,1.628969
235,3,1.623439
236,4,1.623545
237,5,1.623502
238,6,1.621547
239,7,1.621551
240,0,1.629059
241,1,1.628984
242,2,1.628999
243,3,1.623470
244,4,1.623471
245,5,1.623381
246,6,1.621549
247,7,1.621505
248,0,1.628939
249,1,1.629052
250,2,1.628991
251,3,1.623438
252,4,1.623439
253,5,1.623455
254,6,1.621522
255,7,1.621495
256,0,1.629022
257,1,1.629036
258,2,1.628993
259,3,1.623481
260,4,1.623540
261,5,1.623459
262,6,1.621571
263,7,1.621544
264,0,1.629024
265,1,1.628995
266,2,1.629006
267,3,1.623496
268,4,1.623414
269,5,1.623408
270,6,1.621526
271,7,1.621509
272,0,1.628967
273,1,1.629020
274,2,1.629007
275,3,1.623456
276,4,1.623452
277,5,1.623471
278,6,1.621561
279,7,1.621528
280,0,1.629037
281,1,1.629015
282,2,1.629035
283,3,1.623481
284,4,1.623545
285,5,1.623501
286,6,1.621562
287,7,1.621578
288,0,1.628955
289,1,1.628978
290,2,1.628998
291,3,1.623490
292,4,1.623404
293,5,1.623396
294,6,1.621535
295,7,1.621507
296,0,1.628956
297,1,1.629028
298,2,1.629015
299,3,1.623451
