indice,canal,tensao
160000,0,1.633505
160001,1,1.633534
160002,2,1.633530
160003,3,1.627884
160004,4,1.627930
160005,5,1.627824
160006,6,1.625980
160007,7,1.625929
160008,0,1.633521
160009,1,1.633532
160010,2,1.633531
160011,3,1.627899
160012,4,1.627942
160013,5,1.627799
160014,6,1.625976
160015,7,1.625947
160016,0,1.633521
160017,1,1.633530
160018,2,1.633525
160019,3,1.627936
160020,4,1.627916
160021,5,1.627756
160022,6,1.625963
160023,7,1.625961
160024,0,1.633509
160025,1,1.633540
160026,2,1.633514
160027,3,1.627943
160028,4,1.627909
160029,5,1.627722
160030,6,1.625963
160031,7,1.625983
160032,0,1.633524
160033,1,1.633531
160034,2,1.633540
160035,3,1.627945
160036,4,1.627902
160037,5,1.627680
160038,6,1.625990
160039,7,1.625966
160040,0,1.633526
160041,1,1.633527
160042,2,1.633545
160043,3,1.627918
160044,4,1.627880
160045,5,1.627663
160046,6,1.625991
160047,7,1.625953
160048,0,1.633521
160049,1,1.633539
160050,2,1.633558
160051,3,1.627893
160052,4,1.627880
160053,5,1.627699
160054,6,1.625993
160055,7,1.625957
160056,0,1.633529
160057,1,1.633568
160058,2,1.633554
160059,3,1.627898
160060,4,1.627860
160061,5,1.627743
160062,6,1.625980
160063,7,1.625966
160064,0,1.633542
160065,1,1.633561
160066,2,1.633539
160067,3,1.627870
160068,4,1.627858
160069,5,1.627745
160070,6,1.625991
160071,7,1.625967
160072,0,1.633552
160073,1,1.633554
160074,2,1.633534
160075,3,1.627864
160076,4,1.627885
160077,5,1.627762
160078,6,1.625992
160079,7,1.625969
160080,0,1.633565
160081,1,1.633542
160082,2,1.633506
160083,3,1.627880
160084,4,1.627883
160085,5,1.627758
160086,6,1.625988
160087,7,1.625986
160088,0,1.633583
160089,1,1.633534
160090,2,1.633492
160091,3,1.627899
160092,4,1.627887
160093,5,1.627760
160094,6,1.626000
160095,7,1.626002
160096,0,1.633543
160097,1,1.633531
160098,2,1.633518
160099,3,1.627901
160100,4,1.627896
160101,5,1.627758
160102,6,1.626025
160103,7,1.625996
160104,0,1.633539
160105,1,1.633499
160106,2,1.633512
160107,3,1.627896
160108,4,1.627915
160109,5,1.627762
160110,6,1.626023
160111,7,1.625981
160112,0,1.633525
160113,1,1.633510
160114,2,1.633535
160115,3,1.627908
160116,4,1.627890
160117,5,1.627774
160118,6,1.626047
160119,7,1.625959
160120,0,1.633508
160121,1,1.633514
160122,2,1.633527
160123,3,1.627907
160124,4,1.627888
160125,5,1.627821
160126,6,1.626034
160127,7,1.625962
160128,0,1.633477
160129,1,1.633535
160130,2,1.633521
160131,3,1.627904
160132,4,1.627904
160133,5,1.627843
160134,6,1.625999
160135,7,1.625942
160136,0,1.633515
160137,1,1.633537
160138,2,1.633520
160139,3,1.627902
160140,4,1.627905
160141,5,1.627828
160142,6,1.625993
160143,7,1.625922
160144,0,1.633523
160145,1,1.633545
160146,2,1.633519
160147,3,1.627899
160148,4,1.627945
160149,5,1.627799
160150,6,1.625988
160151,7,1.625945
160152,0,1.633517
160153,1,1.633534
160154,2,1.633537
160155,3,1.627916
160156,4,1.627928
160157,5,1.627764
160158,6,1.625953
160159,7,1.625956
160160,0,1.633549
160161,1,1.633523
160162,2,1.633530
