indice,canal,tensao
0,0,1.629780
1,1,1.629829
2,2,1.629636
3,3,1.629587
4,4,1.629928
5,5,1.629685
6,6,1.629685
7,7,1.629674
8,0,1.629685
9,1,1.629423
10,2,1.629544
11,3,1.629634
12,4,1.629758
13,5,1.629423
14,6,1.629221
15,7,1.629743
16,0,1.629890
17,1,1.629583
18,2,1.629642
19,3,1.629600
20,4,1.629544
21,5,1.629629
22,6,1.629838
23,7,1.629906
24,0,1.629528
25,1,1.629475
26,2,1.629490
27,3,1.629573
28,4,1.629368
29,5,1.629170
30,6,1.629649
31,7,1.629273
32,0,1.629155
33,1,1.629279
34,2,1.629601
35,3,1.629359
36,4,1.629465
37,5,1.629427
38,6,1.629751
39,7,1.629590
40,0,1.630159
41,1,1.628889
42,2,1.629070
43,3,1.629720
44,4,1.629616
45,5,1.629741
46,6,1.629720
47,7,1.629494
48,0,1.629531
49,1,1.629787
50,2,1.629256
51,3,1.630168
52,4,1.629445
53,5,1.629468
54,6,1.629434
55,7,1.629230
56,0,1.629331
57,1,1.629598
58,2,1.629641
59,3,1.629855
60,4,1.630100
61,5,1.629832
62,6,1.629910
63,7,1.629784
64,0,1.629867
65,1,1.630169
66,2,1.629360
67,3,1.629392
68,4,1.629368
69,5,1.629463
70,6,1.629781
71,7,1.629244
72,0,1.629639
73,1,1.629362
74,2,1.629675
75,3,1.629641
76,4,1.629814
77,5,1.629728
78,6,1.629694
79,7,1.629696
80,0,1.630797
81,1,1.628703
82,2,1.629128
83,3,1.629304
84,4,1.629267
85,5,1.629002
86,6,1.629155
87,7,1.629355
88,0,1.629322
89,1,1.629472
90,2,1.629311
91,3,1.630189
92,4,1.629698
93,5,1.629640
94,6,1.629819
95,7,1.629614
96,0,1.629794
97,1,1.629493
98,2,1.629541
99,3,1.629266
100,4,1.629528
101,5,1.629332
102,6,1.629533
103,7,1.629499
104,0,1.629524
105,1,1.629823
106,2,1.629765
107,3,1.629816
108,4,1.629577
109,5,1.629372
110,6,1.629484
111,7,1.629606
112,0,1.629823
113,1,1.629885
114,2,1.630043
115,3,1.629912
116,4,1.629811
117,5,1.629838
118,6,1.629693
119,7,1.629468
120,0,1.630519
121,1,1.628856
122,2,1.628978
123,3,1.629130
124,4,1.629460
125,5,1.629248
126,6,1.629113
127,7,1.629453
128,0,1.629605
129,1,1.629580
130,2,1.629122
131,3,1.629233
132,4,1.629652
133,5,1.629698
134,6,1.629711
135,7,1.629576
136,0,1.629764
137,1,1.629548
138,2,1.629472
139,3,1.629421
140,4,1.629630
141,5,1.629924
142,6,1.629766
143,7,1.629810
144,0,1.629429
145,1,1.629337
146,2,1.629395
147,3,1.629708
148,4,1.629719
149,5,1.629991
150,6,1.629890
151,7,1.630110
152,0,1.629841
153,1,1.629532
154,2,1.629618
155,3,1.629504
156,4,1.629389
157,5,1.629430
158,6,1.629598
159,7,1.629558
160,0,1.630718
161,1,1.629068
162,2,1.629263
163,3,1.629066
164,4,1.629392
165,5,1.629261
166,6,1.629295
167,7,1.629542
168,0,1.629617
169,1,1.629757
170,2,1.629478
171,3,1.629628
172,4,1.629171
173,5,1.629405
174,6,1.629704
175,7,1.629770
176,0,1.629891
177,1,1.629678
178,2,1.629500
179,3,1.629421
180,4,1.629686
181,5,1.629708
182,6,1.629485
183,7,1.629584
184,0,1.629801
185,1,1.629866
186,2,1.629845
187,3,1.629809
188,4,1.629992
189,5,1.629472
190,6,1.629540
191,7,1.629496
192,0,1.629511
193,1,1.629462
194,2,1.629452
195,3,1.629515
196,4,1.629477
197,5,1.629516
198,6,1.629483
199,7,1.629447
200,0,1.630400
201,1,1.628689
202,2,1.629128
203,3,1.629503
204,4,1.629813
205,5,1.629452
206,6,1.629115
207,7,1.629276
208,0,1.629196
209,1,1.629043
210,2,1.629106
211,3,1.629820
212,4,1.629331
213,5,1.629729
214,6,1.629612
215,7,1.629787
216,0,1.629462
217,1,1.629567
218,2,1.629320
219,3,1.629730
220,4,1.629642
221,5,1.629692
222,6,1.629882
223,7,1.629602
224,0,1.629810
225,1,1.629467
226,2,1.629554
227,3,1.629415
228,4,1.629632
229,5,1.629828
230,6,1.629938
231,7,1.629735
232,0,1.629732
233,1,1.629787
234,2,1.629706
235,3,1.629689
236,4,1.629440
237,5,1.629638
238,6,1.629194
239,7,1.629388
240,0,1.630536
241,1,1.629167
242,2,1.629263
243,3,1.629273
244,4,1.629317
245,5,1.629133
246,6,1.628749
247,7,1.629047
248,0,1.629167
249,1,1.629401
250,2,1.629558
251,3,1.630024
252,4,1.629688
253,5,1.629475
254,6,1.629394
255,7,1.629565
256,0,1.629484
257,1,1.629746
258,2,1.629474
259,3,1.629719
260,4,1.629921
261,5,1.629534
262,6,1.629367
263,7,1.629258
264,0,1.629514
265,1,1.629574
266,2,1.629717
267,3,1.629778
268,4,1.629671
269,5,1.629574
270,6,1.629412
271,7,1.629432
272,0,1.629539
273,1,1.629428
274,2,1.629370
275,3,1.629487
276,4,1.629466
277,5,1.629670
278,6,1.629703
279,7,1.629889
280,0,1.630334
281,1,1.628780
282,2,1.628962
283,3,1.629605
284,4,1.629646
285,5,1.629370
286,6,1.629152
287,7,1.629020
288,0,1.629056
289,1,1.629202
290,2,1.629457
291,3,1.630021
292,4,1.629579
293,5,1.629869
294,6,1.629719
295,7,1.629544
296,0,1.629499
297,1,1.629484
298,2,1.629516
299,3,1.629615
300,4,1.629812
301,5,1.629910
302,6,1.629742
303,7,1.629812
304,0,1.629817
305,1,1.629812
306,2,1.629642
307,3,1.629502
308,4,1.629539
309,5,1.629509
310,6,1.629325
311,7,1.629348
312,0,1.629664
313,1,1.629457
314,2,1.629523
315,3,1.629382
316,4,1.629968
317,5,1.629550
318,6,1.629611
319,7,1.629503
320,0,1.630549
321,1,1.629308
322,2,1.628905
323,3,1.629341
324,4,1.629127
325,5,1.629273
326,6,1.629053
327,7,1.629428
328,0,1.630825
329,1,1.629640
330,2,1.629749
331,3,1.629808
332,4,1.629713
333,5,1.629518
334,6,1.629297
335,7,1.629597
336,0,1.629810
337,1,1.629813
338,2,1.629777
339,3,1.629703
340,4,1.629968
341,5,1.629704
342,6,1.629654
343,7,1.629872
344,0,1.629393
345,1,1.629604
346,2,1.629806
347,3,1.629888
