indice,canal,tensao
0,0,1.629691
1,1,1.629688
2,2,1.629724
3,3,1.624172
4,4,1.624184
5,5,1.624060
6,6,1.622214
7,7,1.622184
8,0,1.629677
9,1,1.629713
10,2,1.629747
11,3,1.624186
12,4,1.624200
13,5,1.624031
14,6,1.622296
15,7,1.622200
16,0,1.629673
17,1,1.629691
18,2,1.629712
19,3,1.624109
20,4,1.624141
21,5,1.623977
22,6,1.622247
23,7,1.622124
24,0,1.629683
25,1,1.629704
26,2,1.629705
27,3,1.624181
28,4,1.624137
29,5,1.624018
30,6,1.622168
31,7,1.622234
32,0,1.629700
33,1,1.629752
34,2,1.629710
35,3,1.624210
36,4,1.624126
37,5,1.624042
38,6,1.622220
39,7,1.622151
40,0,1.629972
41,1,1.629598
42,2,1.629715
43,3,1.624269
44,4,1.624129
45,5,1.624042
46,6,1.622444
47,7,1.622146
48,0,1.629673
49,1,1.629696
50,2,1.629682
51,3,1.624126
52,4,1.624151
53,5,1.624025
54,6,1.622198
55,7,1.622192
56,0,1.629665
57,1,1.629680
58,2,1.629695
59,3,1.624098
60,4,1.624162
61,5,1.624000
62,6,1.622217
63,7,1.622234
64,0,1.629704
65,1,1.629742
66,2,1.629730
67,3,1.624149
68,4,1.624095
69,5,1.624008
70,6,1.622198
71,7,1.622242
72,0,1.629713
73,1,1.629707
74,2,1.629745
75,3,1.624126
76,4,1.624095
77,5,1.624090
78,6,1.622287
79,7,1.622236
80,0,1.629921
81,1,1.629626
82,2,1.629704
83,3,1.624219
84,4,1.624134
85,5,1.624005
86,6,1.622367
87,7,1.622137
88,0,1.629720
89,1,1.629634
90,2,1.629636
91,3,1.624109
92,4,1.624125
93,5,1.624027
94,6,1.622186
95,7,1.622214
96,0,1.629685
97,1,1.629699
98,2,1.629732
99,3,1.624182
100,4,1.624167
101,5,1.624038
102,6,1.622232
103,7,1.622229
104,0,1.629668
105,1,1.629704
106,2,1.629725
107,3,1.624162
108,4,1.624151
109,5,1.624071
110,6,1.622289
111,7,1.622223
112,0,1.629711
113,1,1.629705
114,2,1.629697
115,3,1.624169
116,4,1.624196
117,5,1.624076
118,6,1.622255
119,7,1.622189
120,0,1.629840
121,1,1.629594
122,2,1.629667
123,3,1.624207
124,4,1.624094
125,5,1.623967
126,6,1.622325
127,7,1.622143
128,0,1.629673
129,1,1.629688
130,2,1.629684
131,3,1.624150
132,4,1.624151
133,5,1.624085
134,6,1.622227
135,7,1.622220
136,0,1.629694
137,1,1.629720
138,2,1.629702
139,3,1.624181
140,4,1.624113
141,5,1.624062
142,6,1.622245
143,7,1.622192
144,0,1.629701
145,1,1.629686
146,2,1.629709
147,3,1.624171
148,4,1.624211
149,5,1.624097
150,6,1.622280
151,7,1.622203
152,0,1.629774
153,1,1.629709
154,2,1.629714
155,3,1.624156
156,4,1.624158
157,5,1.623989
158,6,1.622220
159,7,1.622179
160,0,1.629832
161,1,1.629544
162,2,1.629654
163,3,1.624189
164,4,1.624112
165,5,1.624042
166,6,1.622355
167,7,1.622177
168,0,1.629715
169,1,1.629716
170,2,1.629687
171,3,1.624168
172,4,1.624115
173,5,1.624035
174,6,1.622216
175,7,1.622204
176,0,1.629694
177,1,1.629677
178,2,1.629698
179,3,1.624175
180,4,1.624182
181,5,1.624041
182,6,1.622264
183,7,1.622243
184,0,1.629778
185,1,1.629763
186,2,1.629757
187,3,1.624184
188,4,1.624159
189,5,1.624047
190,6,1.622238
191,7,1.622226
192,0,1.629661
193,1,1.629635
194,2,1.629676
195,3,1.624141
196,4,1.624126
197,5,1.624032
198,6,1.622195
199,7,1.622143
200,0,1.629842
201,1,1.629559
202,2,1.629665
203,3,1.624228
204,4,1.624128
205,5,1.624004
206,6,1.622344
207,7,1.622178
208,0,1.629730
209,1,1.629701
210,2,1.629738
211,3,1.624147
212,4,1.624177
213,5,1.624036
214,6,1.622240
215,7,1.622206
216,0,1.629710
217,1,1.629750
218,2,1.629776
219,3,1.624222
220,4,1.624209
221,5,1.624123
222,6,1.622239
223,7,1.622225
224,0,1.629703
225,1,1.629744
226,2,1.629657
227,3,1.624175
228,4,1.624158
229,5,1.624041
230,6,1.622172
231,7,1.622187
232,0,1.629657
233,1,1.629696
234,2,1.629663
235,3,1.624202
236,4,1.624118
237,5,1.624043
238,6,1.622241
239,7,1.622192
240,0,1.629859
241,1,1.629638
242,2,1.629728
243,3,1.624178
244,4,1.624131
245,5,1.624058
