indice,canal,tensao
0,0,1.629183
1,1,1.629283
2,2,1.629144
3,3,1.623600
4,4,1.623652
5,5,1.623360
6,6,1.621619
7,7,1.621627
8,0,1.629161
9,1,1.629162
10,2,1.629188
11,3,1.623530
12,4,1.623548
13,5,1.623374
14,6,1.621674
15,7,1.621531
16,0,1.629204
17,1,1.629165
18,2,1.629179
19,3,1.623593
20,4,1.623618
21,5,1.623355
22,6,1.621698
23,7,1.621667
24,0,1.629173
25,1,1.629210
26,2,1.629127
27,3,1.623551
28,4,1.623567
29,5,1.623385
30,6,1.621661
31,7,1.621672
32,0,1.629186
33,1,1.629139
34,2,1.629163
35,3,1.623669
36,4,1.623654
37,5,1.623429
38,6,1.621649
39,7,1.621627
40,0,1.629531
41,1,1.628989
42,2,1.629124
43,3,1.623563
44,4,1.623496
45,5,1.623378
46,6,1.621588
47,7,1.621442
48,0,1.629124
49,1,1.629167
50,2,1.629149
51,3,1.623548
52,4,1.623515
53,5,1.623305
54,6,1.621727
55,7,1.621588
56,0,1.629152
57,1,1.629137
58,2,1.629168
59,3,1.623575
60,4,1.623604
61,5,1.623334
62,6,1.621668
63,7,1.621639
64,0,1.629107
65,1,1.629161
66,2,1.629112
67,3,1.623619
68,4,1.623641
69,5,1.623366
70,6,1.621659
71,7,1.621710
72,0,1.629217
73,1,1.629162
74,2,1.629214
75,3,1.623525
76,4,1.623590
77,5,1.623361
78,6,1.621727
79,7,1.621673
80,0,1.629589
81,1,1.628998
82,2,1.629088
83,3,1.623505
84,4,1.623592
85,5,1.623296
86,6,1.621727
87,7,1.621644
88,0,1.629204
89,1,1.629121
90,2,1.629176
91,3,1.623629
92,4,1.623535
93,5,1.623403
94,6,1.621729
95,7,1.621706
96,0,1.629194
97,1,1.629149
98,2,1.629232
99,3,1.623614
100,4,1.623654
101,5,1.623391
102,6,1.621727
103,7,1.621523
104,0,1.629074
105,1,1.629171
106,2,1.629114
107,3,1.623582
108,4,1.623604
109,5,1.623329
110,6,1.621656
111,7,1.621621
112,0,1.629200
113,1,1.629163
114,2,1.629088
115,3,1.623569
116,4,1.623611
117,5,1.623378
118,6,1.621786
119,7,1.621642
120,0,1.629526
121,1,1.628960
122,2,1.629051
123,3,1.623566
124,4,1.623644
125,5,1.623370
126,6,1.621615
127,7,1.621628
128,0,1.629198
129,1,1.629240
130,2,1.629097
131,3,1.623504
132,4,1.623603
133,5,1.623386
134,6,1.621624
135,7,1.621776
136,0,1.629227
137,1,1.629212
138,2,1.629277
139,3,1.623587
140,4,1.623634
141,5,1.623416
142,6,1.621709
143,7,1.621720
144,0,1.629176
145,1,1.629115
146,2,1.629248
147,3,1.623631
148,4,1.623545
149,5,1.623352
150,6,1.621739
151,7,1.621593
152,0,1.629118
153,1,1.629125
154,2,1.629231
155,3,1.623505
156,4,1.623668
157,5,1.623315
158,6,1.621674
159,7,1.621594
160,0,1.629528
161,1,1.628993
162,2,1.629098
163,3,1.623547
164,4,1.623619
165,5,1.623332
166,6,1.621613
167,7,1.621526
168,0,1.629190
169,1,1.629097
170,2,1.629145
171,3,1.623553
172,4,1.623582
173,5,1.623361
174,6,1.621652
175,7,1.621567
176,0,1.629118
177,1,1.629078
178,2,1.629104
179,3,1.623643
180,4,1.623626
181,5,1.623379
182,6,1.621729
183,7,1.621650
184,0,1.629202
185,1,1.629244
186,2,1.629247
187,3,1.623645
188,4,1.623673
189,5,1.623418
190,6,1.621751
191,7,1.621631
192,0,1.629193
193,1,1.629235
194,2,1.629173
195,3,1.623564
196,4,1.623648
197,5,1.623387
198,6,1.621717
199,7,1.621735
200,0,1.629561
201,1,1.629006
202,2,1.629066
203,3,1.623579
204,4,1.623487
205,5,1.623331
206,6,1.621569
207,7,1.621480
208,0,1.629190
209,1,1.629143
210,2,1.629105
211,3,1.623552
212,4,1.623536
213,5,1.623338
214,6,1.621725
215,7,1.621587
216,0,1.629127
217,1,1.629157
218,2,1.629128
219,3,1.623487
220,4,1.623607
221,5,1.623344
222,6,1.621662
223,7,1.621709
224,0,1.629184
225,1,1.629178
226,2,1.629229
227,3,1.623607
228,4,1.623578
229,5,1.623396
230,6,1.621636
231,7,1.621636
232,0,1.629241
233,1,1.629210
234,2,1.629222
235,3,1.623614
236,4,1.623561
237,5,1.623450
238,6,1.621674
239,7,1.621701
240,0,1.629594
241,1,1.629056
242,2,1.629113
243,3,1.623663
244,4,1.623563
245,5,1.623255
246,6,1.621576
247,7,1.621527
248,0,1.629077
249,1,1.629143
250,2,1.629140
251,3,1.623502
252,4,1.623527
253,5,1.623289
254,6,1.621667
255,7,1.621702
256,0,1.629155
257,1,1.629234
258,2,1.629120
259,3,1.623607
260,4,1.623664
261,5,1.623367
262,6,1.621671
263,7,1.621716
264,0,1.629193
265,1,1.629188
266,2,1.629227
267,3,1.623547
268,4,1.623548
269,5,1.623397
270,6,1.621602
271,7,1.621611
272,0,1.629124
273,1,1.629223
274,2,1.629182
275,3,1.623600
276,4,1.623596
277,5,1.623333
278,6,1.621687
279,7,1.621633
280,0,1.629484
281,1,1.629034
282,2,1.629027
283,3,1.623581
284,4,1.623650
285,5,1.623352
286,6,1.621572
287,7,1.621645
288,0,1.629248
289,1,1.629155
290,2,1.629148
291,3,1.623577
292,4,1.623562
293,5,1.623402
294,6,1.621696
295,7,1.621665
296,0,1.629146
297,1,1.629067
298,2,1.629090
299,3,1.623495
300,4,1.623524
301,5,1.623308
302,6,1.621687
303,7,1.621647
304,0,1.629157
305,1,1.629061
306,2,1.629135
307,3,1.623641
308,4,1.623581
309,5,1.623384
310,6,1.621691
311,7,1.621625
