1082,1.718834,2
1083,1.481864,3
1084,1.649228,0
1085,1.535450,1
1086,1.717349,2
1087,1.481314,3
1088,1.649190,0
1089,1.535818,1
1090,1.720660,2
1091,1.479653,3
1092,1.650435,0
1093,1.534229,1
1094,1.722692,2
1095,1.481869,3
1096,1.650965,0
1097,1.532640,1
1098,1.717801,2
1099,1.478672,3
1100,1.649510,0
1101,1.535896,1
1102,1.718207,2
1103,1.482354,3
1104,1.650007,0
1105,1.530974,1
1106,1.719049,2
1107,1.474830,3
1108,1.648497,0
1109,1.533902,1
1110,1.718779,2
1111,1.479349,3
1112,1.649212,0
1113,1.533813,1
1114,1.723005,2
1115,1.482430,3
1116,1.647716,0
1117,1.537508,1
1118,1.716757,2
1119,1.478371,3
1120,1.653050,0
1121,1.530521,1
1122,1.721150,2
1123,1.477493,3
1124,1.649712,0
1125,1.534640,1
1126,1.723394,2
1127,1.478379,3
1128,1.649862,0
1129,1.536254,1
1130,1.719496,2
1131,1.478356,3
1132,1.649882,0
1133,1.535187,1
1134,1.721768,2
1135,1.478114,3
1136,1.649102,0
1137,1.535646,1
1138,1.719666,2
1139,1.479629,3
1140,1.649966,0
1141,1.533608,1
1142,1.718401,2
1143,1.480881,3
1144,1.647810,0
1145,1.537331,1
1146,1.720435,2
1147,1.477447,3
1148,1.650566,0
1149,1.535335,1
1150,1.721524,2
1151,1.482318,3
1152,1.649267,0
1153,1.533584,1
1154,1.718788,2
1155,1.478038,3
1156,1.648507,0
1157,1.535569,1
1158,1.720031,2
1159,1.479017,3
1160,1.648523,0
1161,1.535696,1
1162,1.718997,2
1163,1.477920,3
1164,1.649697,0
1165,1.534471,1
1166,1.717860,2
1167,1.481654,3
1168,1.651692,0
1169,1.535082,1
1170,1.720262,2
1171,1.481055,3
1172,1.649938,0
1173,1.536783,1
1174,1.723312,2
1175,1.480161,3
1176,1.650881,0
1177,1.536747,1
1178,1.719324,2
1179,1.477743,3
1180,1.651812,0
1181,1.531862,1
1182,1.723578,2
1183,1.481741,3
1184,1.650375,0
1185,1.535102,1
1186,1.723503,2
1187,1.478108,3
1188,1.647680,0
1189,1.533804,1
1190,1.719476,2
1191,1.477987,3
1192,1.650308,0
1193,1.535272,1
1194,1.718372,2
1195,1.483206,3
1196,1.647216,0
1197,1.532447,1
1198,1.720752,2
1199,1.479585,3
1200,1.650835,0
1201,1.533762,1
1202,1.717933,2
1203,1.478709,3
1204,1.648633,0
1205,1.536050,1
1206,1.719040,2
1207,1.481523,3
1208,1.651176,0
1209,1.537081,1
1210,1.721801,2
1211,1.481569,3
1212,1.651540,0
1213,1.533967,1
1214,1.719476,2
1215,1.476340,3
1216,1.650584,0
1217,1.533652,1
1218,1.720803,2
1219,1.481055,3
1220,1.647296,0
1221,1.532972,1
1222,1.719301,2
1223,1.478965,3
1224,1.650334,0
1225,1.532689,1
1226,1.720094,2
1227,1.476623,3
1228,1.645690,0
1229,1.536433,1
1230,1.717389,2
1231,1.478880,3
1232,1.647165,0
1233,1.532182,1
1234,1.719202,2
1235,1.479180,3
1236,1.651965,0
1237,1.535899,1
1238,1.719478,2
1239,1.481515,3
1240,1.652233,0
1241,1.535823,1
1242,1.719187,2
1243,1.482037,3
1244,1.653537,0
1245,1.536321,1
1246,1.723541,2
1247,1.481853,3
1248,1.651698,0
1249,1.532820,1
1250,1.717773,2
1251,1.479901,3
1252,1.646661,0
1253,1.533814,1
1254,1.721735,2
1255,1.478670,3
1256,1.651066,0
1257,1.532297,1
1258,1.719013,2
1259,1.482047,3
1260,1.650417,0
1261,1.535581,1
1262,1.723409,2
1263,1.482594,3
1264,1.648246,0
1265,1.537636,1
1266,1.718770,2
1267,1.479965,3
1268,1.650030,0
1269,1.537146,1
1270,1.717741,2
1271,1.480904,3
1272,1.651048,0
1273,1.536623,1
1274,1.719579,2
1275,1.482007,3
1276,1.648577,0
1277,1.537294,1
1278,1.720704,2
1279,1.477200,3
1280,1.650816,0
1281,1.535359,1
1282,1.719289,2
1283,1.478527,3
1284,1.649520,0
1285,1.532116,1
1286,1.723381,2
1287,1.477743,3
1288,1.648677,0
1289,1.537290,1
1290,1.721170,2
1291,1.481440,3
1292,1.653033,0
1293,1.534376,1
1294,1.717907,2
1295,1.481689,3
1296,1.651593,0
1297,1.534346,1
1298,1.717469,2
1299,1.482478,3
1300,1.651152,0
1301,1.532253,1
1302,1.721560,2
1303,1.477118,3
1304,1.649035,0
1305,1.532753,1
1306,1.718724,2
1307,1.478333,3
