indice,canal,tensao
0,0,1.629156
1,1,1.629234
2,2,1.629224
3,3,1.629195
4,4,1.629207
5,5,1.629222
6,6,1.629191
7,7,1.629152
8,0,1.629211
9,1,1.629186
10,2,1.629170
11,3,1.629180
12,4,1.629212
13,5,1.629169
14,6,1.629147
15,7,1.629177
16,0,1.629199
17,1,1.629233
18,2,1.629212
19,3,1.629202
20,4,1.629199
21,5,1.629199
22,6,1.629201
23,7,1.629136
24,0,1.629171
25,1,1.629183
26,2,1.629174
27,3,1.629182
28,4,1.629188
29,5,1.629192
30,6,1.629191
31,7,1.629135
32,0,1.629220
33,1,1.629244
34,2,1.629212
35,3,1.629196
36,4,1.629205
37,5,1.629183
38,6,1.629139
39,7,1.629122
40,0,1.629176
41,1,1.629218
42,2,1.629235
43,3,1.629165
44,4,1.629186
45,5,1.629171
46,6,1.629174
47,7,1.629178
48,0,1.629242
49,1,1.629190
50,2,1.629168
51,3,1.629122
52,4,1.629156
53,5,1.629143
54,6,1.629190
55,7,1.629134
56,0,1.629212
57,1,1.629233
58,2,1.629229
59,3,1.629171
60,4,1.629214
61,5,1.629243
62,6,1.629221
63,7,1.629124
64,0,1.629175
65,1,1.629227
66,2,1.629151
67,3,1.629207
68,4,1.629168
69,5,1.629134
70,6,1.629159
71,7,1.629143
72,0,1.629239
73,1,1.629204
74,2,1.629230
75,3,1.629236
76,4,1.629237
77,5,1.629195
78,6,1.629173
79,7,1.629111
80,0,1.629170
81,1,1.629198
82,2,1.629257
83,3,1.629161
84,4,1.629188
85,5,1.629190
86,6,1.629204
87,7,1.629133
88,0,1.629226
89,1,1.629241
90,2,1.629241
91,3,1.629183
92,4,1.629205
93,5,1.629192
94,6,1.629123
95,7,1.629115
96,0,1.629191
97,1,1.629235
98,2,1.629199
99,3,1.629211
100,4,1.629164
101,5,1.629199
102,6,1.629200
103,7,1.629155
104,0,1.629218
105,1,1.629206
106,2,1.629213
107,3,1.629197
108,4,1.629156
109,5,1.629169
110,6,1.629165
111,7,1.629167
112,0,1.629195
113,1,1.629222
114,2,1.629214
115,3,1.629208
116,4,1.629221
117,5,1.629202
118,6,1.629217
119,7,1.629146
120,0,1.629202
121,1,1.629202
122,2,1.629226
123,3,1.629168
124,4,1.629213
125,5,1.629198
126,6,1.629159
127,7,1.629144
128,0,1.629201
129,1,1.629229
130,2,1.629225
131,3,1.629230
132,4,1.629204
133,5,1.629173
134,6,1.629162
135,7,1.629096
136,0,1.629181
137,1,1.629195
138,2,1.629207
139,3,1.629218
140,4,1.629188
141,5,1.629178
142,6,1.629187
143,7,1.629185
144,0,1.629201
145,1,1.629236
146,2,1.629230
147,3,1.629187
148,4,1.629182
149,5,1.629133
150,6,1.629189
151,7,1.629142
152,0,1.629204
153,1,1.629239
154,2,1.629192
155,3,1.629201
156,4,1.629205
157,5,1.629235
158,6,1.629209
159,7,1.629190
