indice,canal,tensao
0,0,1.629516
1,1,1.629752
2,2,1.629509
3,3,1.629615
4,4,1.629616
5,5,1.629544
6,6,1.629567
7,7,1.629579
8,0,1.629670
9,1,1.629593
10,2,1.629617
11,3,1.629655
12,4,1.629477
13,5,1.629578
14,6,1.629642
15,7,1.629538
16,0,1.629598
17,1,1.629650
18,2,1.629663
19,3,1.629544
20,4,1.629655
21,5,1.629687
22,6,1.629573
23,7,1.629568
24,0,1.629675
25,1,1.629611
26,2,1.629548
27,3,1.629617
28,4,1.629667
29,5,1.629505
30,6,1.629602
31,7,1.629613
32,0,1.629614
33,1,1.629639
34,2,1.629663
35,3,1.629639
36,4,1.629525
37,5,1.629688
38,6,1.629631
39,7,1.629550
40,0,1.629639
41,1,1.629824
42,2,1.629652
43,3,1.629716
44,4,1.629645
45,5,1.629770
46,6,1.629553
47,7,1.629598
48,0,1.629634
49,1,1.629546
50,2,1.629624
51,3,1.629619
52,4,1.629557
53,5,1.629536
54,6,1.629654
55,7,1.629572
56,0,1.629550
57,1,1.629633
58,2,1.629680
59,3,1.629541
60,4,1.629604
61,5,1.629609
62,6,1.629590
63,7,1.629592
64,0,1.629647
65,1,1.629741
66,2,1.629546
67,3,1.629637
68,4,1.629646
69,5,1.629590
70,6,1.629506
71,7,1.629556
72,0,1.629612
73,1,1.629599
74,2,1.629592
75,3,1.629563
76,4,1.629577
77,5,1.629605
78,6,1.629666
79,7,1.629546
80,0,1.629556
81,1,1.629776
82,2,1.629584
83,3,1.629596
84,4,1.629584
85,5,1.629686
86,6,1.629558
87,7,1.629450
88,0,1.629679
89,1,1.629617
90,2,1.629714
91,3,1.629640
92,4,1.629682
93,5,1.629571
94,6,1.629639
95,7,1.629562
96,0,1.629552
97,1,1.629553
98,2,1.629652
99,3,1.629595
100,4,1.629555
101,5,1.629657
102,6,1.629653
103,7,1.629501
104,0,1.629643
105,1,1.629678
106,2,1.629576
107,3,1.629613
108,4,1.629661
109,5,1.629671
110,6,1.629576
111,7,1.629629
112,0,1.629654
113,1,1.629670
114,2,1.629629
115,3,1.629694
116,4,1.629665
117,5,1.629507
118,6,1.629655
119,7,1.629571
120,0,1.629526
121,1,1.629695
122,2,1.629605
123,3,1.629595
124,4,1.629555
125,5,1.629775
126,6,1.629538
127,7,1.629539
128,0,1.629674
129,1,1.629685
130,2,1.629578
131,3,1.629571
132,4,1.629670
133,5,1.629557
134,6,1.629598
135,7,1.629577
136,0,1.629660
137,1,1.629656
138,2,1.629671
139,3,1.629640
140,4,1.629579
141,5,1.629571
142,6,1.629585
143,7,1.629494
144,0,1.629537
145,1,1.629640
146,2,1.629605
147,3,1.629590
148,4,1.629642
149,5,1.629620
150,6,1.629586
151,7,1.629506
152,0,1.629704
153,1,1.629652
154,2,1.629630
155,3,1.629641
156,4,1.629629
157,5,1.629542
158,6,1.629625
159,7,1.629639
160,0,1.629602
161,1,1.629730
162,2,1.629668
163,3,1.629705
164,4,1.629586
165,5,1.629749
166,6,1.629633
167,7,1.629476
168,0,1.629602
169,1,1.629629
170,2,1.629550
171,3,1.629587
172,4,1.629655
173,5,1.629644
174,6,1.629562
175,7,1.629538
176,0,1.629648
177,1,1.629604
178,2,1.629634
179,3,1.629688
180,4,1.629569
181,5,1.629577
182,6,1.629634
183,7,1.629589
184,0,1.629596
185,1,1.629714
186,2,1.629713
187,3,1.629568
188,4,1.629611
189,5,1.629658
190,6,1.629583
191,7,1.629479
192,0,1.629629
193,1,1.629646
194,2,1.629541
195,3,1.629575
196,4,1.629654
197,5,1.629593
198,6,1.629600
199,7,1.629557
200,0,1.629680
201,1,1.629750
202,2,1.629584
203,3,1.629702
204,4,1.629627
205,5,1.629649
206,6,1.629613
207,7,1.629559
208,0,1.629596
209,1,1.629719
210,2,1.629640
211,3,1.629536
212,4,1.629675
213,5,1.629617
214,6,1.629491
