indice,canal,tensao
0,0,1.629973
1,1,1.630028
2,2,1.630023
3,3,1.624408
4,4,1.624429
5,5,1.624405
6,6,1.622505
7,7,1.622435
8,0,1.630016
9,1,1.630028
10,2,1.630031
11,3,1.624420
12,4,1.624450
13,5,1.624396
14,6,1.622497
15,7,1.622454
16,0,1.630022
17,1,1.630030
18,2,1.630021
19,3,1.624433
20,4,1.624442
21,5,1.624398
22,6,1.622472
23,7,1.622476
24,0,1.630028
25,1,1.630023
26,2,1.630028
27,3,1.624455
28,4,1.624433
29,5,1.624380
30,6,1.622478
31,7,1.622485
32,0,1.630028
33,1,1.630032
34,2,1.630050
35,3,1.624459
36,4,1.624422
37,5,1.624366
38,6,1.622498
39,7,1.622487
40,0,1.630027
41,1,1.630023
42,2,1.630060
43,3,1.624441
44,4,1.624418
45,5,1.624352
46,6,1.622517
47,7,1.622490
48,0,1.630030
49,1,1.630038
50,2,1.630068
51,3,1.624429
52,4,1.624394
53,5,1.624371
54,6,1.622511
55,7,1.622493
56,0,1.630031
57,1,1.630062
58,2,1.630071
59,3,1.624413
60,4,1.624377
61,5,1.624396
62,6,1.622526
63,7,1.622494
64,0,1.630027
65,1,1.630067
66,2,1.630046
67,3,1.624412
68,4,1.624390
69,5,1.624402
70,6,1.622521
71,7,1.622500
72,0,1.630054
73,1,1.630068
74,2,1.630042
75,3,1.624401
76,4,1.624417
77,5,1.624398
78,6,1.622523
79,7,1.622493
80,0,1.630068
81,1,1.630057
82,2,1.630024
83,3,1.624393
84,4,1.624421
85,5,1.624394
86,6,1.622522
87,7,1.622511
88,0,1.630085
89,1,1.630044
90,2,1.630002
91,3,1.624411
92,4,1.624413
93,5,1.624396
94,6,1.622519
95,7,1.622524
96,0,1.630056
97,1,1.630030
98,2,1.629995
99,3,1.624426
100,4,1.624411
101,5,1.624399
102,6,1.622530
103,7,1.622533
104,0,1.630024
105,1,1.630014
106,2,1.630021
107,3,1.624426
108,4,1.624421
109,5,1.624398
110,6,1.622552
111,7,1.622515
112,0,1.630027
113,1,1.630005
114,2,1.630035
115,3,1.624436
116,4,1.624416
117,5,1.624408
118,6,1.622562
119,7,1.622509
120,0,1.630017
121,1,1.630015
122,2,1.630042
123,3,1.624434
124,4,1.624433
125,5,1.624434
126,6,1.622562
127,7,1.622487
128,0,1.630008
129,1,1.630042
130,2,1.630048
131,3,1.624435
132,4,1.624432
133,5,1.624447
134,6,1.622540
135,7,1.622487
136,0,1.630016
137,1,1.630046
138,2,1.630043
139,3,1.624427
140,4,1.624443
141,5,1.624453
142,6,1.622524
143,7,1.622462
144,0,1.630034
145,1,1.630039
146,2,1.630040
147,3,1.624432
148,4,1.624471
149,5,1.624423
150,6,1.622526
151,7,1.622471
152,0,1.630033
153,1,1.630053
154,2,1.630054
155,3,1.624453
156,4,1.624466
157,5,1.624420
158,6,1.622499
159,7,1.622487
160,0,1.630052
161,1,1.630055
162,2,1.630062
163,3,1.624478
164,4,1.624463
165,5,1.624405
166,6,1.622500
167,7,1.622505
168,0,1.630051
169,1,1.630045
170,2,1.630061
171,3,1.624483
172,4,1.624446
173,5,1.624386
174,6,1.622508
175,7,1.622496
176,0,1.630043
177,1,1.630049
178,2,1.630089
179,3,1.624465
180,4,1.624441
181,5,1.624381
182,6,1.622535
183,7,1.622511
184,0,1.630046
185,1,1.630067
186,2,1.630090
187,3,1.624450
188,4,1.624426
189,5,1.624389
190,6,1.622530
191,7,1.622515
192,0,1.630050
193,1,1.630085
194,2,1.630090
195,3,1.624444
196,4,1.624402
197,5,1.624405
198,6,1.622545
199,7,1.622511
200,0,1.630049
201,1,1.630098
202,2,1.630065
203,3,1.624430
204,4,1.624410
205,5,1.624421
206,6,1.622540
207,7,1.622514
208,0,1.630070
209,1,1.630091
210,2,1.630056
211,3,1.624419
212,4,1.624427
213,5,1.624418
214,6,1.622549
215,7,1.622515
216,0,1.630087
217,1,1.630083
218,2,1.630061
219,3,1.624418
220,4,1.624438
221,5,1.624420
222,6,1.622542
223,7,1.622531
224,0,1.630091
225,1,1.630067
226,2,1.630021
227,3,1.624436
228,4,1.624444
229,5,1.624426
230,6,1.622543
231,7,1.622546
232,0,1.630070
233,1,1.630060
234,2,1.630016
235,3,1.624439
236,4,1.624439
237,5,1.624423
238,6,1.622555
239,7,1.622556
240,0,1.630071
241,1,1.630041
242,2,1.630046
243,3,1.624456
244,4,1.624440
245,5,1.624418
246,6,1.622567
247,7,1.622539
248,0,1.630048
249,1,1.630028
250,2,1.630061
251,3,1.624454
252,4,1.624442
253,5,1.624432
254,6,1.622596
255,7,1.622530
256,0,1.630047
257,1,1.630041
258,2,1.630073
259,3,1.624451
260,4,1.624448
261,5,1.624450
262,6,1.622577
263,7,1.622519
264,0,1.630023
265,1,1.630054
266,2,1.630057
267,3,1.624440
268,4,1.624447
269,5,1.624459
270,6,1.622559
271,7,1.622503
272,0,1.630028
273,1,1.630058
274,2,1.630064
275,3,1.624455
276,4,1.624466
277,5,1.624465
278,6,1.622549
279,7,1.622491
280,0,1.630055
281,1,1.630071
282,2,1.630070
283,3,1.624464
284,4,1.624478
285,5,1.624455
286,6,1.622541
287,7,1.622481
288,0,1.630064
289,1,1.630067
290,2,1.630061
291,3,1.624461
292,4,1.624480
293,5,1.624427
294,6,1.622522
295,7,1.622512
296,0,1.630061
297,1,1.630063
298,2,1.630064
299,3,1.624483
300,4,1.624475
301,5,1.624415
302,6,1.622519
303,7,1.622525
304,0,1.630059
305,1,1.630061
306,2,1.630079
307,3,1.624484
308,4,1.624464
309,5,1.624403
310,6,1.622528
311,7,1.622531
312,0,1.630067
313,1,1.630065
314,2,1.630099
315,3,1.624489
316,4,1.624449
