indice,canal,tensao
0,0,1.649169
1,1,1.649189
2,2,1.649131
3,3,1.640264
4,4,1.640211
5,5,1.640218
6,6,1.628497
7,7,1.628482
8,0,1.649209
9,1,1.649226
10,2,1.649184
11,3,1.640204
12,4,1.640281
13,5,1.640217
14,6,1.628556
15,7,1.628450
16,0,1.649293
17,1,1.649157
18,2,1.649246
19,3,1.640143
20,4,1.640257
21,5,1.640185
22,6,1.628562
23,7,1.628467
24,0,1.649230
25,1,1.649224
26,2,1.649174
27,3,1.640152
28,4,1.640218
29,5,1.640259
30,6,1.628516
31,7,1.628569
32,0,1.649216
33,1,1.649275
34,2,1.649139
35,3,1.640235
36,4,1.640121
37,5,1.640196
38,6,1.628467
39,7,1.628525
40,0,1.649575
41,1,1.649004
42,2,1.649086
43,3,1.640254
44,4,1.640193
45,5,1.640241
46,6,1.628797
47,7,1.628378
48,0,1.649254
49,1,1.649089
50,2,1.649275
51,3,1.640200
52,4,1.640269
53,5,1.640077
54,6,1.628502
55,7,1.628437
56,0,1.649290
57,1,1.649211
58,2,1.649268
59,3,1.640198
60,4,1.640261
61,5,1.640220
62,6,1.628488
63,7,1.628513
64,0,1.649252
65,1,1.649279
66,2,1.649195
67,3,1.640246
68,4,1.640143
69,5,1.640191
70,6,1.628368
71,7,1.628507
72,0,1.649194
73,1,1.649194
74,2,1.649138
75,3,1.640263
76,4,1.640173
77,5,1.640208
78,6,1.628510
79,7,1.628527
80,0,1.649508
81,1,1.649097
82,2,1.649199
83,3,1.640334
84,4,1.640255
85,5,1.640158
86,6,1.628742
87,7,1.628340
88,0,1.649268
89,1,1.649145
90,2,1.649217
91,3,1.640163
92,4,1.640253
93,5,1.640168
94,6,1.628557
95,7,1.628466
96,0,1.649221
97,1,1.649219
98,2,1.649120
99,3,1.640233
100,4,1.640113
101,5,1.640285
102,6,1.628494
103,7,1.628523
104,0,1.649189
105,1,1.649110
106,2,1.649104
107,3,1.640231
108,4,1.640169
109,5,1.640204
110,6,1.628550
111,7,1.628488
112,0,1.649248
113,1,1.649237
114,2,1.649237
115,3,1.640188
116,4,1.640235
117,5,1.640169
118,6,1.628615
119,7,1.628469
120,0,1.649510
121,1,1.649009
122,2,1.649189
123,3,1.640198
124,4,1.640101
125,5,1.640206
126,6,1.628721
127,7,1.628499
128,0,1.649281
129,1,1.649240
130,2,1.649168
131,3,1.640276
132,4,1.640199
133,5,1.640260
134,6,1.628474
135,7,1.628549
136,0,1.649200
137,1,1.649218
138,2,1.649165
139,3,1.640195
140,4,1.640180
141,5,1.640180
142,6,1.628436
143,7,1.628491
144,0,1.649220
145,1,1.649228
146,2,1.649213
147,3,1.640143
148,4,1.640289
149,5,1.640155
150,6,1.628595
151,7,1.628472
152,0,1.649293
153,1,1.649172
154,2,1.649231
155,3,1.640223
156,4,1.640272
157,5,1.640141
158,6,1.628493
159,7,1.628460
160,0,1.649510
161,1,1.649154
162,2,1.649233
163,3,1.640348
164,4,1.640227
165,5,1.640317
166,6,1.628720
167,7,1.628524
168,0,1.649131
169,1,1.649278
170,2,1.649137
171,3,1.640322
172,4,1.640151
173,5,1.640074
174,6,1.628510
175,7,1.628423
176,0,1.649158
177,1,1.649198
178,2,1.649191
179,3,1.640196
180,4,1.640276
181,5,1.640253
182,6,1.628551
183,7,1.628382
184,0,1.649399
185,1,1.649219
186,2,1.649147
187,3,1.640226
188,4,1.640244
189,5,1.640189
190,6,1.628599
191,7,1.628454
192,0,1.649244
193,1,1.649193
194,2,1.649137
195,3,1.640216
196,4,1.640180
197,5,1.640287
198,6,1.628476
199,7,1.628512
200,0,1.649424
201,1,1.649143
202,2,1.649080
203,3,1.640301
204,4,1.640184
205,5,1.640186
206,6,1.628674
207,7,1.628445
208,0,1.649254
209,1,1.649156
210,2,1.649246
211,3,1.640215
212,4,1.640149
213,5,1.640180
214,6,1.628505
215,7,1.628369
216,0,1.649222
217,1,1.649207
218,2,1.649232
219,3,1.640235
220,4,1.640192
221,5,1.640173
222,6,1.628519
223,7,1.628560
224,0,1.649181
225,1,1.649249
226,2,1.649198
227,3,1.640244
228,4,1.640167
229,5,1.640221
230,6,1.628500
231,7,1.628533
232,0,1.649197
233,1,1.649225
234,2,1.649230
235,3,1.640224
236,4,1.640267
237,5,1.640243
238,6,1.628622
239,7,1.628476
240,0,1.649492
241,1,1.649108
242,2,1.649137
243,3,1.640301
244,4,1.640192
245,5,1.640165
246,6,1.628652
247,7,1.628378
248,0,1.649203
249,1,1.649195
250,2,1.649167
251,3,1.640242
252,4,1.640233
253,5,1.640205
254,6,1.628601
255,7,1.628523
256,0,1.649230
257,1,1.649269
258,2,1.649235
259,3,1.640314
260,4,1.640223
261,5,1.640259
262,6,1.628523
263,7,1.628407
264,0,1.649153
265,1,1.649251
266,2,1.649168
267,3,1.640301
268,4,1.640207
269,5,1.640280
270,6,1.628608
271,7,1.628438
272,0,1.649324
273,1,1.649212
274,2,1.649312
275,3,1.640230
276,4,1.640202
277,5,1.640169
278,6,1.628497
279,7,1.628365
280,0,1.649458
281,1,1.649081
282,2,1.649146
283,3,1.640319
284,4,1.640219
285,5,1.640179
286,6,1.628702
287,7,1.628418
288,0,1.649157
289,1,1.649285
290,2,1.649225
291,3,1.640283
292,4,1.640152
293,5,1.640213
294,6,1.628597
295,7,1.628579
296,0,1.649166
297,1,1.649234
298,2,1.649176
299,3,1.640313
300,4,1.640172
301,5,1.640188
302,6,1.628568
303,7,1.628610
304,0,1.649257
305,1,1.649191
306,2,1.649317
307,3,1.640298
308,4,1.640230
309,5,1.640267
310,6,1.628562
311,7,1.628410
312,0,1.649253
313,1,1.649221
314,2,1.649211
