indice,canal,tensao
320000,0,1.633771
320001,1,1.633785
320002,2,1.633776
320003,3,1.628165
320004,4,1.628190
320005,5,1.628166
320006,6,1.626233
320007,7,1.626177
320008,0,1.633785
320009,1,1.633792
320010,2,1.633782
320011,3,1.628172
320012,4,1.628188
320013,5,1.628128
320014,6,1.626213
320015,7,1.626189
320016,0,1.633793
320017,1,1.633793
320018,2,1.633792
320019,3,1.628187
320020,4,1.628166
320021,5,1.628144
320022,6,1.626209
320023,7,1.626210
320024,0,1.633791
320025,1,1.633800
320026,2,1.633801
320027,3,1.628186
320028,4,1.628158
320029,5,1.628115
320030,6,1.626228
320031,7,1.626204
320032,0,1.633785
320033,1,1.633785
320034,2,1.633813
320035,3,1.628186
320036,4,1.628149
320037,5,1.628112
320038,6,1.626233
320039,7,1.626208
320040,0,1.633785
320041,1,1.633790
320042,2,1.633819
320043,3,1.628155
320044,4,1.628116
320045,5,1.628114
320046,6,1.626229
320047,7,1.626208
320048,0,1.633775
320049,1,1.633807
320050,2,1.633803
320051,3,1.628146
320052,4,1.628107
320053,5,1.628123
320054,6,1.626234
320055,7,1.626197
320056,0,1.633773
320057,1,1.633812
320058,2,1.633787
320059,3,1.628124
320060,4,1.628138
320061,5,1.628138
320062,6,1.626222
320063,7,1.626195
320064,0,1.633791
320065,1,1.633807
320066,2,1.633772
320067,3,1.628107
320068,4,1.628124
320069,5,1.628138
320070,6,1.626225
320071,7,1.626194
320072,0,1.633804
320073,1,1.633788
320074,2,1.633754
320075,3,1.628117
320076,4,1.628134
320077,5,1.628129
320078,6,1.626234
320079,7,1.626210
320080,0,1.633796
320081,1,1.633769
320082,2,1.633734
320083,3,1.628132
320084,4,1.628138
320085,5,1.628127
320086,6,1.626225
320087,7,1.626233
320088,0,1.633784
320089,1,1.633762
320090,2,1.633743
320091,3,1.628139
320092,4,1.628135
320093,5,1.628125
320094,6,1.626230
320095,7,1.626222
320096,0,1.633762
320097,1,1.633745
320098,2,1.633762
320099,3,1.628141
320100,4,1.628139
320101,5,1.628131
320102,6,1.626251
320103,7,1.626223
320104,0,1.633759
320105,1,1.633734
320106,2,1.633780
320107,3,1.628140
320108,4,1.628138
320109,5,1.628148
320110,6,1.626256
320111,7,1.626201
320112,0,1.633749
320113,1,1.633751
320114,2,1.633765
320115,3,1.628134
320116,4,1.628132
