indice,canal,tensao
0,0,1.629405
1,1,1.629516
2,2,1.629518
3,3,1.623928
4,4,1.623928
5,5,1.623828
6,6,1.621935
7,7,1.621923
8,0,1.629441
9,1,1.629330
10,2,1.629422
11,3,1.623763
12,4,1.623802
13,5,1.623651
14,6,1.621959
15,7,1.621802
16,0,1.629487
17,1,1.629474
18,2,1.629510
19,3,1.623856
20,4,1.623642
21,5,1.623558
22,6,1.621842
23,7,1.621827
24,0,1.629341
25,1,1.629357
26,2,1.629253
27,3,1.623651
28,4,1.623685
29,5,1.623745
30,6,1.621984
31,7,1.621923
32,0,1.629431
33,1,1.629396
34,2,1.629457
35,3,1.623878
36,4,1.623919
37,5,1.623641
38,6,1.621923
39,7,1.621854
40,0,1.629639
41,1,1.629170
42,2,1.629249
43,3,1.623787
44,4,1.623786
45,5,1.623623
46,6,1.621827
47,7,1.621670
48,0,1.629285
49,1,1.629345
50,2,1.629225
51,3,1.623952
52,4,1.623769
53,5,1.623772
54,6,1.621961
55,7,1.621934
56,0,1.629512
57,1,1.629463
58,2,1.629441
59,3,1.623868
60,4,1.623948
61,5,1.623706
62,6,1.622002
63,7,1.621999
64,0,1.629485
65,1,1.629476
66,2,1.629252
67,3,1.623845
68,4,1.623901
69,5,1.623849
70,6,1.621963
71,7,1.621914
72,0,1.629455
73,1,1.629398
74,2,1.629490
75,3,1.623955
76,4,1.623814
77,5,1.623644
78,6,1.621880
79,7,1.621863
80,0,1.629701
81,1,1.629243
82,2,1.629137
83,3,1.623594
84,4,1.623617
85,5,1.623583
86,6,1.621625
87,7,1.621671
88,0,1.629259
89,1,1.629295
90,2,1.629447
91,3,1.623961
92,4,1.623760
93,5,1.623562
94,6,1.621836
95,7,1.621824
96,0,1.629457
97,1,1.629341
98,2,1.629390
99,3,1.623706
100,4,1.623663
101,5,1.623738
102,6,1.622046
103,7,1.621905
104,0,1.629518
105,1,1.629499
106,2,1.629518
107,3,1.623870
108,4,1.623831
109,5,1.623647
110,6,1.621800
111,7,1.621871
112,0,1.629402
113,1,1.629491
114,2,1.629334
115,3,1.623723
116,4,1.623701
117,5,1.623738
118,6,1.621884
119,7,1.621737
120,0,1.629677
121,1,1.629116
122,2,1.629264
123,3,1.623725
124,4,1.623868
125,5,1.623616
126,6,1.621782
127,7,1.621829
128,0,1.629465
129,1,1.629264
130,2,1.629319
131,3,1.623730
132,4,1.623660
133,5,1.623718
134,6,1.621747
135,7,1.621845
136,0,1.629550
137,1,1.629438
138,2,1.629552
139,3,1.623760
140,4,1.623732
141,5,1.623591
142,6,1.621764
143,7,1.621813
144,0,1.629364
145,1,1.629410
146,2,1.629301
147,3,1.623664
148,4,1.623651
149,5,1.623615
150,6,1.621813
151,7,1.621823
152,0,1.629372
153,1,1.629534
154,2,1.629525
155,3,1.623908
156,4,1.623818
157,5,1.623771
158,6,1.621997
159,7,1.621913
160,0,1.629881
161,1,1.629255
162,2,1.629134
163,3,1.623504
164,4,1.623656
165,5,1.623621
166,6,1.621782
167,7,1.621630
168,0,1.629233
169,1,1.629275
170,2,1.629422
171,3,1.623882
172,4,1.623769
173,5,1.623724
174,6,1.621891
175,7,1.621811
176,0,1.629327
177,1,1.629523
178,2,1.629480
179,3,1.623871
180,4,1.623871
181,5,1.623801
182,6,1.621946
183,7,1.621907
184,0,1.629495
185,1,1.629441
186,2,1.629547
187,3,1.623914
188,4,1.623930
189,5,1.623647
190,6,1.621794
191,7,1.621917
192,0,1.629445
193,1,1.629367
194,2,1.629312
195,3,1.623781
196,4,1.623752
197,5,1.623685
198,6,1.621814
199,7,1.621836
200,0,1.629729
201,1,1.629092
202,2,1.629175
203,3,1.623746
204,4,1.623803
205,5,1.623613
206,6,1.621831
207,7,1.621806
208,0,1.629343
209,1,1.629429
210,2,1.629352
211,3,1.623952
212,4,1.623734
213,5,1.623733
214,6,1.621931
215,7,1.622125
216,0,1.629375
217,1,1.629223
218,2,1.629437
219,3,1.623787
220,4,1.623728
221,5,1.623748
222,6,1.621899
223,7,1.621965
224,0,1.629463
225,1,1.629448
226,2,1.629555
227,3,1.623837
228,4,1.623869
229,5,1.623759
230,6,1.622041
231,7,1.621892
232,0,1.629432
233,1,1.629502
234,2,1.629506
235,3,1.623861
236,4,1.623830
237,5,1.623763
238,6,1.621798
239,7,1.621845
240,0,1.629797
241,1,1.629100
242,2,1.629124
243,3,1.623644
244,4,1.623729
245,5,1.623668
246,6,1.621764
247,7,1.621776
248,0,1.629347
249,1,1.629229
250,2,1.629315
251,3,1.623879
252,4,1.623834
253,5,1.623635
254,6,1.621766
255,7,1.621803
256,0,1.629480
257,1,1.629491
258,2,1.629466
259,3,1.623862
260,4,1.623896
261,5,1.623686
262,6,1.621770
263,7,1.621774
264,0,1.629432
265,1,1.629416
266,2,1.629446
267,3,1.623850
268,4,1.623904
269,5,1.623671
270,6,1.621829
271,7,1.621779
272,0,1.629438
273,1,1.629462
274,2,1.629488
275,3,1.623883
276,4,1.623845
277,5,1.623610
278,6,1.621850
279,7,1.621847
280,0,1.629843
281,1,1.629218
282,2,1.629308
283,3,1.623803
284,4,1.623770
285,5,1.623644
286,6,1.621742
287,7,1.621645
