indice,canal,tensao
240000,0,1.630287
240001,1,1.630148
240002,2,1.630208
240003,3,1.624693
240004,4,1.624745
240005,5,1.624428
240006,6,1.622654
240007,7,1.622602
240008,0,1.630122
240009,1,1.630211
240010,2,1.630180
240011,3,1.624541
240012,4,1.624510
240013,5,1.624448
240014,6,1.622580
240015,7,1.622500
240016,0,1.630226
240017,1,1.630312
240018,2,1.630341
240019,3,1.624702
240020,4,1.624488
240021,5,1.624525
240022,6,1.622735
240023,7,1.622787
240024,0,1.630203
240025,1,1.630107
240026,2,1.630058
240027,3,1.624638
240028,4,1.624616
240029,5,1.624565
240030,6,1.622711
240031,7,1.622522
240032,0,1.629961
240033,1,1.630211
240034,2,1.630201
240035,3,1.624425
240036,4,1.624398
240037,5,1.624515
240038,6,1.622754
240039,7,1.622646
240040,0,1.630153
240041,1,1.630368
240042,2,1.629819
240043,3,1.624388
240044,4,1.624489
240045,5,1.624451
240046,6,1.622604
240047,7,1.622536
240048,0,1.630126
240049,1,1.630080
240050,2,1.629992
240051,3,1.624342
240052,4,1.624571
240053,5,1.624411
240054,6,1.622579
240055,7,1.622763
240056,0,1.630164
240057,1,1.630073
240058,2,1.630089
240059,3,1.624449
240060,4,1.624532
240061,5,1.624499
240062,6,1.622660
240063,7,1.622714
240064,0,1.630309
240065,1,1.630055
240066,2,1.630146
240067,3,1.624575
240068,4,1.624591
240069,5,1.624526
240070,6,1.622654
240071,7,1.622649
240072,0,1.630118
240073,1,1.630115
240074,2,1.630188
240075,3,1.624536
240076,4,1.624537
240077,5,1.624480
240078,6,1.622652
240079,7,1.622638
240080,0,1.630244
240081,1,1.630675
240082,2,1.629981
240083,3,1.624458
240084,4,1.624486
240085,5,1.624447
240086,6,1.622607
240087,7,1.622593
240088,0,1.630054
240089,1,1.630038
240090,2,1.629931
240091,3,1.624368
240092,4,1.624587
240093,5,1.624478
240094,6,1.622725
240095,7,1.622684
240096,0,1.630198
240097,1,1.630187
240098,2,1.630199
240099,3,1.624566
240100,4,1.624416
240101,5,1.624368
240102,6,1.622515
240103,7,1.622534
240104,0,1.630144
240105,1,1.630085
240106,2,1.630095
240107,3,1.624469
240108,4,1.624457
240109,5,1.624429
240110,6,1.622548
240111,7,1.622557
240112,0,1.630118
240113,1,1.630141
240114,2,1.630074
240115,3,1.624449
240116,4,1.624478
240117,5,1.624458
240118,6,1.622704
240119,7,1.622649
240120,0,1.630021
240121,1,1.630470
240122,2,1.629729
240123,3,1.624481
240124,4,1.624585
240125,5,1.624385
240126,6,1.622541
240127,7,1.622461
240128,0,1.630048
240129,1,1.630355
240130,2,1.629909
240131,3,1.624503
240132,4,1.624475
240133,5,1.624455
240134,6,1.622528
240135,7,1.622646
240136,0,1.630160
240137,1,1.630117
240138,2,1.630067
240139,3,1.624526
240140,4,1.624525
240141,5,1.624501
240142,6,1.622636
240143,7,1.622590
240144,0,1.630279
240145,1,1.630201
240146,2,1.630192
240147,3,1.624512
240148,4,1.624440
240149,5,1.624388
240150,6,1.622722
240151,7,1.622742
240152,0,1.630249
240153,1,1.630137
240154,2,1.630113
240155,3,1.624501
240156,4,1.624539
240157,5,1.624501
240158,6,1.622656
240159,7,1.622688
240160,0,1.630224
240161,1,1.630622
240162,2,1.630013
240163,3,1.624423
240164,4,1.624523
240165,5,1.624491
240166,6,1.622700
240167,7,1.622529
240168,0,1.630114
240169,1,1.630119
240170,2,1.630207
240171,3,1.624529
240172,4,1.624621
240173,5,1.624461
240174,6,1.622593
240175,7,1.622493
240176,0,1.630040
240177,1,1.630217
240178,2,1.630068
240179,3,1.624447
240180,4,1.624417
240181,5,1.624410
240182,6,1.622592
240183,7,1.622659
240184,0,1.630164
240185,1,1.630114
240186,2,1.630125
240187,3,1.624454
240188,4,1.624583
240189,5,1.624430
240190,6,1.622620
240191,7,1.622633
240192,0,1.630297
240193,1,1.630082
240194,2,1.630046
240195,3,1.624539
240196,4,1.624564
240197,5,1.624449
240198,6,1.622764
240199,7,1.622714
240200,0,1.630302
240201,1,1.630584
240202,2,1.629854
240203,3,1.624466
240204,4,1.624675
240205,5,1.624492
240206,6,1.622705
240207,7,1.622538
240208,0,1.630138
240209,1,1.630037
240210,2,1.630055
240211,3,1.624398
240212,4,1.624417
240213,5,1.624305
240214,6,1.622614
240215,7,1.622570
240216,0,1.630136
240217,1,1.630122
240218,2,1.630102
240219,3,1.624537
240220,4,1.624460
240221,5,1.624309
240222,6,1.622504
