indice,canal,tensao
0,0,1.649452
1,1,1.649334
2,2,1.649330
3,3,1.640367
4,4,1.640391
5,5,1.640385
6,6,1.628799
7,7,1.628851
8,0,1.649330
9,1,1.649408
10,2,1.649373
11,3,1.640256
12,4,1.640360
13,5,1.640343
14,6,1.628905
15,7,1.628918
16,0,1.649424
17,1,1.649454
18,2,1.649376
19,3,1.640242
20,4,1.640442
21,5,1.640280
22,6,1.628983
23,7,1.628818
24,0,1.649361
25,1,1.649361
26,2,1.649347
27,3,1.640288
28,4,1.640266
29,5,1.640367
30,6,1.628769
31,7,1.628822
32,0,1.649417
33,1,1.649527
34,2,1.649287
35,3,1.640406
36,4,1.640238
37,5,1.640465
38,6,1.628883
39,7,1.628818
40,0,1.649336
41,1,1.649635
42,2,1.649148
43,3,1.640279
44,4,1.640437
45,5,1.640245
46,6,1.628931
47,7,1.629003
48,0,1.649483
49,1,1.649339
50,2,1.649426
51,3,1.640337
52,4,1.640412
53,5,1.640349
54,6,1.628842
55,7,1.628903
56,0,1.649398
57,1,1.649446
58,2,1.649321
59,3,1.640324
60,4,1.640289
61,5,1.640292
62,6,1.628888
63,7,1.628805
64,0,1.649403
65,1,1.649407
66,2,1.649293
67,3,1.640434
68,4,1.640303
69,5,1.640313
70,6,1.628951
71,7,1.628821
72,0,1.649358
73,1,1.649435
74,2,1.649226
75,3,1.640444
76,4,1.640351
77,5,1.640373
78,6,1.628888
79,7,1.628815
80,0,1.649492
81,1,1.649616
82,2,1.649297
83,3,1.640311
84,4,1.640459
85,5,1.640289
86,6,1.628976
87,7,1.629038
88,0,1.649330
89,1,1.649367
90,2,1.649445
91,3,1.640249
92,4,1.640345
93,5,1.640343
94,6,1.628897
95,7,1.628810
96,0,1.649333
97,1,1.649400
98,2,1.649280
99,3,1.640319
100,4,1.640294
101,5,1.640391
102,6,1.628842
103,7,1.628893
104,0,1.649368
105,1,1.649332
106,2,1.649364
107,3,1.640388
108,4,1.640266
109,5,1.640289
110,6,1.628888
111,7,1.628909
112,0,1.649445
113,1,1.649340
114,2,1.649350
115,3,1.640362
116,4,1.640466
117,5,1.640387
118,6,1.628966
119,7,1.628773
120,0,1.649472
121,1,1.649637
122,2,1.649266
123,3,1.640342
124,4,1.640412
125,5,1.640193
126,6,1.628764
127,7,1.629057
128,0,1.649261
129,1,1.649408
130,2,1.649340
131,3,1.640300
132,4,1.640243
133,5,1.640384
134,6,1.628813
135,7,1.628869
136,0,1.649376
137,1,1.649404
138,2,1.649365
139,3,1.640331
140,4,1.640248
141,5,1.640369
142,6,1.628882
143,7,1.628841
144,0,1.649430
145,1,1.649360
146,2,1.649318
147,3,1.640304
148,4,1.640385
149,5,1.640366
150,6,1.628842
151,7,1.628813
152,0,1.649501
153,1,1.649430
154,2,1.649417
155,3,1.640326
156,4,1.640404
157,5,1.640328
158,6,1.628892
159,7,1.628924
160,0,1.649446
161,1,1.649597
162,2,1.649202
163,3,1.640286
164,4,1.640387
165,5,1.640244
166,6,1.628790
167,7,1.629050
168,0,1.649265
169,1,1.649374
170,2,1.649256
171,3,1.640312
172,4,1.640368
173,5,1.640326
174,6,1.628849
175,7,1.628798
176,0,1.649373
177,1,1.649393
178,2,1.649422
179,3,1.640365
180,4,1.640400
181,5,1.640261
182,6,1.629037
183,7,1.628802
184,0,1.649430
185,1,1.649401
186,2,1.649408
187,3,1.640341
188,4,1.640345
189,5,1.640247
190,6,1.628935
191,7,1.628869
192,0,1.649444
193,1,1.649322
194,2,1.649290
195,3,1.640357
196,4,1.640349
197,5,1.640292
198,6,1.628809
199,7,1.628727
200,0,1.649375
201,1,1.649578
202,2,1.649162
203,3,1.640238
204,4,1.640397
205,5,1.640229
206,6,1.628858
207,7,1.628938
208,0,1.649383
209,1,1.649293
210,2,1.649360
211,3,1.640317
212,4,1.640422
213,5,1.640298
214,6,1.628813
215,7,1.628807
216,0,1.649376
217,1,1.649357
218,2,1.649291
219,3,1.640269
220,4,1.640305
221,5,1.640383
222,6,1.628897
223,7,1.628860
224,0,1.649395
225,1,1.649457
226,2,1.649314
227,3,1.640424
228,4,1.640245
229,5,1.640367
230,6,1.628872
231,7,1.628860
232,0,1.649379
233,1,1.649369
234,2,1.649277
235,3,1.640332
236,4,1.640376
237,5,1.640182
238,6,1.628917
239,7,1.628836
240,0,1.649469
241,1,1.649493
242,2,1.649305
243,3,1.640318
244,4,1.640475
245,5,1.640192
246,6,1.628894
247,7,1.629001
248,0,1.649368
249,1,1.649403
250,2,1.649317
251,3,1.640261
252,4,1.640325
253,5,1.640347
254,6,1.628851
255,7,1.628850
256,0,1.649403
257,1,1.649443
258,2,1.649315
259,3,1.640335
260,4,1.640379
261,5,1.640377
262,6,1.628896
263,7,1.628824
264,0,1.649349
265,1,1.649417
266,2,1.649352
267,3,1.640332
268,4,1.640229
269,5,1.640354
270,6,1.628825
271,7,1.628735
272,0,1.649392
273,1,1.649342
274,2,1.649439
275,3,1.640230
276,4,1.640409
277,5,1.640419
278,6,1.628753
279,7,1.628875
280,0,1.649469
281,1,1.649565
282,2,1.649203
283,3,1.640342
284,4,1.640356
285,5,1.640307
286,6,1.628825
287,7,1.629079
288,0,1.649215
289,1,1.649441
290,2,1.649270
291,3,1.640480
292,4,1.640267
293,5,1.640346
294,6,1.628806
295,7,1.628903
296,0,1.649366
297,1,1.649420
298,2,1.649396
299,3,1.640341
300,4,1.640267
301,5,1.640383
302,6,1.628918
303,7,1.628741
304,0,1.649495
305,1,1.649323
306,2,1.649336
307,3,1.640384
308,4,1.640337
309,5,1.640284
310,6,1.628895
311,7,1.628767
312,0,1.649350
313,1,1.649409
314,2,1.649427
315,3,1.640345
316,4,1.640328
317,5,1.640332
318,6,1.628821
319,7,1.628788
320,0,1.649455
321,1,1.649725
322,2,1.649197
323,3,1.640365
324,4,1.640397
325,5,1.640299
326,6,1.628796
327,7,1.628974
328,0,1.649321
329,1,1.649377
330,2,1.649250
331,3,1.640388
332,4,1.640373
333,5,1.640362
334,6,1.628925
335,7,1.628845
336,0,1.649457
337,1,1.649250
338,2,1.649460
339,3,1.640304
340,4,1.640416
341,5,1.640196
342,6,1.628888
343,7,1.628800
344,0,1.649440
345,1,1.649238
346,2,1.649404
347,3,1.640196
348,4,1.640347
349,5,1.640297
350,6,1.628796
351,7,1.628914
352,0,1.649370
353,1,1.649393
354,2,1.649389
355,3,1.640280
356,4,1.640316
357,5,1.640370
358,6,1.628835
359,7,1.628987
360,0,1.649276
361,1,1.649688
362,2,1.649229
363,3,1.640236
364,4,1.640421
365,5,1.640303
366,6,1.628837
367,7,1.628957
368,0,1.649394
369,1,1.649455
370,2,1.649353
371,3,1.640386
372,4,1.640388
373,5,1.640339
374,6,1.628948
375,7,1.628803
376,0,1.649438
377,1,1.649371
378,2,1.649297
379,3,1.640311
380,4,1.640258
381,5,1.640238
382,6,1.628897
383,7,1.628806
