indice,canal,tensao
0,0,1.629827
1,1,1.629691
2,2,1.629640
3,3,1.629881
4,4,1.630022
5,5,1.629752
6,6,1.629987
7,7,1.629896
8,0,1.629755
9,1,1.629773
10,2,1.630056
11,3,1.629810
12,4,1.629884
13,5,1.629882
14,6,1.629833
15,7,1.629728
16,0,1.629829
17,1,1.629804
18,2,1.629688
19,3,1.629957
20,4,1.629774
21,5,1.629746
22,6,1.629986
23,7,1.629581
24,0,1.629813
25,1,1.629887
26,2,1.629804
27,3,1.629784
28,4,1.629709
29,5,1.629757
30,6,1.629832
31,7,1.629774
32,0,1.629879
33,1,1.629726
34,2,1.629930
35,3,1.629797
36,4,1.629590
37,5,1.629719
38,6,1.629704
39,7,1.629870
40,0,1.629874
41,1,1.630719
42,2,1.629296
43,3,1.629537
44,4,1.629629
45,5,1.629966
46,6,1.629347
47,7,1.629565
48,0,1.629664
49,1,1.629633
50,2,1.629563
51,3,1.629574
52,4,1.629805
53,5,1.629605
54,6,1.629733
55,7,1.629770
56,0,1.629767
57,1,1.629628
58,2,1.629823
59,3,1.629741
60,4,1.629797
61,5,1.629804
62,6,1.629769
63,7,1.629744
64,0,1.629862
65,1,1.629937
66,2,1.629622
67,3,1.629796
68,4,1.630182
69,5,1.629761
70,6,1.629854
71,7,1.629881
72,0,1.629653
73,1,1.629850
74,2,1.630027
75,3,1.629804
76,4,1.629801
77,5,1.629889
78,6,1.629985
79,7,1.629694
80,0,1.629987
81,1,1.630709
82,2,1.629140
83,3,1.629778
84,4,1.629681
85,5,1.629928
86,6,1.629558
87,7,1.629561
88,0,1.629527
89,1,1.629863
90,2,1.629513
91,3,1.629481
92,4,1.629760
93,5,1.629688
94,6,1.629673
95,7,1.629826
96,0,1.629817
97,1,1.629679
98,2,1.629802
99,3,1.629742
100,4,1.629697
101,5,1.629853
102,6,1.629768
103,7,1.629778
104,0,1.629748
105,1,1.629702
106,2,1.629614
107,3,1.629771
108,4,1.629710
109,5,1.629713
110,6,1.629736
111,7,1.629729
112,0,1.629845
113,1,1.629738
114,2,1.629620
115,3,1.629840
116,4,1.629735
117,5,1.629708
118,6,1.629815
119,7,1.629640
120,0,1.629764
121,1,1.630747
122,2,1.629285
123,3,1.629577
124,4,1.629647
125,5,1.629900
126,6,1.629514
127,7,1.629729
128,0,1.629624
129,1,1.629580
130,2,1.629646
131,3,1.629736
132,4,1.629973
133,5,1.629828
134,6,1.629721
135,7,1.629913
136,0,1.629789
137,1,1.629729
138,2,1.630064
139,3,1.629665
140,4,1.629648
141,5,1.629875
142,6,1.629894
143,7,1.629856
144,0,1.629798
145,1,1.629828
146,2,1.629772
147,3,1.629926
148,4,1.629704
149,5,1.629831
150,6,1.629909
151,7,1.629660
152,0,1.629740
153,1,1.629949
154,2,1.629761
155,3,1.629798
156,4,1.629761
157,5,1.629651
158,6,1.629671
159,7,1.629749
160,0,1.629806
161,1,1.630632
162,2,1.629220
163,3,1.629566
164,4,1.629595
165,5,1.629940
166,6,1.629443
167,7,1.629697
168,0,1.629632
169,1,1.629589
170,2,1.629654
171,3,1.629665
172,4,1.629676
173,5,1.629923
174,6,1.629696
175,7,1.629780
176,0,1.629754
177,1,1.629630
178,2,1.629904
179,3,1.629797
180,4,1.629812
181,5,1.629827
182,6,1.629898
183,7,1.629680
184,0,1.629851
185,1,1.629843
186,2,1.629746
187,3,1.629822
188,4,1.629749
189,5,1.629642
190,6,1.629811
191,7,1.629720
192,0,1.629818
193,1,1.629777
194,2,1.629584
195,3,1.629866
196,4,1.630058
197,5,1.629633
198,6,1.629784
199,7,1.630054
200,0,1.629725
201,1,1.630790
202,2,1.629416
203,3,1.629552
204,4,1.629636
205,5,1.629958
206,6,1.629488
207,7,1.629391
208,0,1.629840
209,1,1.629855
210,2,1.629688
211,3,1.629843
212,4,1.629623
